Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-blocked,19,50,1031
fan-blocked,-31,70,1066
fan-blocked,0,-13,1148
fan-blocked,44,3,1123
fan-blocked,31,19,1050
fan-blocked,29,35,927
fan-blocked,-1,23,1050
fan-blocked,3,27,1050
fan-blocked,31,23,1041
fan-blocked,33,25,1076
fan-blocked,19,15,1027
fan-blocked,19,35,1054
fan-blocked,19,29,1062
fan-blocked,5,23,1025
fan-blocked,41,27,1019
fan-blocked,37,23,1044
fan-blocked,27,27,1074
fan-blocked,-13,3,1029
fan-blocked,29,48,1058
fan-blocked,7,7,1035
fan-blocked,76,23,1060
fan-blocked,33,5,1082
fan-blocked,0,33,1060
fan-blocked,-17,31,1009
fan-blocked,37,29,1095
fan-blocked,35,-7,1068
fan-blocked,17,15,1072
fan-blocked,-27,31,992
fan-blocked,7,19,1021
fan-blocked,54,13,1074
fan-blocked,9,-7,1083
fan-blocked,23,27,1031
fan-blocked,9,29,1050
fan-blocked,15,15,1039
fan-blocked,33,7,1039
fan-blocked,33,1,1041
fan-blocked,19,11,1035
fan-blocked,3,27,1064
fan-blocked,-5,-3,1015
fan-blocked,39,33,1089
fan-blocked,29,-5,1023
fan-blocked,37,11,1091
fan-blocked,-1,23,1054
fan-blocked,-1,7,1048
fan-blocked,23,-7,1019
fan-blocked,48,23,1082
fan-blocked,0,21,1013
fan-blocked,23,11,1070
fan-blocked,3,13,1076
fan-blocked,1,5,1009
fan-blocked,29,21,1087
fan-blocked,0,17,1056
fan-blocked,44,25,1041
fan-blocked,25,15,1091
fan-blocked,5,23,1027
fan-blocked,31,21,1050
fan-blocked,50,21,1046
fan-blocked,11,-1,1041
fan-blocked,13,41,1054
fan-blocked,11,-7,1021
fan-blocked,13,25,1115
fan-blocked,3,44,992
fan-blocked,50,7,1056
fan-blocked,29,7,1080
fan-blocked,-33,13,1041
fan-blocked,17,74,1041
fan-blocked,9,-15,1044
fan-blocked,15,-7,1085
fan-blocked,39,19,1021
fan-blocked,0,31,1074
fan-blocked,-15,11,1035
fan-blocked,31,35,1074
fan-blocked,31,0,1078
fan-blocked,-3,5,1048
fan-blocked,1,46,1013
fan-blocked,25,23,1056
fan-blocked,41,5,1068
fan-blocked,23,19,1056
fan-blocked,9,23,1025
fan-blocked,25,23,1058
fan-blocked,1,9,1054
fan-blocked,17,37,1048
fan-blocked,42,1,1041
fan-blocked,21,11,1107
fan-blocked,5,33,1041
fan-blocked,-3,11,1037
fan-blocked,17,27,1062
fan-blocked,21,7,1025
fan-blocked,39,9,1085
fan-blocked,1,7,1042
fan-blocked,-9,33,1070
fan-blocked,-11,1,1007
fan-blocked,52,19,1083
fan-blocked,3,-7,1039
fan-blocked,5,19,1091
fan-blocked,-3,13,1041
fan-blocked,1,13,1027
fan-blocked,46,15,1070
fan-blocked,25,-13,1072
fan-blocked,17,25,1062
fan-blocked,-3,19,998
fan-blocked,0,15,1042
fan-blocked,37,-7,1078
fan-blocked,19,21,1042
fan-blocked,15,7,1013
fan-blocked,48,17,1115
fan-blocked,-15,-3,1050
fan-blocked,11,48,1039
fan-blocked,31,1,1062
fan-blocked,37,3,1058
fan-blocked,1,31,1048
fan-blocked,-7,1,1019
fan-blocked,44,37,1107
fan-blocked,52,37,1074
fan-blocked,42,15,1093
fan-blocked,1,19,1042
fan-blocked,-5,41,1052
fan-blocked,15,23,1046
fan-blocked,58,25,1074
fan-blocked,31,19,1046
fan-blocked,31,29,1033
fan-blocked,3,17,1037
fan-blocked,1,15,1035
fan-blocked,39,31,1029
fan-blocked,25,29,1072
fan-blocked,41,5,1064
fan-blocked,11,25,1093
fan-blocked,-9,17,1001
fan-blocked,23,19,1076
fan-blocked,23,33,1048
fan-blocked,23,1,1023
fan-blocked,42,27,1101
fan-blocked,-17,17,1007
fan-blocked,25,37,1054
fan-blocked,54,21,1089
fan-blocked,15,31,1021
fan-blocked,3,-1,1068
fan-blocked,23,27,1078
fan-blocked,-3,13,1003
fan-blocked,33,39,1037
fan-blocked,31,-9,1054
fan-blocked,27,13,1064
fan-blocked,-3,29,1035
fan-blocked,1,3,1037
fan-blocked,42,25,1041
fan-blocked,9,11,1031
fan-blocked,41,13,1078
fan-blocked,25,21,1093
fan-blocked,-17,17,996
fan-blocked,-1,19,1037
fan-blocked,74,17,1031
fan-blocked,35,-17,1089
fan-blocked,7,35,1074
fan-blocked,-23,11,1009
fan-blocked,60,17,1082
fan-blocked,13,7,1062
fan-blocked,23,9,1007
fan-blocked,17,19,1060
fan-blocked,-17,-1,1044
fan-blocked,0,-1,1000
fan-blocked,64,27,1068
fan-blocked,11,15,1039
fan-blocked,11,13,1023
fan-blocked,25,7,1082
fan-blocked,0,5,1037
fan-blocked,54,39,1050
fan-blocked,15,-9,1064
fan-blocked,7,21,1048
fan-blocked,-5,5,1000
fan-blocked,19,15,1072
fan-blocked,13,9,1085
fan-blocked,52,35,1062
fan-blocked,35,-5,1033
fan-blocked,-1,27,1080
fan-blocked,-7,33,955
fan-blocked,46,1,1054
fan-blocked,23,3,1070
fan-blocked,19,42,1025
fan-blocked,-5,-3,1044
fan-blocked,-13,3,1054
fan-blocked,25,66,1037
fan-blocked,60,3,1025
fan-blocked,31,-3,1091
fan-blocked,-7,17,1056
fan-blocked,5,60,978
fan-blocked,33,-9,1021
fan-blocked,21,17,1113
fan-blocked,0,37,998
fan-blocked,56,21,1058
fan-blocked,0,-11,1066
fan-blocked,1,44,1009
fan-blocked,44,39,1041
fan-blocked,23,-7,1089
fan-blocked,15,0,1056
fan-blocked,0,41,1054
fan-blocked,3,37,1056
fan-blocked,29,15,1056
fan-blocked,44,7,1054
fan-blocked,19,-3,1064
fan-blocked,0,29,1058
fan-blocked,-13,13,1013
fan-blocked,37,17,1085
fan-blocked,54,3,1048
fan-blocked,27,-1,1080
fan-blocked,1,27,1070
fan-blocked,5,37,1066
fan-blocked,23,-3,1023
fan-blocked,68,21,1078
fan-blocked,5,11,1041
fan-blocked,19,1,1011
fan-blocked,33,5,1083
fan-blocked,-21,-5,1025
fan-blocked,19,33,1031
fan-blocked,42,-7,1060
fan-blocked,46,11,1060
fan-blocked,-35,11,1074
fan-blocked,3,33,1001
fan-blocked,33,-1,1093
fan-blocked,29,1,1082
fan-blocked,1,21,1046
fan-blocked,17,42,1058
fan-blocked,9,-15,1060
fan-blocked,3,5,1105
fan-blocked,29,44,1011
fan-blocked,21,-19,1064
fan-blocked,11,19,1078
fan-blocked,-11,25,988
fan-blocked,48,31,1082
fan-blocked,64,19,1087
fan-blocked,31,5,1070
fan-blocked,-7,17,1021
fan-blocked,19,29,1064
fan-blocked,5,-17,1060
fan-blocked,29,42,1099
fan-blocked,1,21,1019
fan-blocked,37,0,1070
fan-blocked,3,11,1056
fan-blocked,-23,48,1035
fan-blocked,33,46,1037
fan-blocked,50,-9,1046
fan-blocked,15,-15,1099
fan-blocked,-1,33,1072
fan-blocked,7,27,994
fan-blocked,17,-5,1060
fan-blocked,39,56,1050
fan-blocked,29,3,1021
fan-blocked,23,21,1138
fan-blocked,-13,19,1011
fan-blocked,13,44,1019
fan-blocked,52,9,1056
fan-blocked,19,1,1056
fan-blocked,-1,3,1021
fan-blocked,25,54,1037
fan-blocked,3,-15,1037
fan-blocked,46,35,1064
fan-blocked,21,27,1056
fan-blocked,1,15,1068
fan-blocked,-31,21,1037
fan-blocked,23,46,1046
fan-blocked,74,23,1070
fan-blocked,17,-27,1070
fan-blocked,19,13,1076
fan-blocked,-5,31,1019
fan-blocked,17,23,1041
fan-blocked,1,11,1058
fan-blocked,68,23,1064
fan-blocked,11,-25,1056
fan-blocked,29,27,1068
fan-blocked,0,21,1000
fan-blocked,13,5,1080
fan-blocked,23,25,1035
fan-blocked,44,-1,1046
fan-blocked,44,9,1078
fan-blocked,-23,9,1019
fan-blocked,-27,31,1005
fan-blocked,31,11,1068
fan-blocked,54,-11,1085
fan-blocked,-17,-1,1080
fan-blocked,-35,29,974
fan-blocked,31,39,1087
fan-blocked,68,15,1082
fan-blocked,37,0,1062
fan-blocked,9,7,1050
fan-blocked,-5,31,1029
fan-blocked,-9,1,1039
fan-blocked,64,31,1066
fan-blocked,64,19,1066
fan-blocked,3,-7,1060
fan-blocked,-3,27,1078
fan-blocked,1,21,1015
fan-blocked,19,11,1060
fan-blocked,74,39,1064
fan-blocked,19,-7,1015
fan-blocked,3,41,1082
fan-blocked,-11,41,1011
fan-blocked,44,-1,1066
fan-blocked,62,15,1082
fan-blocked,1,9,1039
fan-blocked,3,50,1044
fan-blocked,9,27,1083
fan-blocked,3,5,1041
fan-blocked,35,31,1052
fan-blocked,29,13,1082
fan-blocked,13,15,1027
fan-blocked,0,54,1082
fan-blocked,1,0,1000
fan-blocked,72,17,1054
fan-blocked,19,11,1064
fan-blocked,1,44,1033
fan-blocked,15,15,1031
fan-blocked,33,21,1097
fan-blocked,0,15,1011
fan-blocked,52,33,1044
fan-blocked,29,1,1046
fan-blocked,-7,25,1083
fan-blocked,17,29,1015
fan-blocked,33,-7,1085
fan-blocked,-7,15,1033
fan-blocked,56,29,1044
fan-blocked,39,19,1117
fan-blocked,11,25,1074
fan-blocked,-5,29,984
fan-blocked,50,9,1054
fan-blocked,35,11,1119
fan-blocked,-3,0,1019
fan-blocked,29,33,1021
fan-blocked,-1,-3,1029
fan-blocked,37,31,1044
fan-blocked,50,-1,1068
fan-blocked,21,-3,1064
fan-blocked,-9,42,1054
fan-blocked,9,-1,964
fan-blocked,11,-27,1089
fan-blocked,48,15,1097
fan-blocked,7,0,1005
fan-blocked,17,11,1123
fan-blocked,-1,23,1039
fan-blocked,7,-1,1031
fan-blocked,15,-29,1105
fan-blocked,17,39,1039
fan-blocked,-17,13,1005
fan-blocked,13,0,1039
fan-blocked,15,-3,1072
fan-blocked,11,3,1017
fan-blocked,29,31,1058
fan-blocked,5,0,1060
fan-blocked,7,31,1042
fan-blocked,11,19,998
fan-blocked,46,13,1072
fan-blocked,39,25,1072
fan-blocked,3,11,1046
fan-blocked,1,44,1080
fan-blocked,-5,21,1013
fan-blocked,87,17,1087
fan-blocked,19,3,1068
fan-blocked,5,25,1058
fan-blocked,-13,21,1013
fan-blocked,25,27,1058
fan-blocked,31,48,1048
fan-blocked,54,25,1052
fan-blocked,31,-5,1048
fan-blocked,-3,29,1080
fan-blocked,-3,27,1039
fan-blocked,35,-1,1066
fan-blocked,41,29,1087
fan-blocked,0,21,1013
fan-blocked,7,7,1025
fan-blocked,15,17,1093
fan-blocked,-5,41,1021
fan-blocked,44,5,1033
fan-blocked,56,9,1080
fan-blocked,-7,-1,1023
fan-blocked,11,46,1056
fan-blocked,9,3,1050
fan-blocked,54,19,1074
fan-blocked,31,23,1091
fan-blocked,0,9,984
fan-blocked,41,42,1042
fan-blocked,0,-13,1042
fan-blocked,19,37,1064
fan-blocked,31,9,1062
fan-blocked,37,-7,1035
fan-blocked,-1,0,1062
fan-blocked,-5,37,1023
fan-blocked,37,13,1029
fan-blocked,80,21,1091
fan-blocked,0,-3,1037
fan-blocked,-5,35,1033
fan-blocked,13,19,1027
fan-blocked,21,5,1091
fan-blocked,23,11,1041
fan-blocked,37,25,1060
fan-blocked,1,1,1013
fan-blocked,11,17,1050
fan-blocked,9,13,1058
fan-blocked,29,15,1056
fan-blocked,37,21,1072
fan-blocked,-3,-15,1029
fan-blocked,1,42,1060
fan-blocked,44,9,1068
fan-blocked,68,17,1062
fan-blocked,3,15,1072
fan-blocked,-1,44,1033
fan-blocked,3,-7,1042
fan-blocked,54,23,1076
fan-blocked,-5,15,1048
fan-blocked,29,54,1033
fan-blocked,44,-1,1064
fan-blocked,7,9,1091
fan-blocked,-3,46,1000
fan-blocked,5,23,1058
fan-blocked,58,21,1072
fan-blocked,41,29,1105
fan-blocked,15,27,1011
fan-blocked,9,-3,1060
fan-blocked,0,54,1087
fan-blocked,48,23,966
fan-blocked,64,21,1113
fan-blocked,-15,17,1035
fan-blocked,5,0,1015
fan-blocked,11,1,1064
fan-blocked,1,29,1013
fan-blocked,42,27,1025
fan-blocked,29,-7,1062
fan-blocked,0,-19,1074
fan-blocked,-5,54,1019
fan-blocked,27,25,1041
fan-blocked,66,-1,1105
fan-blocked,5,1,1046
fan-blocked,-5,17,1005
fan-blocked,17,29,1056
fan-blocked,-9,7,1048
fan-blocked,70,35,1078
fan-blocked,29,-31,1031
fan-blocked,-1,17,1113
fan-blocked,-13,46,1007
fan-blocked,56,29,1054
fan-blocked,48,-7,1068
fan-blocked,23,21,1078
fan-blocked,1,-5,1033
fan-blocked,-21,-1,1076
fan-blocked,0,31,1027
fan-blocked,56,17,1037
fan-blocked,50,0,1068
fan-blocked,-3,1,1060
fan-blocked,-1,72,1027
fan-blocked,9,-11,1027
fan-blocked,27,1,1091
fan-blocked,52,1,1066
fan-blocked,31,23,1005
fan-blocked,-3,3,1060
fan-blocked,3,46,1023
fan-blocked,15,3,1013
fan-blocked,83,21,1074
fan-blocked,9,-13,1005
fan-blocked,1,27,1078
fan-blocked,-9,31,1042
fan-blocked,17,5,1056
fan-blocked,35,-25,1013
fan-blocked,7,1,1029
fan-blocked,-7,19,1037
fan-blocked,7,33,1054
fan-blocked,7,-5,1050
fan-blocked,39,-1,1013
fan-blocked,37,25,1091
fan-blocked,-7,17,1013
fan-blocked,13,25,1050
fan-blocked,3,5,1054
fan-blocked,39,39,1039
fan-blocked,48,23,1099
fan-blocked,25,27,1052
fan-blocked,-23,19,1041
fan-blocked,37,23,1025
fan-blocked,23,-1,1064
fan-blocked,19,33,1062
fan-blocked,33,44,992
fan-blocked,11,-13,1089
fan-blocked,3,27,1056
fan-blocked,3,21,992
fan-blocked,80,13,1095
fan-blocked,9,15,1089
fan-blocked,-9,50,1013
fan-blocked,29,23,1013
fan-blocked,42,13,1115
fan-blocked,7,1,1044
fan-blocked,31,50,1042
fan-blocked,11,13,1052
fan-blocked,-5,9,1076
fan-blocked,-1,42,1013
fan-blocked,54,9,1058
fan-blocked,62,17,1072
fan-blocked,-23,3,1029
fan-blocked,5,48,1041
fan-blocked,13,17,1041
fan-blocked,37,7,1048
fan-blocked,27,11,1021
fan-blocked,29,23,1078
fan-blocked,-5,-5,1050
fan-blocked,11,37,1056
fan-blocked,29,13,1037
fan-blocked,13,19,1076
fan-blocked,3,13,1017
fan-blocked,33,19,1070
fan-blocked,13,15,1062
fan-blocked,19,42,1105
fan-blocked,5,1,966
fan-blocked,44,21,1119
fan-blocked,1,7,1037
fan-blocked,-5,-11,1035
fan-blocked,31,44,1072
fan-blocked,31,-7,1001
fan-blocked,29,25,1095
fan-blocked,0,19,1005
fan-blocked,15,11,1052
fan-blocked,13,11,1044
fan-blocked,7,7,1031
fan-blocked,3,0,1066
fan-blocked,62,44,1042
fan-blocked,3,-21,1052
fan-blocked,-1,39,1083
fan-blocked,44,29,1037
fan-blocked,56,7,1072
fan-blocked,11,3,1076
fan-blocked,-1,64,1017
fan-blocked,15,33,1023
fan-blocked,19,0,1091
fan-blocked,54,37,1085
fan-blocked,58,62,1046
fan-blocked,17,7,1044
fan-blocked,-17,7,1042
fan-blocked,33,66,1035
fan-blocked,41,-15,1048
fan-blocked,27,25,1130
fan-blocked,-15,23,1001
fan-blocked,27,9,1054
fan-blocked,15,25,1066
fan-blocked,9,35,980
fan-blocked,66,23,1082
fan-blocked,3,-19,1078
fan-blocked,-3,1,1027
fan-blocked,0,54,1033
fan-blocked,54,15,1085
fan-blocked,64,7,1035
fan-blocked,29,52,1048
fan-blocked,-15,13,1035
fan-blocked,31,23,1080
fan-blocked,1,0,1060
fan-blocked,31,27,1050
fan-blocked,25,0,1039
fan-blocked,-15,-7,1076
fan-blocked,-33,9,1011
fan-blocked,50,44,1064
fan-blocked,39,-25,1027
fan-blocked,42,31,1070
fan-blocked,-1,11,1021
fan-blocked,-9,-13,1080
fan-blocked,15,62,1041
fan-blocked,41,-17,1013
fan-blocked,64,23,1115
fan-blocked,-25,-7,1019
fan-blocked,11,44,1003
fan-blocked,27,-5,1078
fan-blocked,23,3,1044
fan-blocked,33,33,1035
fan-blocked,58,23,1050
fan-blocked,1,-37,1064
fan-blocked,0,44,1066
fan-blocked,7,21,1011
fan-blocked,62,-9,1091
fan-blocked,13,-5,1058
fan-blocked,-17,31,1039
fan-blocked,25,25,1070
fan-blocked,1,-29,1054
fan-blocked,1,-11,994
fan-blocked,25,44,1062
fan-blocked,33,7,1072
fan-blocked,-9,-1,1070
fan-blocked,9,66,1033
fan-blocked,44,-1,1011
fan-blocked,58,7,1103
fan-blocked,-1,13,1050
fan-blocked,-7,48,996
fan-blocked,48,1,1101
fan-blocked,41,29,1058
fan-blocked,5,23,1011
fan-blocked,25,46,1027
fan-blocked,0,-17,1068
fan-blocked,0,31,1052
fan-blocked,19,27,1035
fan-blocked,31,-3,1052
fan-blocked,23,31,1039
fan-blocked,-15,9,1019
fan-blocked,35,35,1072
fan-blocked,5,7,1052
fan-blocked,17,41,1080
fan-blocked,25,15,1037
fan-blocked,15,-13,1054
fan-blocked,-9,9,1058
fan-blocked,3,58,1033
fan-blocked,31,-9,1017
fan-blocked,56,27,1091
fan-blocked,-1,9,1019
fan-blocked,21,-5,1060
fan-blocked,25,21,1060
fan-blocked,-1,25,986
fan-blocked,62,23,1064
fan-blocked,15,-19,1048
fan-blocked,0,15,1099
fan-blocked,-7,50,988
fan-blocked,48,23,1068
fan-blocked,23,-15,1064
fan-blocked,35,23,1025
fan-blocked,0,1,1015
fan-blocked,5,31,1062
fan-blocked,21,23,1042
fan-blocked,68,-17,1058
fan-blocked,37,5,1087
fan-blocked,-41,17,1042
fan-blocked,1,50,1011
fan-blocked,25,-23,1056
fan-blocked,41,-25,1046
fan-blocked,35,15,1103
fan-blocked,-3,21,1042
fan-blocked,-7,-11,1009
fan-blocked,19,29,1091
fan-blocked,29,11,1031
fan-blocked,62,7,1066
fan-blocked,1,9,1058
fan-blocked,-19,29,994
fan-blocked,48,46,1042
fan-blocked,52,-11,1054
fan-blocked,23,-11,1058
fan-blocked,1,35,1044
fan-blocked,-7,19,1003
fan-blocked,23,15,1064
fan-blocked,23,13,1060
fan-blocked,17,21,1039
fan-blocked,33,25,1066
fan-blocked,-3,0,1029
fan-blocked,1,42,1048
fan-blocked,33,21,1042
fan-blocked,41,1,1099
fan-blocked,5,39,1031
fan-blocked,37,41,1046
fan-blocked,35,23,1095
fan-blocked,15,15,1058
fan-blocked,5,17,1005
fan-blocked,37,27,1080
fan-blocked,39,21,1054
fan-blocked,-11,5,1031
fan-blocked,15,58,1046
fan-blocked,29,21,1023
fan-blocked,74,25,1095
fan-blocked,-1,1,1060
fan-blocked,-17,25,1039
fan-blocked,1,21,1003
fan-blocked,42,23,1103
fan-blocked,11,13,1042
fan-blocked,50,31,1054
fan-blocked,-7,-17,1039
fan-blocked,1,33,1052
fan-blocked,37,23,1039
fan-blocked,21,-5,1089
fan-blocked,13,15,1029
fan-blocked,19,21,1107
fan-blocked,7,33,1072
fan-blocked,5,25,1003
fan-blocked,52,-17,1042
fan-blocked,58,3,1066
fan-blocked,-5,-3,1097
fan-blocked,-15,33,980
fan-blocked,39,23,1087
fan-blocked,17,-23,1044
fan-blocked,58,23,1070
fan-blocked,1,11,1044
fan-blocked,-23,13,1050
fan-blocked,41,37,1021
fan-blocked,64,11,1080
fan-blocked,17,-11,1080
fan-blocked,3,27,1042
fan-blocked,-1,11,996
fan-blocked,3,7,1082
fan-blocked,19,27,1050
fan-blocked,50,3,1033
fan-blocked,44,23,1093
fan-blocked,-44,11,1017
fan-blocked,21,33,1019
fan-blocked,37,-9,1064
fan-blocked,21,5,1105
fan-blocked,9,33,1039
fan-blocked,23,35,1011
fan-blocked,0,-13,1070
fan-blocked,27,29,1064
fan-blocked,11,17,984
fan-blocked,46,19,1117
fan-blocked,15,17,1037
fan-blocked,-11,19,1007
fan-blocked,44,33,1076
fan-blocked,23,-11,1037
fan-blocked,23,44,1082
fan-blocked,21,37,1023
fan-blocked,-9,0,1070
fan-blocked,19,31,1048
fan-blocked,23,11,1066
fan-blocked,25,5,1023
fan-blocked,5,-1,1054
fan-blocked,0,35,1062
fan-blocked,0,35,1025
fan-blocked,48,15,1046
fan-blocked,33,-5,1070
fan-blocked,19,41,1048
fan-blocked,-1,15,1017
fan-blocked,3,3,1037
fan-blocked,35,23,1080
fan-blocked,21,15,1033
fan-blocked,19,15,1027
fan-blocked,23,17,1050
fan-blocked,-15,5,1025
fan-blocked,29,41,1050
fan-blocked,21,-7,1035
fan-blocked,41,21,1083
fan-blocked,-1,23,1023
fan-blocked,-9,9,1025
fan-blocked,7,-13,1041
fan-blocked,58,19,1072
fan-blocked,-1,9,1025
fan-blocked,31,27,1025
fan-blocked,15,-7,1042
fan-blocked,11,15,1050
fan-blocked,17,27,1052
fan-blocked,21,-17,1062
fan-blocked,35,15,1076
fan-blocked,-9,11,1029
fan-blocked,9,35,1046
fan-blocked,64,9,1080
fan-blocked,19,-9,1074
fan-blocked,0,11,1035
fan-blocked,29,23,1072
fan-blocked,1,-23,1087
fan-blocked,-7,50,1066
fan-blocked,31,1,1013
fan-blocked,64,3,1074
fan-blocked,0,-3,1121
fan-blocked,-31,25,962
fan-blocked,66,23,1111
fan-blocked,60,23,1111
fan-blocked,54,31,1083
fan-blocked,39,35,1041
fan-blocked,5,17,1060
fan-blocked,-7,19,1017
fan-blocked,35,29,1035
fan-blocked,27,5,1050
fan-blocked,31,33,1042
fan-blocked,-1,11,1060
fan-blocked,9,21,1070
fan-blocked,11,29,1060
fan-blocked,44,11,1048
fan-blocked,50,-13,1072
fan-blocked,15,29,1097
fan-blocked,-41,41,990
fan-blocked,33,33,1076
fan-blocked,44,0,1087
fan-blocked,25,3,1056
fan-blocked,7,39,1021
fan-blocked,-3,9,1035
fan-blocked,52,33,1048
fan-blocked,74,9,1087
fan-blocked,15,5,1064
fan-blocked,1,27,1052
fan-blocked,-3,58,1037
fan-blocked,17,11,1015
fan-blocked,46,21,1091
fan-blocked,5,15,1044
fan-blocked,19,9,1039
fan-blocked,-5,5,1054
fan-blocked,0,9,1011
fan-blocked,62,25,1085
fan-blocked,1,-5,1033
fan-blocked,17,23,1052
fan-blocked,1,-1,1021
fan-blocked,0,19,1060
fan-blocked,1,21,1078
fan-blocked,54,5,1050
fan-blocked,25,-9,1087
fan-blocked,0,41,1060
fan-blocked,1,19,1066
fan-blocked,56,11,1054
fan-blocked,31,0,1068
fan-blocked,15,25,1021
fan-blocked,11,31,1070
fan-blocked,-3,-3,1007
fan-blocked,39,41,1064
fan-blocked,37,29,1072
fan-blocked,37,13,1082
fan-blocked,7,9,1068
fan-blocked,-1,23,1044
fan-blocked,0,11,1031
fan-blocked,37,23,1019
fan-blocked,31,1,1005
fan-blocked,35,5,1041
fan-blocked,-23,25,1056
fan-blocked,0,23,988
fan-blocked,72,21,1087
fan-blocked,68,17,1066
fan-blocked,0,-3,1066
fan-blocked,-9,11,1015
fan-blocked,15,23,1064
fan-blocked,17,25,1046
fan-blocked,31,31,1041
fan-blocked,37,-3,1035
fan-blocked,11,27,1072
fan-blocked,-35,25,1025
fan-blocked,21,29,1035
fan-blocked,68,-3,1066
fan-blocked,39,7,1060
fan-blocked,-21,15,1046
fan-blocked,5,64,1013
fan-blocked,21,-7,1042
fan-blocked,72,29,1082
fan-blocked,11,23,1056
fan-blocked,7,13,1042
fan-blocked,21,52,1072
fan-blocked,1,-13,1023
fan-blocked,41,25,1085
fan-blocked,15,11,1046
fan-blocked,23,9,1066
fan-blocked,-7,31,1013
fan-blocked,11,5,1027
fan-blocked,56,15,1076
fan-blocked,46,31,1072
fan-blocked,-9,-3,998
fan-blocked,3,25,1099
fan-blocked,3,9,1025
fan-blocked,23,9,1064
fan-blocked,46,25,1076
fan-blocked,15,-19,1042
fan-blocked,1,41,1085
fan-blocked,-5,5,1000
fan-blocked,7,-27,1025
fan-blocked,42,33,1066
fan-blocked,11,25,1046
fan-blocked,31,-7,1031
fan-blocked,1,25,1083
fan-blocked,-3,17,996
fan-blocked,44,23,1111
fan-blocked,7,-11,1066
fan-blocked,3,1,1060
fan-blocked,19,33,1050
fan-blocked,-3,5,1025
fan-blocked,1,7,1019
fan-blocked,72,25,1066
fan-blocked,-1,-17,1029
fan-blocked,5,23,1048
fan-blocked,3,11,1074
fan-blocked,3,23,1068
fan-blocked,54,23,1039
fan-blocked,19,-23,1044
fan-blocked,5,35,1072
fan-blocked,-7,23,1003
fan-blocked,37,5,1082
fan-blocked,7,21,1033
fan-blocked,23,29,1064
fan-blocked,23,-9,1048
fan-blocked,-1,31,1119
fan-blocked,-11,29,958
fan-blocked,74,15,1080
fan-blocked,9,13,1066
fan-blocked,-9,33,972
fan-blocked,0,9,1062
fan-blocked,9,-9,1035
fan-blocked,37,41,1072
fan-blocked,31,19,1070
fan-blocked,9,3,1039
fan-blocked,-1,27,1066
fan-blocked,21,31,1033
fan-blocked,11,0,1095
fan-blocked,37,33,1068
fan-blocked,5,21,1033
fan-blocked,9,23,1082
fan-blocked,25,17,1060
fan-blocked,11,13,1050
fan-blocked,50,33,1037
fan-blocked,17,-5,1056
fan-blocked,9,33,1074
