Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-trans,11,13,1058
fan-trans,9,13,1042
fan-trans,11,11,1039
fan-trans,9,17,1056
fan-trans,7,19,1039
fan-trans,21,17,1048
fan-trans,5,19,1048
fan-trans,5,11,1048
fan-trans,13,17,1044
fan-trans,7,17,1050
fan-trans,11,17,1048
fan-trans,9,19,1048
fan-trans,3,21,1058
fan-trans,5,23,1048
fan-trans,17,13,1056
fan-trans,1,15,1062
fan-trans,5,19,1052
fan-trans,23,13,1058
fan-trans,1,7,1050
fan-trans,3,21,1054
fan-trans,15,13,1058
fan-trans,11,13,1041
fan-trans,5,25,1050
fan-trans,11,21,1042
fan-trans,13,13,1052
fan-trans,9,19,1052
fan-trans,9,21,1041
fan-trans,5,15,1042
fan-trans,3,21,1048
fan-trans,5,15,1044
fan-trans,5,19,1046
fan-trans,3,7,1044
fan-trans,3,23,1046
fan-trans,17,13,1060
fan-trans,5,5,1054
fan-trans,1,21,1048
fan-trans,7,21,1050
fan-trans,9,9,1046
fan-trans,3,19,1050
fan-trans,1,13,1050
fan-trans,5,9,1046
fan-trans,0,19,1041
fan-trans,13,15,1052
fan-trans,3,13,1046
fan-trans,13,19,1056
fan-trans,0,13,1037
fan-trans,13,21,1035
fan-trans,13,13,1052
fan-trans,7,21,1039
fan-trans,3,7,1048
fan-trans,17,19,1052
fan-trans,3,13,1046
fan-trans,5,11,1041
fan-trans,15,19,1048
fan-trans,3,21,1042
fan-trans,9,13,1050
fan-trans,9,17,1058
fan-trans,3,15,1039
fan-trans,7,11,1039
fan-trans,11,21,1046
fan-trans,5,19,1054
fan-trans,5,7,1048
fan-trans,5,23,1050
fan-trans,5,11,1060
fan-trans,9,7,1058
fan-trans,9,21,1046
fan-trans,5,15,1044
fan-trans,9,13,1041
fan-trans,15,21,1056
fan-trans,5,19,1064
fan-trans,9,9,1060
fan-trans,1,19,1048
fan-trans,9,15,1042
fan-trans,5,15,1058
fan-trans,5,17,1041
fan-trans,7,15,1033
fan-trans,15,17,1050
fan-trans,5,11,1042
fan-trans,9,7,1054
fan-trans,11,21,1056
fan-trans,11,15,1046
fan-trans,7,21,1044
fan-trans,1,15,1037
fan-trans,5,9,1050
fan-trans,3,13,1046
fan-trans,0,17,1035
fan-trans,23,17,1044
fan-trans,1,23,1046
fan-trans,7,19,1041
fan-trans,15,9,1052
fan-trans,1,21,1058
fan-trans,9,21,1066
fan-trans,5,7,1044
fan-trans,17,21,1050
fan-trans,3,11,1044
fan-trans,15,17,1050
fan-trans,5,17,1056
fan-trans,3,9,1041
fan-trans,15,19,1046
fan-trans,5,13,1052
fan-trans,9,9,1041
fan-trans,7,19,1052
fan-trans,7,7,1060
fan-trans,11,21,1058
fan-trans,1,19,1042
fan-trans,9,3,1054
fan-trans,9,23,1060
fan-trans,3,21,1033
fan-trans,9,9,1068
fan-trans,5,21,1037
fan-trans,7,3,1060
fan-trans,15,25,1050
fan-trans,9,17,1048
fan-trans,5,5,1041
fan-trans,7,23,1054
fan-trans,5,13,1044
fan-trans,3,15,1039
fan-trans,11,15,1060
fan-trans,7,9,1052
fan-trans,9,21,1064
fan-trans,5,7,1050
fan-trans,13,21,1054
fan-trans,15,21,1044
fan-trans,5,1,1064
fan-trans,13,19,1060
fan-trans,7,17,1039
fan-trans,11,9,1052
fan-trans,9,21,1056
fan-trans,7,3,1048
fan-trans,11,21,1052
fan-trans,5,7,1041
fan-trans,19,17,1060
fan-trans,3,21,1060
fan-trans,5,7,1050
fan-trans,7,21,1056
fan-trans,5,7,1060
fan-trans,15,7,1041
fan-trans,11,23,1058
fan-trans,3,7,1052
fan-trans,19,21,1056
fan-trans,5,5,1054
fan-trans,15,23,1064
fan-trans,1,13,1035
fan-trans,21,13,1050
fan-trans,3,15,1039
fan-trans,11,9,1046
fan-trans,7,19,1046
fan-trans,1,15,1035
fan-trans,7,11,1070
fan-trans,9,15,1035
fan-trans,13,5,1062
fan-trans,7,15,1046
fan-trans,3,21,1035
fan-trans,17,15,1054
fan-trans,1,13,1046
fan-trans,9,17,1044
fan-trans,11,23,1048
fan-trans,3,21,1054
fan-trans,5,17,1050
fan-trans,9,13,1054
fan-trans,5,13,1046
fan-trans,15,23,1035
fan-trans,17,19,1052
fan-trans,7,5,1056
fan-trans,21,15,1060
fan-trans,15,21,1041
fan-trans,1,9,1033
fan-trans,11,23,1060
fan-trans,0,3,1046
fan-trans,7,15,1037
fan-trans,9,25,1035
fan-trans,1,9,1058
fan-trans,11,17,1039
fan-trans,9,5,1064
fan-trans,9,13,1046
fan-trans,1,19,1037
fan-trans,11,17,1050
fan-trans,3,9,1048
fan-trans,19,19,1048
fan-trans,19,27,1048
fan-trans,3,13,1050
fan-trans,7,19,1041
fan-trans,17,7,1054
fan-trans,5,15,1052
fan-trans,1,11,1060
fan-trans,13,17,1064
fan-trans,0,5,1029
fan-trans,13,15,1042
fan-trans,17,27,1050
fan-trans,3,13,1060
fan-trans,3,19,1025
fan-trans,19,13,1060
fan-trans,9,17,1046
fan-trans,3,21,1046
fan-trans,7,23,1054
fan-trans,1,1,1042
fan-trans,9,13,1060
fan-trans,9,15,1027
fan-trans,11,21,1056
fan-trans,0,9,1027
fan-trans,17,13,1056
fan-trans,21,25,1042
fan-trans,11,11,1068
fan-trans,3,-1,1033
fan-trans,5,7,1044
fan-trans,13,23,1027
fan-trans,5,15,1060
fan-trans,19,23,1058
fan-trans,5,3,1052
fan-trans,11,17,1068
fan-trans,1,17,1042
fan-trans,13,23,1062
fan-trans,1,1,1046
fan-trans,17,7,1076
fan-trans,1,13,1033
fan-trans,17,17,1070
fan-trans,0,3,1037
fan-trans,17,15,1062
fan-trans,17,29,1042
fan-trans,1,9,1060
fan-trans,5,21,1023
fan-trans,19,11,1068
fan-trans,5,21,1039
fan-trans,15,21,1054
fan-trans,15,5,1041
fan-trans,9,9,1048
fan-trans,13,21,1041
fan-trans,11,19,1041
fan-trans,5,17,1052
fan-trans,11,17,1042
fan-trans,11,11,1062
fan-trans,3,13,1041
fan-trans,13,17,1066
fan-trans,5,7,1039
fan-trans,5,19,1066
fan-trans,9,13,1050
fan-trans,7,23,1050
fan-trans,9,9,1064
fan-trans,9,15,1054
fan-trans,7,15,1060
fan-trans,5,19,1037
fan-trans,7,11,1052
fan-trans,7,15,1066
fan-trans,5,13,1042
fan-trans,11,23,1054
fan-trans,7,17,1041
fan-trans,11,9,1070
fan-trans,0,17,1044
fan-trans,17,15,1070
fan-trans,21,11,1052
fan-trans,9,21,1048
fan-trans,5,17,1048
fan-trans,3,21,1044
fan-trans,9,13,1044
fan-trans,3,19,1060
fan-trans,5,7,1044
fan-trans,11,15,1046
fan-trans,9,15,1046
fan-trans,7,21,1050
fan-trans,7,19,1033
fan-trans,7,15,1054
fan-trans,1,1,1035
fan-trans,15,23,1046
fan-trans,9,19,1037
fan-trans,3,7,1037
fan-trans,17,15,1056
fan-trans,9,15,1035
fan-trans,11,21,1062
fan-trans,5,13,1031
fan-trans,5,7,1046
fan-trans,15,23,1025
fan-trans,5,17,1052
fan-trans,7,17,1054
fan-trans,9,11,1066
fan-trans,5,19,1054
fan-trans,7,19,1062
fan-trans,7,17,1033
fan-trans,5,5,1064
fan-trans,5,17,1058
fan-trans,19,17,1064
fan-trans,13,15,1044
fan-trans,11,19,1042
fan-trans,3,17,1050
fan-trans,0,13,1031
fan-trans,7,17,1041
fan-trans,13,13,1054
fan-trans,11,19,1050
fan-trans,11,17,1052
fan-trans,1,11,1048
fan-trans,1,15,1042
fan-trans,7,17,1042
fan-trans,11,15,1052
fan-trans,7,5,1042
fan-trans,5,19,1048
fan-trans,9,13,1060
fan-trans,3,1,1039
fan-trans,11,19,1039
fan-trans,13,17,1052
fan-trans,13,9,1046
fan-trans,15,15,1068
fan-trans,3,9,1052
fan-trans,5,15,1048
fan-trans,19,17,1060
fan-trans,3,7,1058
fan-trans,9,21,1060
fan-trans,9,9,1054
fan-trans,5,9,1037
fan-trans,13,11,1048
fan-trans,13,19,1042
fan-trans,3,15,1046
fan-trans,7,15,1048
fan-trans,1,17,1062
fan-trans,5,13,1046
fan-trans,23,15,1062
fan-trans,7,17,1048
fan-trans,9,21,1060
fan-trans,5,13,1048
fan-trans,19,11,1062
fan-trans,5,15,1041
fan-trans,9,19,1046
fan-trans,15,11,1046
fan-trans,19,21,1060
fan-trans,7,17,1033
fan-trans,1,1,1042
fan-trans,-1,0,1037
fan-trans,5,9,1041
fan-trans,13,19,1054
fan-trans,5,5,1037
fan-trans,13,23,1039
fan-trans,9,19,1068
fan-trans,5,11,1048
fan-trans,15,9,1054
fan-trans,0,15,1046
fan-trans,7,19,1035
fan-trans,11,11,1037
fan-trans,23,19,1054
fan-trans,7,13,1050
fan-trans,3,17,1056
fan-trans,9,3,1048
fan-trans,5,19,1035
fan-trans,11,17,1037
fan-trans,31,17,1060
fan-trans,1,13,1037
fan-trans,13,23,1070
fan-trans,5,5,1044
fan-trans,17,23,1056
fan-trans,5,15,1027
fan-trans,5,-3,1046
fan-trans,21,19,1060
fan-trans,11,17,1046
fan-trans,21,19,1050
fan-trans,1,-9,1031
fan-trans,19,19,1076
fan-trans,1,5,1050
fan-trans,5,17,1048
fan-trans,11,5,1042
fan-trans,11,25,1039
fan-trans,3,15,1023
fan-trans,21,21,1044
fan-trans,13,13,1058
fan-trans,1,15,1054
fan-trans,9,13,1076
fan-trans,13,9,1048
fan-trans,5,13,1039
fan-trans,11,17,1052
fan-trans,5,-5,1033
fan-trans,1,11,1042
fan-trans,9,15,1048
fan-trans,9,7,1031
fan-trans,3,17,1031
fan-trans,27,23,1078
fan-trans,5,17,1050
fan-trans,21,13,1042
fan-trans,7,7,1044
fan-trans,5,15,1037
fan-trans,1,5,1029
fan-trans,13,23,1052
fan-trans,15,21,1039
fan-trans,21,13,1050
fan-trans,9,23,1039
fan-trans,13,21,1066
fan-trans,13,3,1042
fan-trans,7,15,1056
fan-trans,1,13,1037
fan-trans,7,17,1037
fan-trans,11,9,1035
fan-trans,3,21,1058
fan-trans,7,15,1058
fan-trans,5,5,1044
fan-trans,7,23,1060
fan-trans,15,21,1042
fan-trans,19,13,1058
fan-trans,9,21,1035
fan-trans,11,19,1064
fan-trans,13,7,1050
fan-trans,35,21,1072
fan-trans,3,11,1044
fan-trans,1,17,1037
fan-trans,13,15,1037
fan-trans,5,15,1052
fan-trans,3,17,1031
fan-trans,5,5,1039
fan-trans,5,17,1046
fan-trans,15,23,1037
fan-trans,3,-3,1041
fan-trans,15,23,1035
fan-trans,9,17,1042
fan-trans,27,7,1070
fan-trans,7,21,1033
fan-trans,7,15,1064
fan-trans,3,3,1058
fan-trans,9,17,1046
fan-trans,13,15,1058
fan-trans,5,7,1060
fan-trans,13,9,1050
fan-trans,3,19,1068
fan-trans,3,13,1042
fan-trans,31,13,1072
fan-trans,11,19,1029
fan-trans,1,21,1039
fan-trans,5,-3,1044
fan-trans,13,21,1031
fan-trans,3,13,1033
fan-trans,1,7,1042
fan-trans,13,19,1046
fan-trans,19,19,1027
fan-trans,0,9,1050
fan-trans,3,13,1046
fan-trans,17,25,1037
fan-trans,5,-3,1054
fan-trans,9,13,1044
fan-trans,7,23,1082
fan-trans,1,5,1054
fan-trans,13,17,1054
fan-trans,13,15,1066
fan-trans,3,7,1048
fan-trans,7,9,1041
fan-trans,15,21,1068
fan-trans,3,9,1054
fan-trans,3,15,1041
fan-trans,15,21,1058
fan-trans,5,13,1044
fan-trans,33,15,1080
fan-trans,3,5,1041
fan-trans,1,13,1037
fan-trans,35,11,1072
fan-trans,1,7,1054
fan-trans,1,5,1056
fan-trans,7,21,1056
fan-trans,17,21,1042
fan-trans,5,7,1046
fan-trans,5,11,1054
fan-trans,5,9,1062
fan-trans,3,19,1048
fan-trans,27,3,1072
fan-trans,3,9,1023
fan-trans,0,19,1037
fan-trans,33,15,1083
fan-trans,0,3,1025
fan-trans,5,15,1050
fan-trans,27,11,1060
fan-trans,9,19,1056
fan-trans,7,5,1052
fan-trans,7,13,1050
fan-trans,13,17,1068
fan-trans,15,23,1050
fan-trans,25,11,1085
fan-trans,19,23,1048
fan-trans,3,-15,1039
fan-trans,15,23,1052
fan-trans,0,17,1037
fan-trans,11,13,1060
fan-trans,9,13,1054
fan-trans,5,19,1050
fan-trans,0,3,1056
fan-trans,11,17,1058
fan-trans,0,11,1031
fan-trans,11,19,1048
fan-trans,11,1,1080
fan-trans,5,13,1068
fan-trans,1,9,1042
fan-trans,19,5,1068
fan-trans,7,19,1062
fan-trans,9,0,1052
fan-trans,11,19,1052
fan-trans,11,17,1027
fan-trans,0,-9,1035
fan-trans,21,29,1050
fan-trans,19,21,1044
fan-trans,17,-1,1048
fan-trans,37,27,1060
fan-trans,3,19,1050
fan-trans,0,-11,1021
fan-trans,21,21,1048
fan-trans,13,21,1031
fan-trans,21,7,1054
fan-trans,-1,5,1041
fan-trans,29,19,1054
fan-trans,19,-1,1064
fan-trans,0,19,1033
fan-trans,13,23,1056
fan-trans,17,3,1068
fan-trans,1,3,1013
fan-trans,11,21,1048
fan-trans,19,-3,1070
fan-trans,5,17,1064
fan-trans,5,9,1046
fan-trans,23,15,1058
fan-trans,13,17,1031
fan-trans,33,15,1080
fan-trans,1,7,1017
fan-trans,13,25,1060
fan-trans,5,-5,1029
fan-trans,37,31,1056
fan-trans,0,21,1041
fan-trans,13,1,1041
fan-trans,5,17,1031
fan-trans,11,19,1037
fan-trans,29,7,1052
fan-trans,1,19,1044
fan-trans,27,21,1076
fan-trans,5,0,1048
fan-trans,11,25,1060
fan-trans,13,25,1068
fan-trans,1,-5,1052
fan-trans,13,23,1093
fan-trans,3,-3,1015
fan-trans,37,25,1070
fan-trans,9,1,1046
fan-trans,21,15,1072
fan-trans,5,21,1021
fan-trans,15,21,1050
fan-trans,19,1,1062
fan-trans,11,23,1042
fan-trans,15,15,1062
fan-trans,21,7,1082
fan-trans,13,13,1056
fan-trans,15,21,1056
fan-trans,15,7,1044
fan-trans,9,23,1062
fan-trans,-3,-21,1023
fan-trans,17,15,1066
fan-trans,13,11,1027
fan-trans,31,7,1072
fan-trans,3,17,1039
fan-trans,19,21,1072
fan-trans,17,0,1041
fan-trans,1,9,1046
fan-trans,15,23,1058
fan-trans,19,19,1054
fan-trans,7,25,1052
fan-trans,1,-21,1023
fan-trans,13,19,1068
fan-trans,11,15,1027
fan-trans,23,3,1082
fan-trans,3,15,1048
fan-trans,21,15,1054
fan-trans,17,7,1042
fan-trans,13,19,1052
fan-trans,7,21,1054
fan-trans,15,1,1050
fan-trans,5,21,1048
fan-trans,15,1,1039
fan-trans,0,7,1058
fan-trans,7,19,1039
fan-trans,5,-5,1052
fan-trans,11,19,1062
fan-trans,1,-3,1037
fan-trans,25,21,1054
fan-trans,13,23,1054
fan-trans,3,-7,1048
fan-trans,1,13,1048
fan-trans,1,11,1023
fan-trans,29,11,1052
fan-trans,3,21,1052
fan-trans,15,15,1062
fan-trans,23,11,1062
fan-trans,0,23,1046
fan-trans,17,-1,1050
fan-trans,1,7,1023
fan-trans,15,23,1050
fan-trans,7,-5,1048
fan-trans,0,15,1048
fan-trans,15,21,1058
fan-trans,11,1,1046
fan-trans,5,23,1033
fan-trans,13,0,1046
fan-trans,0,5,1033
fan-trans,11,23,1050
fan-trans,13,-3,1062
fan-trans,5,25,1046
fan-trans,23,9,1062
fan-trans,9,17,1046
fan-trans,11,23,1060
fan-trans,11,1,1041
fan-trans,3,-3,1056
fan-trans,21,21,1058
fan-trans,7,-5,1044
fan-trans,7,23,1050
fan-trans,0,-7,1025
fan-trans,15,11,1037
fan-trans,5,25,1031
fan-trans,15,1,1046
fan-trans,9,17,1068
fan-trans,0,0,1039
fan-trans,15,9,1042
fan-trans,15,25,1039
fan-trans,17,0,1044
fan-trans,0,3,1035
fan-trans,13,23,1062
fan-trans,25,17,1044
fan-trans,15,25,1068
fan-trans,29,9,1064
fan-trans,17,13,1060
fan-trans,5,23,1031
fan-trans,5,0,1041
fan-trans,3,23,1041
fan-trans,17,17,1054
fan-trans,17,15,1070
fan-trans,7,23,1039
fan-trans,23,3,1070
fan-trans,3,11,1037
fan-trans,7,21,1042
fan-trans,11,-1,1052
fan-trans,13,23,1046
fan-trans,19,11,1050
fan-trans,3,3,1048
fan-trans,9,15,1042
fan-trans,23,11,1066
fan-trans,5,23,1060
fan-trans,17,-5,1050
fan-trans,13,13,1054
fan-trans,7,21,1029
fan-trans,5,0,1052
fan-trans,11,15,1066
fan-trans,5,0,1044
fan-trans,11,3,1066
fan-trans,21,23,1046
fan-trans,7,-5,1050
fan-trans,1,21,1048
fan-trans,3,17,1048
fan-trans,21,11,1052
fan-trans,5,21,1058
fan-trans,17,13,1056
fan-trans,7,21,1066
fan-trans,-3,9,1031
fan-trans,9,7,1085
fan-trans,13,23,1035
fan-trans,7,0,1056
fan-trans,11,21,1048
fan-trans,-1,3,1039
fan-trans,19,15,1074
fan-trans,7,33,1046
fan-trans,17,-5,1042
fan-trans,19,13,1066
fan-trans,0,9,1029
fan-trans,13,17,1074
fan-trans,9,21,1029
fan-trans,11,-1,1046
fan-trans,7,21,1044
fan-trans,0,1,1037
fan-trans,15,7,1041
fan-trans,17,27,1050
fan-trans,13,0,1033
fan-trans,11,11,1058
fan-trans,1,5,1027
fan-trans,21,11,1085
fan-trans,21,23,1029
fan-trans,3,5,1054
fan-trans,5,19,1054
fan-trans,5,5,1041
fan-trans,21,13,1064
fan-trans,13,25,1052
fan-trans,5,7,1035
fan-trans,3,25,1058
fan-trans,17,17,1050
fan-trans,11,7,1076
fan-trans,27,23,1044
fan-trans,13,11,1039
fan-trans,5,21,1048
fan-trans,15,17,1060
fan-trans,21,1,1054
fan-trans,1,15,1039
fan-trans,9,9,1064
fan-trans,5,23,1033
fan-trans,7,5,1044
fan-trans,9,21,1048
fan-trans,19,15,1041
fan-trans,27,17,1072
fan-trans,9,23,1044
fan-trans,1,11,1042
fan-trans,13,21,1066
fan-trans,7,17,1031
fan-trans,11,9,1078
fan-trans,5,23,1042
fan-trans,11,15,1056
fan-trans,5,23,1019
fan-trans,13,3,1058
fan-trans,21,21,1060
fan-trans,17,23,1068
fan-trans,15,13,1035
fan-trans,9,21,1068
fan-trans,11,11,1035
fan-trans,25,9,1070
fan-trans,7,11,1033
fan-trans,9,-1,1076
fan-trans,23,23,1052
fan-trans,31,17,1058
fan-trans,5,21,1035
fan-trans,11,7,1046
fan-trans,15,13,1074
fan-trans,7,21,1039
fan-trans,9,-5,1056
fan-trans,3,17,1046
fan-trans,15,7,1064
fan-trans,7,17,1064
fan-trans,17,15,1044
fan-trans,5,-11,1052
fan-trans,7,15,1052
fan-trans,9,7,1048
fan-trans,17,23,1070
fan-trans,3,3,1025
fan-trans,15,13,1072
fan-trans,3,11,1033
fan-trans,13,3,1085
fan-trans,21,31,1031
fan-trans,9,-1,1052
fan-trans,5,19,1039
fan-trans,15,17,1058
fan-trans,7,3,1056
fan-trans,1,9,1042
fan-trans,11,-11,1062
fan-trans,0,9,1042
fan-trans,17,21,1048
fan-trans,11,19,1019
fan-trans,31,17,1064
fan-trans,3,-13,1046
fan-trans,5,11,1037
fan-trans,15,13,1041
fan-trans,19,29,1068
fan-trans,3,3,1009
fan-trans,23,13,1068
fan-trans,19,23,1037
fan-trans,11,3,1068
fan-trans,3,1,1041
fan-trans,3,-17,1046
fan-trans,5,19,1023
fan-trans,7,11,1042
fan-trans,25,13,1083
fan-trans,25,29,1064
fan-trans,13,-11,1076
fan-trans,-1,1,1021
fan-trans,5,1,1066
fan-trans,9,7,1050
fan-trans,5,-3,1046
fan-trans,15,21,1035
fan-trans,9,15,1052
fan-trans,9,11,1068
fan-trans,11,5,1046
fan-trans,13,11,1042
fan-trans,23,23,1044
fan-trans,1,3,1021
fan-trans,5,21,1031
fan-trans,17,13,1058
fan-trans,13,21,1058
fan-trans,17,19,1068
fan-trans,11,1,1037
fan-trans,0,-1,1027
fan-trans,9,9,1062
fan-trans,19,19,1033
fan-trans,11,17,1037
fan-trans,3,11,1056
fan-trans,7,3,1041
fan-trans,0,15,1048
fan-trans,23,23,1080
fan-trans,17,3,1062
fan-trans,27,25,1054
fan-trans,1,15,1019
fan-trans,23,23,1060
fan-trans,0,9,1027
fan-trans,7,17,1050
fan-trans,3,-5,1037
fan-trans,5,-7,1044
fan-trans,23,21,1046
fan-trans,3,17,1035
fan-trans,31,27,1066
fan-trans,5,17,1019
fan-trans,21,17,1068
fan-trans,5,9,1029
fan-trans,9,17,1056
fan-trans,37,19,1070
fan-trans,15,-7,1056
fan-trans,-3,-9,1046
fan-trans,0,0,1031
fan-trans,17,17,1046
fan-trans,3,5,1031
fan-trans,9,3,1080
fan-trans,17,17,1050
fan-trans,3,11,1066
fan-trans,21,25,1070
fan-trans,3,-13,1033
fan-trans,-3,-5,1042
fan-trans,13,-1,1029
fan-trans,19,27,1046
fan-trans,11,13,1019
fan-trans,7,3,1085
fan-trans,25,27,1056
fan-trans,13,7,1064
fan-trans,21,11,1062
fan-trans,0,-11,1025
fan-trans,-15,-5,1050
fan-trans,19,5,1023
fan-trans,21,23,1056
fan-trans,5,-9,1052
fan-trans,-1,-1,1015
fan-trans,11,7,1021
fan-trans,11,25,1031
fan-trans,31,23,1060
fan-trans,3,-15,1042
fan-trans,-7,-11,1052
fan-trans,9,-5,1023
fan-trans,17,21,1058
fan-trans,9,9,1031
fan-trans,33,23,1050
fan-trans,15,17,1031
fan-trans,11,23,1033
fan-trans,5,-7,1027
fan-trans,15,19,1044
fan-trans,21,7,1070
fan-trans,1,-9,1025
fan-trans,0,3,1044
fan-trans,7,7,1035
fan-trans,17,9,1029
fan-trans,3,-3,1074
fan-trans,27,15,1064
fan-trans,7,-15,1037
fan-trans,1,-1,1033
fan-trans,5,1,1013
fan-trans,9,5,1066
fan-trans,3,13,1035
fan-trans,3,-11,1044
fan-trans,-1,-11,1029
fan-trans,17,1,1068
fan-trans,1,7,1019
fan-trans,23,25,1064
fan-trans,13,23,1042
fan-trans,21,21,1015
fan-trans,21,23,1074
fan-trans,3,13,994
fan-trans,25,23,1085
fan-trans,0,5,1000
fan-trans,23,21,1052
fan-trans,29,15,1054
fan-trans,1,-29,1035
fan-trans,1,11,1003
fan-trans,17,0,1019
fan-trans,31,42,1078
fan-trans,15,13,1035
fan-trans,11,9,1039
fan-trans,23,27,1048
fan-trans,17,15,1041
fan-trans,21,25,1035
fan-trans,19,25,1052
fan-trans,1,3,1000
fan-trans,11,0,1044
fan-trans,31,33,1074
fan-trans,7,-21,1054
fan-trans,17,15,1042
fan-trans,-3,-7,1056
fan-trans,3,0,1044
fan-trans,11,1,1041
fan-trans,-3,-9,1050
fan-trans,9,17,1035
fan-trans,9,7,1042
fan-trans,7,-23,1056
fan-trans,17,13,1035
fan-trans,29,25,1054
fan-trans,15,13,1060
fan-trans,23,17,1054
fan-trans,23,5,1060
fan-trans,19,29,1101
fan-trans,3,-7,1050
fan-trans,29,31,1099
fan-trans,3,-15,1052
fan-trans,39,31,1076
fan-trans,1,-21,1044
fan-trans,21,15,1064
fan-trans,27,29,1072
fan-trans,21,17,1039
fan-trans,9,13,1009
fan-trans,23,21,1076
fan-trans,5,21,984
fan-trans,39,31,1095
fan-trans,3,-1,992
fan-trans,23,35,1064
fan-trans,-1,-17,1027
fan-trans,1,-9,1017
fan-trans,21,19,1037
fan-trans,25,7,1089
fan-trans,29,37,1087
fan-trans,1,-13,1039
fan-trans,19,13,1048
fan-trans,9,5,1056
fan-trans,7,-1,1042
fan-trans,13,3,1037
fan-trans,0,-9,1050
fan-trans,13,13,1029
fan-trans,1,-3,1025
fan-trans,25,19,1056
fan-trans,-1,-23,1013
fan-trans,5,0,992
fan-trans,25,31,1072
fan-trans,3,0,1003
fan-trans,33,39,1072
fan-trans,1,3,1001
fan-trans,3,0,1041
fan-trans,27,25,1033
fan-trans,9,3,1029
fan-trans,0,3,998
fan-trans,27,19,1074
fan-trans,0,7,1035
fan-trans,23,11,1070
