Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-on,19,7,1046
fan-on,15,13,1015
fan-on,7,1,1037
fan-on,0,-39,1052
fan-on,31,-11,1115
fan-on,29,-5,1033
fan-on,7,-42,1048
fan-on,25,-5,1068
fan-on,25,11,1015
fan-on,0,3,1015
fan-on,5,-21,1048
fan-on,9,-35,1099
fan-on,23,-11,1037
fan-on,27,-3,1054
fan-on,11,7,1031
fan-on,33,13,1035
fan-on,9,15,1041
fan-on,0,-25,1033
fan-on,21,3,1091
fan-on,9,-13,1021
fan-on,35,15,1048
fan-on,0,-7,1058
fan-on,5,-19,1042
fan-on,17,-11,1021
fan-on,39,13,1027
fan-on,29,23,1128
fan-on,21,5,1078
fan-on,13,-19,1001
fan-on,5,5,1062
fan-on,25,-11,1021
fan-on,21,0,1023
fan-on,27,19,1039
fan-on,19,23,1126
fan-on,19,9,1054
fan-on,33,23,1035
fan-on,25,3,1031
fan-on,19,1,1021
fan-on,9,1,1105
fan-on,35,7,1054
fan-on,27,23,1130
fan-on,11,13,1066
fan-on,25,9,1003
fan-on,25,11,1033
fan-on,5,-7,1035
fan-on,3,-9,1083
fan-on,60,3,1056
fan-on,37,19,1093
fan-on,3,-11,1066
fan-on,5,-11,1001
fan-on,0,-23,994
fan-on,41,-15,1033
fan-on,0,-37,1074
fan-on,68,11,1046
fan-on,31,3,1095
fan-on,9,-13,1033
fan-on,17,-17,1033
fan-on,23,3,1039
fan-on,3,-13,1056
fan-on,35,17,1117
fan-on,5,-29,1062
fan-on,17,7,1033
fan-on,0,-19,1035
fan-on,0,-13,984
fan-on,13,-13,972
fan-on,46,9,1054
fan-on,29,7,1123
fan-on,11,-17,1070
fan-on,19,17,1048
fan-on,1,-21,1029
fan-on,21,13,1041
fan-on,19,13,1033
fan-on,13,9,1060
fan-on,11,-29,1072
fan-on,19,1,1107
fan-on,3,19,1070
fan-on,0,1,978
fan-on,5,9,1041
fan-on,13,-1,1019
fan-on,21,13,1062
fan-on,21,-15,1074
fan-on,7,-11,1101
fan-on,25,13,1015
fan-on,23,25,1035
fan-on,1,7,1056
fan-on,11,-25,1011
fan-on,13,1,1080
fan-on,39,-5,1089
fan-on,11,-13,1070
fan-on,23,13,1017
fan-on,19,13,1037
fan-on,7,3,1041
fan-on,19,-11,1033
fan-on,31,-17,1056
fan-on,19,-13,1019
fan-on,25,11,1142
fan-on,11,3,1042
fan-on,27,0,996
fan-on,19,1,1015
fan-on,25,-13,1033
fan-on,25,-13,1064
fan-on,7,-19,1033
fan-on,44,23,1115
fan-on,9,-15,1031
fan-on,9,-5,1013
fan-on,35,15,1031
fan-on,-3,-44,1017
fan-on,3,-15,1083
fan-on,54,9,1044
fan-on,13,-3,1136
fan-on,19,3,1023
fan-on,29,5,994
fan-on,5,-3,1039
fan-on,-1,-17,1033
fan-on,3,-29,1064
fan-on,62,15,1033
fan-on,7,11,1023
fan-on,0,-5,1035
fan-on,1,1,1056
fan-on,3,-3,1009
fan-on,46,17,1056
fan-on,9,-21,1056
fan-on,46,17,1044
fan-on,23,9,1119
fan-on,9,9,1076
fan-on,-1,0,986
fan-on,15,-9,1003
fan-on,42,5,1050
fan-on,27,21,1121
fan-on,19,1,1068
fan-on,21,19,1044
fan-on,1,-7,1023
fan-on,-1,5,988
fan-on,23,-1,1001
fan-on,31,11,1066
fan-on,17,7,1121
fan-on,17,13,1132
fan-on,21,17,1048
fan-on,31,25,1037
fan-on,-1,-15,1066
fan-on,7,-1,994
fan-on,25,5,1074
fan-on,25,-25,1097
fan-on,13,-5,1087
fan-on,29,15,1082
fan-on,0,-19,1027
fan-on,17,15,1027
fan-on,15,-1,1015
fan-on,29,-11,1050
fan-on,50,-9,1091
fan-on,3,-27,1082
fan-on,29,13,1023
fan-on,9,0,1021
fan-on,13,-5,1058
fan-on,15,-19,1023
fan-on,33,-15,1064
fan-on,46,-5,1109
fan-on,27,11,1136
fan-on,21,13,1013
fan-on,19,7,984
fan-on,15,-15,1056
fan-on,29,0,1031
fan-on,17,-7,1064
fan-on,3,-23,1046
fan-on,33,3,1125
fan-on,7,7,1013
fan-on,27,21,1013
fan-on,11,7,1054
fan-on,15,9,1029
fan-on,19,1,1076
fan-on,0,-25,1046
fan-on,17,11,1115
fan-on,9,9,1025
fan-on,41,23,1000
fan-on,11,15,1041
fan-on,0,-15,1031
fan-on,13,-27,1062
fan-on,3,-13,1046
fan-on,11,17,1119
fan-on,19,13,1054
fan-on,33,21,1035
fan-on,15,5,1054
fan-on,0,-29,1021
fan-on,13,-21,1058
fan-on,64,21,1048
fan-on,23,17,1115
fan-on,21,21,1070
fan-on,0,-9,980
fan-on,23,-11,1009
fan-on,46,13,1056
fan-on,19,-27,1046
fan-on,58,15,1062
fan-on,15,5,1121
fan-on,13,13,1060
fan-on,7,-15,966
fan-on,33,-1,1019
fan-on,25,-15,1058
fan-on,29,3,1105
fan-on,15,-15,1085
fan-on,21,5,1007
fan-on,25,17,1033
fan-on,5,-3,978
fan-on,17,-7,1015
fan-on,35,-5,1033
fan-on,9,-19,1095
fan-on,54,1,1060
fan-on,15,3,1076
fan-on,9,-13,1058
fan-on,17,1,1001
fan-on,3,-15,1003
fan-on,31,1,1072
fan-on,31,-7,1103
fan-on,5,-17,1070
fan-on,9,5,1083
fan-on,7,-1,1068
fan-on,5,9,996
fan-on,-1,-19,1000
fan-on,37,5,1068
fan-on,13,-23,1050
fan-on,0,-7,1080
fan-on,9,19,1005
fan-on,1,9,1025
fan-on,15,13,1042
fan-on,25,11,1052
fan-on,37,3,1050
fan-on,46,9,1134
fan-on,3,-3,1060
fan-on,19,19,1003
fan-on,9,11,1037
fan-on,17,0,1039
fan-on,29,0,1058
fan-on,19,5,1058
fan-on,0,-21,1050
fan-on,33,11,1121
fan-on,3,-3,1035
fan-on,33,19,1017
fan-on,31,11,1041
fan-on,31,1,1052
fan-on,13,-33,1048
fan-on,64,21,1054
fan-on,13,11,1103
fan-on,5,0,1005
fan-on,23,15,1023
fan-on,3,-3,1060
fan-on,0,-23,1037
fan-on,25,-37,1035
fan-on,54,0,1054
fan-on,13,-11,1091
fan-on,17,1,1003
fan-on,44,19,1041
fan-on,5,-7,1046
fan-on,19,-21,1044
fan-on,19,-35,1039
fan-on,41,3,1060
fan-on,27,9,1113
fan-on,17,13,1058
fan-on,-5,-9,976
fan-on,27,-17,1021
fan-on,27,-15,1035
fan-on,23,-13,1087
fan-on,27,-1,1060
fan-on,21,19,1052
fan-on,15,17,1054
fan-on,0,-7,974
fan-on,19,1,1039
fan-on,21,0,1044
fan-on,7,-9,1083
fan-on,41,15,1058
fan-on,9,17,1054
fan-on,1,1,1062
fan-on,9,3,988
fan-on,15,5,1033
fan-on,15,-5,1031
fan-on,3,0,1082
fan-on,42,9,1062
fan-on,17,19,1070
fan-on,0,0,1072
fan-on,9,5,1009
fan-on,0,-7,988
fan-on,21,-5,1041
fan-on,56,17,1128
fan-on,3,-23,1070
fan-on,13,7,1072
fan-on,3,5,1072
fan-on,5,-1,994
fan-on,5,-23,1011
fan-on,58,1,1062
fan-on,50,9,1140
fan-on,3,-19,1060
fan-on,17,13,1011
fan-on,9,0,1019
fan-on,27,-9,1052
fan-on,39,3,1062
fan-on,58,-3,1048
fan-on,60,17,1146
fan-on,11,-23,1054
fan-on,15,5,1023
fan-on,5,-3,1023
fan-on,23,0,1041
fan-on,3,-29,1031
fan-on,23,-39,1050
fan-on,56,7,1066
fan-on,27,-1,1101
fan-on,0,-5,1007
fan-on,41,19,1025
fan-on,25,11,1041
fan-on,23,-7,1025
fan-on,11,-11,1058
fan-on,27,-17,1080
fan-on,11,-13,1095
fan-on,11,3,1023
fan-on,37,25,1025
fan-on,0,-7,1039
fan-on,17,-29,1025
fan-on,21,-19,1050
fan-on,31,5,1046
fan-on,13,5,1093
fan-on,9,3,990
fan-on,35,25,1025
fan-on,39,13,1029
fan-on,21,5,1072
fan-on,13,1,1101
fan-on,39,5,1054
fan-on,17,19,1126
fan-on,0,13,1029
fan-on,17,1,980
fan-on,29,9,1041
fan-on,19,-9,1050
fan-on,23,3,1062
fan-on,11,-21,1039
fan-on,19,11,1123
fan-on,13,15,1027
fan-on,19,1,994
fan-on,21,-1,1046
fan-on,5,-17,1031
fan-on,17,-13,1097
fan-on,52,5,1050
fan-on,17,15,1078
fan-on,7,0,1066
fan-on,9,-3,998
fan-on,52,11,1054
fan-on,46,-7,1078
fan-on,9,-17,1082
fan-on,58,13,1033
fan-on,23,17,1083
fan-on,7,5,1066
fan-on,5,0,990
fan-on,3,-33,1003
fan-on,60,7,1062
fan-on,41,1,1128
fan-on,3,-17,1050
fan-on,27,13,1101
fan-on,9,9,1068
fan-on,-7,-9,984
fan-on,17,-25,1000
fan-on,56,11,1058
fan-on,33,11,1126
fan-on,13,-13,1054
fan-on,15,21,1029
fan-on,0,-15,1041
fan-on,15,-13,1007
fan-on,3,-13,1041
fan-on,15,11,1080
fan-on,37,13,1130
fan-on,13,-7,1048
fan-on,13,23,1039
fan-on,0,-15,1027
fan-on,23,21,1050
fan-on,17,3,1029
fan-on,19,-3,1050
fan-on,25,-17,1078
fan-on,15,5,1091
fan-on,1,7,1005
fan-on,33,29,1035
fan-on,29,19,1039
fan-on,7,-17,1019
fan-on,17,-7,1068
fan-on,37,-7,1101
fan-on,5,-9,1085
fan-on,25,19,1005
fan-on,25,13,1029
fan-on,3,-3,1011
fan-on,21,-17,1033
fan-on,7,-19,1097
fan-on,19,-13,1033
fan-on,23,19,1123
fan-on,11,11,1023
fan-on,19,5,1019
fan-on,19,-1,1060
fan-on,29,-13,1027
fan-on,35,5,1054
fan-on,5,-33,1068
fan-on,29,15,1123
fan-on,1,-13,1021
fan-on,41,11,1007
fan-on,31,13,1027
fan-on,1,-29,1027
fan-on,15,-5,1064
fan-on,3,-27,1029
fan-on,25,7,1128
fan-on,5,-5,1025
fan-on,-11,-19,986
fan-on,11,-23,990
fan-on,0,-15,1039
fan-on,11,-31,1068
fan-on,56,19,1054
fan-on,23,11,1095
fan-on,13,15,1070
fan-on,-3,-17,978
fan-on,3,1,1039
fan-on,0,-23,1025
fan-on,13,-33,1046
fan-on,56,11,1060
fan-on,13,13,1125
fan-on,5,21,1060
fan-on,-1,-7,955
fan-on,23,-3,1005
fan-on,35,3,1056
fan-on,31,3,1126
fan-on,25,-1,1050
fan-on,11,15,1115
fan-on,15,23,1060
fan-on,-5,-7,970
fan-on,35,-3,1013
fan-on,41,1,1064
fan-on,9,-3,1115
fan-on,39,3,1072
fan-on,17,21,1052
fan-on,5,-5,1023
fan-on,17,15,1027
fan-on,5,-23,1025
fan-on,29,-11,1062
fan-on,15,-5,1115
fan-on,50,0,1050
fan-on,11,3,1072
fan-on,0,-5,1062
fan-on,17,13,1003
fan-on,5,-17,1001
fan-on,39,-11,1068
fan-on,62,7,1130
fan-on,3,-25,1062
fan-on,7,9,1019
fan-on,9,9,990
fan-on,25,-3,1041
fan-on,39,-1,1039
fan-on,44,-17,1062
fan-on,54,17,1134
fan-on,3,-25,1058
fan-on,15,9,1041
fan-on,3,0,1013
fan-on,25,-3,1029
fan-on,35,3,1042
fan-on,15,-9,1072
fan-on,5,-29,1058
fan-on,33,7,1111
fan-on,25,21,1025
fan-on,0,-7,1009
fan-on,17,5,1042
fan-on,31,11,1041
fan-on,17,1,1068
fan-on,5,-27,1062
fan-on,19,5,1115
fan-on,1,1,1025
fan-on,39,25,1003
fan-on,5,-1,1042
fan-on,5,-19,1044
fan-on,29,-13,1056
fan-on,13,-13,1093
fan-on,1,-7,1083
fan-on,13,15,1017
fan-on,27,23,1017
fan-on,1,0,1048
fan-on,5,-33,1021
fan-on,37,-7,1044
fan-on,37,7,1062
fan-on,21,15,1109
fan-on,17,17,1052
fan-on,-1,-9,962
fan-on,0,-15,1042
fan-on,31,-7,1031
fan-on,13,-33,1042
fan-on,41,5,1056
fan-on,9,-9,1001
fan-on,0,-7,1042
fan-on,21,9,1013
fan-on,19,-5,1029
fan-on,29,-3,1056
fan-on,5,-17,1089
fan-on,56,7,1060
fan-on,17,5,1082
fan-on,9,-3,1021
fan-on,21,15,1000
fan-on,19,3,1035
fan-on,11,-19,1025
fan-on,11,-25,1083
fan-on,62,0,1066
fan-on,33,11,1068
fan-on,0,-3,1062
fan-on,5,-3,998
fan-on,3,-19,998
fan-on,54,-1,1066
fan-on,15,-15,1062
fan-on,1,-31,1064
fan-on,17,9,1027
fan-on,15,7,1023
fan-on,19,-7,1039
fan-on,7,-13,1001
fan-on,50,3,1064
fan-on,41,9,1140
fan-on,9,-9,1056
fan-on,11,19,1019
fan-on,3,0,1035
fan-on,15,5,1042
fan-on,9,-17,1007
fan-on,54,11,1062
fan-on,39,15,1123
fan-on,9,0,1048
fan-on,9,11,1015
fan-on,5,5,1037
fan-on,7,7,1044
fan-on,25,7,1044
fan-on,1,-25,1052
fan-on,13,-25,1074
fan-on,13,15,1105
fan-on,7,5,1001
fan-on,27,21,1021
fan-on,17,9,1044
fan-on,11,-21,1033
fan-on,13,-11,1074
fan-on,27,-29,1072
fan-on,19,-1,1085
fan-on,11,11,990
fan-on,37,27,1023
fan-on,5,-13,1058
fan-on,23,-23,1029
fan-on,23,-25,1052
fan-on,35,-15,1097
fan-on,19,5,1062
fan-on,3,-1,990
fan-on,21,15,1046
fan-on,0,-19,1035
fan-on,29,-25,1035
fan-on,29,-15,1060
fan-on,44,-3,1066
fan-on,35,23,1091
fan-on,0,-17,1027
fan-on,5,-1,982
fan-on,1,-17,1021
fan-on,33,1,1044
fan-on,21,-13,1068
fan-on,11,-21,1037
fan-on,23,15,1140
fan-on,23,9,1033
fan-on,19,9,998
fan-on,11,3,1029
fan-on,5,-9,1031
fan-on,0,-37,1085
fan-on,72,25,1068
fan-on,13,9,1085
fan-on,7,7,1029
fan-on,35,21,994
fan-on,7,5,1041
fan-on,1,-15,1039
fan-on,50,11,1144
fan-on,17,15,1105
fan-on,13,23,1023
fan-on,0,-5,1027
fan-on,-3,3,974
fan-on,7,-11,996
fan-on,52,7,1054
fan-on,13,-25,1066
fan-on,44,15,1056
fan-on,23,13,1103
fan-on,3,11,1054
fan-on,-3,-1,984
fan-on,17,-23,998
fan-on,54,3,1042
fan-on,39,7,1138
fan-on,17,-17,1062
fan-on,17,19,1019
fan-on,-1,-11,1039
fan-on,27,11,1042
fan-on,21,-7,998
fan-on,42,0,1080
fan-on,17,-27,1083
fan-on,15,-13,1105
fan-on,11,13,1011
fan-on,5,-23,1019
fan-on,39,17,1060
fan-on,5,-23,1013
fan-on,33,-3,1058
fan-on,33,-15,1099
fan-on,17,-5,1089
fan-on,13,15,1054
fan-on,1,0,1048
fan-on,35,17,1029
fan-on,0,-27,1011
fan-on,33,0,1060
fan-on,52,1,1117
fan-on,11,-19,1076
fan-on,5,5,996
fan-on,29,27,1023
fan-on,5,-15,1046
fan-on,37,-3,1060
fan-on,25,-1,1056
fan-on,13,-15,1042
fan-on,21,17,1130
fan-on,9,19,1029
fan-on,9,15,1023
fan-on,17,1,1025
fan-on,31,3,1058
fan-on,23,-15,1062
fan-on,11,-5,1052
fan-on,5,11,1111
fan-on,3,5,1017
fan-on,25,21,1005
fan-on,21,3,1052
fan-on,23,-3,1048
fan-on,19,-1,1064
fan-on,0,-25,1033
fan-on,25,11,1111
fan-on,3,0,1023
fan-on,29,19,1013
fan-on,23,9,1039
fan-on,-3,-44,1039
fan-on,9,-33,1068
fan-on,5,-17,1041
fan-on,11,11,1082
fan-on,7,-1,1017
fan-on,25,13,1005
fan-on,15,-3,1037
fan-on,1,-23,1039
fan-on,19,-39,1046
fan-on,62,11,1044
fan-on,11,7,1117
fan-on,11,15,1062
fan-on,0,-7,964
fan-on,25,-13,1023
fan-on,29,-9,1056
fan-on,39,9,1115
fan-on,42,15,1080
fan-on,21,5,1095
fan-on,21,17,1056
fan-on,0,-5,982
fan-on,17,-19,1009
fan-on,11,-25,1044
fan-on,37,-7,1109
fan-on,5,-9,1083
fan-on,13,13,1054
fan-on,7,3,1046
fan-on,11,11,1015
fan-on,27,5,1023
fan-on,27,3,1044
fan-on,7,-13,1093
fan-on,50,5,1054
fan-on,17,19,1070
fan-on,1,-1,1048
fan-on,17,9,1009
fan-on,-3,-19,1023
fan-on,41,1,1035
fan-on,44,7,1125
fan-on,3,-11,1072
fan-on,7,17,1015
fan-on,0,9,1066
fan-on,3,5,990
fan-on,29,11,1062
fan-on,9,-15,1060
fan-on,13,-13,1048
fan-on,11,11,1083
fan-on,0,7,1013
fan-on,5,-1,1019
fan-on,27,-9,1054
fan-on,39,-5,1054
fan-on,17,-7,1056
fan-on,44,9,1154
fan-on,7,-21,1044
fan-on,17,19,1021
fan-on,1,-9,1009
fan-on,21,5,1052
fan-on,23,-5,1042
fan-on,7,-5,1066
fan-on,17,-29,1070
fan-on,7,-7,1105
fan-on,5,7,1005
fan-on,41,23,996
fan-on,3,-15,1064
fan-on,35,-9,1056
fan-on,17,-27,1056
fan-on,46,5,1056
fan-on,7,-7,1087
fan-on,13,9,1017
fan-on,25,19,1013
fan-on,1,-3,1070
fan-on,23,-15,1035
fan-on,19,-25,1039
fan-on,37,11,1048
fan-on,13,9,1123
fan-on,3,9,1001
fan-on,27,25,1027
fan-on,5,-17,1054
fan-on,27,-5,1041
fan-on,27,1,1068
fan-on,17,-9,1050
fan-on,17,17,1113
fan-on,3,11,1044
fan-on,17,1,992
fan-on,3,-11,1015
fan-on,35,-7,1050
fan-on,9,-7,1105
fan-on,7,-9,1033
fan-on,9,13,1123
fan-on,11,13,1054
fan-on,31,9,980
fan-on,23,5,1056
fan-on,1,-25,1035
fan-on,11,-33,1068
fan-on,74,23,1052
fan-on,13,17,1082
fan-on,11,3,1070
fan-on,3,-3,988
fan-on,17,-3,1042
fan-on,3,-41,1031
fan-on,15,-25,1050
fan-on,62,17,1056
fan-on,15,5,1095
fan-on,11,15,1056
fan-on,19,7,1056
fan-on,19,-1,1050
fan-on,19,-5,1035
fan-on,17,-25,1070
fan-on,15,-17,1062
fan-on,19,19,1033
fan-on,5,17,1070
fan-on,1,-7,978
fan-on,27,-5,996
fan-on,37,-1,1072
fan-on,17,-7,1113
fan-on,29,-1,1046
fan-on,19,17,1060
fan-on,1,-9,1044
fan-on,21,17,1005
fan-on,7,-7,1003
fan-on,35,0,1080
fan-on,7,-5,1103
fan-on,39,-1,1050
fan-on,23,19,1052
fan-on,15,11,1021
fan-on,29,3,1021
fan-on,15,-23,1060
fan-on,41,5,1074
fan-on,48,15,1113
fan-on,5,-17,1064
fan-on,13,17,1015
fan-on,1,3,1027
fan-on,21,1,1062
fan-on,5,-17,994
fan-on,42,-3,1052
fan-on,56,15,1136
fan-on,3,-13,1056
fan-on,3,19,1011
fan-on,9,5,1031
fan-on,19,7,1050
fan-on,31,-1,1031
fan-on,25,7,1070
fan-on,0,-29,1056
fan-on,21,11,1111
fan-on,15,19,1019
fan-on,33,17,1023
fan-on,7,-3,1042
fan-on,-1,-27,1039
fan-on,9,-13,1066
fan-on,17,-21,1076
fan-on,13,1,1103
fan-on,9,5,994
fan-on,25,17,1025
fan-on,3,-9,1054
fan-on,13,-39,1041
fan-on,23,-27,1044
fan-on,37,-15,1101
fan-on,21,0,1082
fan-on,3,5,968
fan-on,33,25,1039
fan-on,0,-23,1062
fan-on,31,-23,1060
fan-on,21,-23,1052
fan-on,25,-5,1031
fan-on,17,15,1105
fan-on,0,-15,1029
fan-on,9,9,1031
fan-on,23,0,1033
fan-on,11,-21,1037
fan-on,29,-7,1050
fan-on,17,-3,1035
fan-on,3,13,1126
fan-on,15,7,1025
fan-on,31,19,996
fan-on,9,-5,1037
fan-on,7,-17,1041
fan-on,7,-17,1087
fan-on,46,11,1052
fan-on,37,29,1097
fan-on,27,17,1033
fan-on,13,19,1009
fan-on,23,17,1046
fan-on,1,-27,1039
fan-on,15,-37,1070
fan-on,83,27,1056
fan-on,7,11,1023
fan-on,39,17,1003
fan-on,25,7,1062
fan-on,21,-1,1048
fan-on,50,5,1048
fan-on,15,-37,1064
fan-on,58,17,1035
fan-on,27,23,1099
fan-on,0,9,1072
fan-on,0,-7,988
fan-on,25,-11,1000
fan-on,46,3,1070
fan-on,21,-5,1128
fan-on,29,-5,1052
fan-on,25,19,1048
fan-on,1,-11,1046
fan-on,11,1,972
fan-on,23,0,1021
fan-on,35,-13,1056
fan-on,13,-15,1107
fan-on,50,-1,1062
fan-on,7,5,1001
fan-on,5,15,1023
fan-on,9,-15,1037
fan-on,3,-17,1021
fan-on,35,-21,1080
fan-on,48,0,1130
fan-on,13,-3,1056
fan-on,19,15,1080
fan-on,0,1,1050
fan-on,9,13,1003
fan-on,0,-31,1005
fan-on,50,5,1066
fan-on,58,5,1144
fan-on,1,-19,1068
fan-on,5,17,1001
fan-on,3,15,1015
fan-on,23,3,1033
fan-on,23,-1,1054
fan-on,42,3,1056
fan-on,50,1,1128
fan-on,19,7,1097
fan-on,9,15,1025
fan-on,17,13,1001
fan-on,21,1,1041
fan-on,33,-3,1052
fan-on,17,-5,1054
fan-on,17,-23,1085
fan-on,7,0,1109
fan-on,13,19,994
fan-on,29,23,1001
fan-on,11,1,1056
fan-on,25,-9,1035
fan-on,19,-5,1068
fan-on,25,-15,1089
fan-on,17,3,1082
fan-on,5,11,1009
fan-on,25,27,1021
fan-on,1,-11,1052
fan-on,21,-25,1050
fan-on,31,-9,1058
fan-on,29,-17,1042
fan-on,31,23,1058
fan-on,9,19,1035
fan-on,15,-1,978
fan-on,7,-7,1062
fan-on,29,-13,1046
fan-on,21,-15,1058
fan-on,27,-9,1044
fan-on,7,1,1119
fan-on,19,17,1031
fan-on,11,0,986
fan-on,19,7,1041
fan-on,9,-15,1037
fan-on,25,-5,1068
fan-on,7,-19,1041
fan-on,11,0,1109
fan-on,1,-3,1027
fan-on,19,15,990
fan-on,15,3,1062
fan-on,0,-17,1035
fan-on,17,-25,1076
fan-on,1,-15,1052
fan-on,23,15,1001
fan-on,1,7,1066
fan-on,21,13,1005
fan-on,19,3,1044
fan-on,-1,-35,1042
fan-on,15,-21,1078
fan-on,58,17,1042
fan-on,19,21,1097
fan-on,5,15,1056
fan-on,3,7,984
fan-on,15,-19,1005
fan-on,54,15,1074
fan-on,37,0,1132
fan-on,23,-3,1025
fan-on,13,19,1121
fan-on,11,23,1050
fan-on,0,-3,968
fan-on,27,-9,1027
fan-on,39,1,1062
fan-on,31,-15,1095
fan-on,15,1,1087
fan-on,37,25,1052
fan-on,-1,-27,1013
fan-on,37,17,1056
fan-on,9,-15,1011
fan-on,27,-17,1044
fan-on,17,0,1101
fan-on,31,-9,1031
fan-on,29,19,1076
fan-on,0,-13,1025
fan-on,17,11,1013
fan-on,1,-27,1019
fan-on,41,0,1074
fan-on,37,-9,1121
fan-on,7,-9,1060
fan-on,3,9,1005
fan-on,7,11,1033
fan-on,5,3,1001
fan-on,1,-33,1007
fan-on,29,-1,1058
fan-on,50,9,1042
fan-on,7,7,1103
fan-on,3,11,1029
fan-on,5,5,1013
fan-on,29,-1,1042
fan-on,50,9,1052
fan-on,11,-11,1062
fan-on,9,-13,1054
fan-on,7,-5,1046
fan-on,13,23,1015
fan-on,-3,-7,1013
fan-on,35,5,1050
fan-on,35,0,1052
fan-on,13,0,1066
fan-on,3,-23,1054
fan-on,23,11,1091
fan-on,5,17,1009
fan-on,31,23,1023
fan-on,3,-9,1064
fan-on,3,-29,1042
fan-on,21,-21,1062
fan-on,50,15,1046
fan-on,5,17,1105
fan-on,9,9,994
fan-on,39,23,1027
fan-on,1,-13,1066
fan-on,15,-29,1025
fan-on,37,-15,1054
fan-on,37,3,1037
fan-on,13,11,1121
fan-on,17,9,1064
fan-on,9,-7,974
fan-on,0,-19,1058
fan-on,31,-23,1033
fan-on,37,0,1050
fan-on,21,-9,1021
fan-on,25,21,1121
fan-on,3,1,1048
fan-on,13,-5,996
fan-on,29,0,1048
fan-on,39,-15,1074
fan-on,44,0,1115
fan-on,1,-19,1072
fan-on,11,15,1060
fan-on,3,0,1037
fan-on,23,-1,998
fan-on,31,13,1041
fan-on,1,-31,1021
fan-on,3,-13,1091
fan-on,52,9,1044
fan-on,25,23,1070
fan-on,1,-7,1060
fan-on,5,1,1005
fan-on,1,-27,986
fan-on,44,5,1068
fan-on,7,-29,1066
fan-on,54,21,1064
fan-on,17,21,1105
fan-on,1,15,1054
fan-on,0,-3,986
fan-on,9,-19,1037
fan-on,11,-31,1070
fan-on,5,-11,1050
fan-on,19,3,1113
fan-on,1,21,1000
fan-on,1,1,1031
fan-on,0,-3,984
fan-on,19,-15,982
fan-on,46,11,1076
fan-on,31,7,1119
fan-on,21,0,1037
fan-on,9,23,1037
fan-on,0,-9,1027
fan-on,31,15,1046
fan-on,17,-11,1046
fan-on,13,-13,1054
fan-on,27,-17,1097
fan-on,9,1,1095
fan-on,29,23,1042
fan-on,0,-15,1050
fan-on,17,9,1031
fan-on,31,-9,1054
fan-on,15,-27,1050
fan-on,25,-7,1031
fan-on,9,1,1089
