Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-trans,31,21,1042
fan-trans,37,21,1064
fan-trans,13,-13,1031
fan-trans,50,-19,1072
fan-trans,42,13,1048
fan-trans,15,-7,1039
fan-trans,33,9,1029
fan-trans,35,-5,1064
fan-trans,44,5,1068
fan-trans,25,0,1037
fan-trans,33,15,1050
fan-trans,31,-5,1041
fan-trans,37,-1,1052
fan-trans,15,3,1044
fan-trans,35,19,1082
fan-trans,17,-13,1015
fan-trans,23,-5,1058
fan-trans,35,9,1044
fan-trans,35,7,1052
fan-trans,29,-3,1039
fan-trans,25,-1,1050
fan-trans,31,-3,1039
fan-trans,11,-5,1042
fan-trans,19,5,1037
fan-trans,41,5,1060
fan-trans,33,-3,1056
fan-trans,33,9,1062
fan-trans,19,9,1054
fan-trans,33,0,1039
fan-trans,33,-5,1064
fan-trans,31,3,1060
fan-trans,19,5,1062
fan-trans,35,-1,1044
fan-trans,44,3,1064
fan-trans,33,-1,1041
fan-trans,46,17,1066
fan-trans,23,-13,1019
fan-trans,33,-1,1056
fan-trans,35,3,1029
fan-trans,29,1,1039
fan-trans,48,5,1046
fan-trans,31,-7,1054
fan-trans,42,13,1062
fan-trans,48,21,1056
fan-trans,19,-7,1021
fan-trans,50,3,1082
fan-trans,62,17,1062
fan-trans,25,-3,1029
fan-trans,35,11,1046
fan-trans,21,-17,1048
fan-trans,50,17,1050
fan-trans,21,-9,1046
fan-trans,27,-3,1033
fan-trans,23,-11,1050
fan-trans,35,7,1042
fan-trans,29,0,1039
fan-trans,15,-11,1042
fan-trans,21,-17,1027
fan-trans,60,19,1062
fan-trans,11,-13,1058
fan-trans,41,13,1050
fan-trans,48,13,1091
fan-trans,46,9,1056
fan-trans,29,3,1054
fan-trans,17,-9,1025
fan-trans,39,1,1080
fan-trans,23,-11,1027
fan-trans,46,21,1076
fan-trans,9,-17,1023
fan-trans,7,-25,1041
fan-trans,46,11,1044
fan-trans,29,3,1046
fan-trans,23,-7,1046
fan-trans,42,5,1076
fan-trans,17,-19,1046
fan-trans,39,13,1062
fan-trans,33,5,1031
fan-trans,35,3,1064
fan-trans,41,9,1050
fan-trans,21,-1,1048
fan-trans,41,3,1050
fan-trans,41,7,1039
fan-trans,35,5,1064
fan-trans,25,0,1041
fan-trans,54,1,1062
fan-trans,27,0,1039
fan-trans,33,1,1064
fan-trans,41,1,1050
fan-trans,15,-23,1048
fan-trans,39,5,1056
fan-trans,37,7,1037
fan-trans,17,-5,1035
fan-trans,21,-13,1039
fan-trans,29,-9,1044
fan-trans,46,13,1054
fan-trans,19,-9,1031
fan-trans,44,1,1080
fan-trans,35,0,1052
fan-trans,17,0,1033
fan-trans,33,3,1050
fan-trans,27,-3,1041
fan-trans,44,17,1044
fan-trans,29,1,1046
fan-trans,39,0,1056
fan-trans,46,11,1056
fan-trans,27,1,1033
fan-trans,29,0,1058
fan-trans,46,7,1070
fan-trans,17,-5,1048
fan-trans,23,0,1066
fan-trans,41,9,1041
fan-trans,31,0,1033
fan-trans,23,5,1050
fan-trans,35,9,1033
fan-trans,33,0,1070
fan-trans,31,13,1041
fan-trans,29,-7,1046
fan-trans,35,-1,1060
fan-trans,35,-1,1064
fan-trans,31,5,1060
fan-trans,25,3,1056
fan-trans,31,-1,1056
fan-trans,13,-5,1052
fan-trans,39,11,1064
fan-trans,23,-1,1037
fan-trans,39,7,1083
fan-trans,19,-5,1056
fan-trans,33,13,1054
fan-trans,35,3,1048
fan-trans,29,-5,1064
fan-trans,44,11,1070
fan-trans,23,-1,1039
fan-trans,33,3,1048
fan-trans,25,-9,1048
fan-trans,56,17,1044
fan-trans,31,0,1039
fan-trans,35,5,1060
fan-trans,27,1,1044
fan-trans,21,0,1041
fan-trans,31,-11,1037
fan-trans,52,15,1031
fan-trans,35,5,1060
fan-trans,37,3,1046
fan-trans,33,15,1037
fan-trans,27,5,1076
fan-trans,21,-3,1031
fan-trans,39,7,1048
fan-trans,19,-11,1046
fan-trans,41,21,1046
fan-trans,31,-1,1035
fan-trans,17,-11,1056
fan-trans,46,5,1062
fan-trans,13,-5,1044
fan-trans,25,0,1052
fan-trans,23,1,1027
fan-trans,39,17,1064
fan-trans,29,-3,1035
fan-trans,27,3,1042
fan-trans,23,3,1062
fan-trans,37,11,1050
fan-trans,25,-9,1058
fan-trans,41,5,1072
fan-trans,19,-11,1042
fan-trans,41,5,1037
fan-trans,52,21,1070
fan-trans,19,-3,1029
fan-trans,42,5,1046
fan-trans,23,-11,1056
fan-trans,39,7,1074
fan-trans,15,-11,1019
fan-trans,52,11,1082
fan-trans,13,-13,1019
fan-trans,42,17,1044
fan-trans,46,19,1072
fan-trans,15,-21,1042
fan-trans,48,11,1068
fan-trans,19,-5,1048
fan-trans,41,0,1068
fan-trans,27,3,1044
fan-trans,21,-5,1044
fan-trans,42,0,1064
fan-trans,15,-15,1019
fan-trans,5,-19,1019
fan-trans,62,19,1080
fan-trans,3,-25,1011
fan-trans,54,19,1091
fan-trans,11,-21,1019
fan-trans,56,7,1072
fan-trans,25,-5,1048
fan-trans,29,1,1044
fan-trans,50,-1,1046
fan-trans,15,-19,1035
fan-trans,46,21,1074
fan-trans,3,-33,1019
fan-trans,54,13,1048
fan-trans,19,1,1044
fan-trans,35,-11,1046
fan-trans,39,-7,1087
fan-trans,35,5,1080
fan-trans,9,-13,1025
fan-trans,70,19,1068
fan-trans,21,-15,1039
fan-trans,29,-1,1046
fan-trans,41,0,1046
fan-trans,15,-15,1037
fan-trans,41,19,1060
fan-trans,11,-21,1025
fan-trans,41,5,1033
fan-trans,29,11,1082
fan-trans,42,0,1041
fan-trans,21,-17,1052
fan-trans,62,15,1093
fan-trans,15,-9,1035
fan-trans,31,3,1064
fan-trans,46,9,1070
fan-trans,27,-13,1042
fan-trans,37,9,1068
fan-trans,25,7,1056
fan-trans,23,-7,1037
fan-trans,62,15,1076
fan-trans,52,19,1042
fan-trans,19,1,1039
fan-trans,29,-9,1064
fan-trans,13,-15,1023
fan-trans,31,13,1050
fan-trans,44,7,1060
fan-trans,39,1,1054
fan-trans,27,-1,1050
fan-trans,37,11,1056
fan-trans,41,7,1042
fan-trans,27,1,1035
fan-trans,15,-15,1027
fan-trans,48,0,1089
fan-trans,29,1,1058
fan-trans,17,-11,1025
fan-trans,52,17,1093
fan-trans,23,-13,1048
fan-trans,23,-3,1039
fan-trans,58,13,1066
fan-trans,27,-3,1046
fan-trans,29,-7,1056
fan-trans,44,5,1068
fan-trans,25,0,1042
fan-trans,42,3,1046
fan-trans,64,15,1085
fan-trans,19,-3,1052
fan-trans,13,7,1052
fan-trans,17,-11,1029
fan-trans,48,7,1052
fan-trans,27,1,1048
fan-trans,23,-1,1035
fan-trans,33,0,1048
fan-trans,35,7,1060
fan-trans,17,1,1044
fan-trans,35,3,1046
fan-trans,35,7,1050
fan-trans,31,5,1035
fan-trans,44,9,1044
fan-trans,27,5,1056
fan-trans,29,5,1027
fan-trans,39,5,1048
fan-trans,21,-11,1042
fan-trans,27,-1,1037
fan-trans,15,-1,1039
fan-trans,33,0,1044
fan-trans,9,-11,1035
fan-trans,23,-3,1052
fan-trans,42,13,1052
fan-trans,42,7,1041
fan-trans,27,3,1033
fan-trans,33,7,1064
fan-trans,29,3,1035
fan-trans,33,1,1052
fan-trans,33,-9,1046
fan-trans,23,-3,1037
fan-trans,23,3,1058
fan-trans,37,1,1056
fan-trans,31,-1,1037
fan-trans,37,3,1050
fan-trans,37,9,1058
fan-trans,23,-9,1027
fan-trans,48,13,1037
fan-trans,21,1,1062
fan-trans,54,13,1068
fan-trans,25,0,1037
fan-trans,31,0,1056
fan-trans,31,1,1042
fan-trans,13,-11,1044
fan-trans,39,11,1062
fan-trans,21,-9,1027
fan-trans,37,1,1042
fan-trans,42,5,1066
fan-trans,19,-13,1031
fan-trans,27,-5,1021
fan-trans,37,15,1058
fan-trans,37,5,1062
fan-trans,21,-11,1039
fan-trans,19,7,1056
fan-trans,31,9,1058
fan-trans,44,15,1046
fan-trans,46,15,1074
fan-trans,35,-1,1060
fan-trans,17,-1,1027
fan-trans,29,-7,1015
fan-trans,21,-15,1023
fan-trans,29,3,1068
fan-trans,11,-11,1027
fan-trans,31,9,1066
fan-trans,44,3,1054
fan-trans,17,-5,1023
fan-trans,39,15,1068
fan-trans,31,7,1037
fan-trans,29,-3,1037
fan-trans,44,13,1064
fan-trans,31,3,1050
fan-trans,9,-5,1025
fan-trans,44,7,1037
fan-trans,39,5,1058
fan-trans,37,5,1037
fan-trans,17,-7,1033
fan-trans,41,9,1074
fan-trans,35,-3,1050
fan-trans,48,15,1042
fan-trans,13,-11,1041
fan-trans,27,-11,1050
fan-trans,46,13,1041
fan-trans,27,-1,1046
fan-trans,41,0,1072
fan-trans,37,9,1066
fan-trans,15,-17,1023
fan-trans,46,9,1058
fan-trans,17,-7,1035
fan-trans,46,13,1039
fan-trans,13,-13,1044
fan-trans,48,11,1074
fan-trans,35,0,1044
fan-trans,9,-19,1017
fan-trans,42,13,1070
fan-trans,37,-3,1062
fan-trans,41,5,1066
fan-trans,21,-1,1041
fan-trans,31,7,1068
fan-trans,21,1,1039
fan-trans,19,-7,1035
fan-trans,27,-9,1066
fan-trans,50,7,1054
fan-trans,25,-11,1044
fan-trans,21,-7,1044
fan-trans,48,11,1064
fan-trans,35,-1,1039
fan-trans,42,0,1058
fan-trans,27,3,1054
fan-trans,31,5,1052
fan-trans,41,0,1042
fan-trans,13,-9,1031
fan-trans,27,-1,1068
fan-trans,48,7,1041
fan-trans,42,-5,1046
fan-trans,33,0,1044
fan-trans,54,13,1064
fan-trans,37,-5,1033
fan-trans,42,-1,1076
fan-trans,29,1,1052
fan-trans,35,7,1054
fan-trans,56,11,1041
fan-trans,35,3,1064
fan-trans,42,3,1062
fan-trans,25,-13,1058
fan-trans,25,-17,1039
fan-trans,48,11,1048
fan-trans,54,23,1068
fan-trans,23,-19,1039
fan-trans,64,9,1087
fan-trans,19,-15,1025
fan-trans,52,21,1058
fan-trans,11,-13,1017
fan-trans,52,13,1052
fan-trans,0,-35,1044
fan-trans,70,19,1089
fan-trans,15,-25,1039
fan-trans,56,13,1062
fan-trans,5,-29,1013
fan-trans,25,-9,1035
fan-trans,46,7,1083
fan-trans,19,-21,1019
fan-trans,42,-3,1068
fan-trans,33,-17,1054
fan-trans,29,-11,1023
fan-trans,64,11,1076
fan-trans,9,-41,1021
fan-trans,72,23,1095
fan-trans,7,-19,1005
fan-trans,66,17,1070
fan-trans,68,19,1068
fan-trans,19,-13,1021
fan-trans,54,9,1060
fan-trans,35,-9,1064
fan-trans,33,-21,1060
fan-trans,54,11,1064
fan-trans,13,-17,1003
fan-trans,74,15,1068
fan-trans,9,-37,1017
fan-trans,56,19,1093
fan-trans,25,-19,1021
fan-trans,44,5,1074
fan-trans,37,-11,1048
fan-trans,19,-31,1042
fan-trans,56,19,1064
fan-trans,72,23,1062
fan-trans,5,-37,1033
fan-trans,70,9,1083
fan-trans,29,-23,1046
fan-trans,29,5,1050
fan-trans,48,1,1044
fan-trans,11,-27,1031
fan-trans,66,23,1085
fan-trans,70,19,1062
fan-trans,17,-29,1048
fan-trans,42,-3,1074
fan-trans,48,5,1050
fan-trans,25,-11,1017
fan-trans,74,15,1076
fan-trans,11,-27,1023
fan-trans,42,7,1070
fan-trans,39,3,1037
fan-trans,25,-13,1039
fan-trans,68,23,1074
fan-trans,74,23,1072
fan-trans,48,11,1080
fan-trans,46,5,1056
fan-trans,41,7,1060
fan-trans,15,-27,1041
fan-trans,60,13,1080
fan-trans,13,1,1025
fan-trans,48,-3,1050
fan-trans,56,9,1087
fan-trans,1,-35,1015
fan-trans,62,21,1062
fan-trans,15,-9,1013
fan-trans,25,-17,1037
fan-trans,21,-17,1058
fan-trans,60,17,1085
fan-trans,29,-13,1037
fan-trans,31,11,1060
fan-trans,50,0,1050
fan-trans,13,-23,1031
fan-trans,11,-29,1027
fan-trans,31,-1,1025
fan-trans,23,-1,1037
fan-trans,56,19,1066
fan-trans,11,-21,1050
fan-trans,29,0,1027
fan-trans,25,-15,1044
fan-trans,60,21,1060
fan-trans,11,-13,1033
fan-trans,35,-3,1052
fan-trans,48,15,1054
fan-trans,9,-25,1021
fan-trans,52,21,1074
fan-trans,44,-5,1042
fan-trans,5,-23,1046
fan-trans,50,-1,1070
fan-trans,50,-9,1060
fan-trans,46,13,1058
fan-trans,3,-21,1023
fan-trans,50,13,1064
fan-trans,46,5,1048
fan-trans,44,21,1066
fan-trans,27,0,1019
fan-trans,35,-3,1052
fan-trans,13,-21,1048
fan-trans,44,3,1074
fan-trans,39,-3,1048
fan-trans,15,1,1041
fan-trans,1,-29,1017
fan-trans,50,5,1050
fan-trans,50,9,1054
fan-trans,5,-9,1019
fan-trans,54,11,1070
fan-trans,46,1,1050
fan-trans,5,-25,1046
fan-trans,27,-3,1062
fan-trans,60,9,1062
fan-trans,15,-1,1029
fan-trans,44,7,1054
fan-trans,33,-9,1042
fan-trans,3,-27,1019
fan-trans,35,-1,1064
fan-trans,54,11,1044
fan-trans,19,-11,1044
fan-trans,31,3,1058
fan-trans,9,-23,1048
fan-trans,46,1,1054
fan-trans,44,15,1080
fan-trans,15,-15,1009
fan-trans,54,13,1089
fan-trans,44,-1,1046
fan-trans,37,7,1050
fan-trans,25,9,1021
fan-trans,25,-3,1033
fan-trans,54,21,1050
fan-trans,46,-1,1050
fan-trans,9,-31,1029
fan-trans,33,3,1068
fan-trans,44,7,1027
fan-trans,17,-7,1048
fan-trans,33,-11,1050
fan-trans,25,5,1025
fan-trans,25,-5,1042
fan-trans,9,-9,1054
fan-trans,42,0,1062
fan-trans,35,-3,1054
fan-trans,50,19,1056
fan-trans,33,0,1046
fan-trans,21,-11,1039
fan-trans,46,7,1058
fan-trans,35,-5,1033
fan-trans,17,9,1027
fan-trans,29,1,1042
fan-trans,39,19,1044
fan-trans,31,0,1056
fan-trans,58,7,1056
fan-trans,21,3,1046
fan-trans,25,-5,1019
fan-trans,56,21,1099
fan-trans,42,3,1046
fan-trans,29,-21,1058
fan-trans,19,-9,1031
fan-trans,5,-9,1052
fan-trans,17,-9,1054
fan-trans,31,-5,1041
fan-trans,39,9,1042
fan-trans,5,-11,1054
fan-trans,50,13,1031
fan-trans,42,5,1058
fan-trans,17,-15,1009
fan-trans,39,13,1054
fan-trans,39,11,1039
fan-trans,42,11,1054
fan-trans,19,-15,1056
fan-trans,15,-23,1042
fan-trans,29,9,1070
fan-trans,31,0,1019
fan-trans,52,9,1093
fan-trans,31,0,1035
fan-trans,19,-17,1064
fan-trans,19,-7,1035
fan-trans,19,-17,1058
fan-trans,64,17,1062
fan-trans,31,1,1064
fan-trans,37,11,1058
fan-trans,48,11,1062
fan-trans,25,-5,1085
fan-trans,25,0,1039
fan-trans,37,-5,1058
fan-trans,39,19,1054
fan-trans,13,-1,1021
fan-trans,46,17,1056
fan-trans,48,11,1066
fan-trans,23,-13,1048
fan-trans,7,-23,1050
fan-trans,39,3,1044
fan-trans,39,13,1046
fan-trans,27,-7,1023
fan-trans,33,11,1044
fan-trans,17,-1,1033
fan-trans,11,-7,1068
fan-trans,19,-13,1041
fan-trans,13,-13,1054
fan-trans,5,-9,1056
fan-trans,9,-15,1011
fan-trans,41,17,1074
fan-trans,35,3,1033
fan-trans,37,3,1089
fan-trans,42,3,1042
fan-trans,5,-21,1052
fan-trans,11,-7,1050
fan-trans,41,0,1042
fan-trans,35,13,1042
fan-trans,35,5,1056
fan-trans,29,1,1083
fan-trans,42,7,1056
fan-trans,27,-15,1066
fan-trans,19,-17,1044
fan-trans,23,0,1064
fan-trans,37,9,1033
fan-trans,44,9,1041
fan-trans,42,13,1042
fan-trans,33,-5,1056
fan-trans,44,9,1046
fan-trans,42,1,1044
fan-trans,29,-3,1042
fan-trans,42,5,1027
fan-trans,23,5,1056
fan-trans,41,15,1035
fan-trans,33,5,1050
fan-trans,33,3,1044
fan-trans,35,9,1062
fan-trans,37,3,1085
fan-trans,44,11,1048
fan-trans,31,-15,1066
fan-trans,44,3,1025
fan-trans,23,5,1048
fan-trans,29,11,1029
fan-trans,35,1,1054
fan-trans,35,3,1054
fan-trans,54,19,1072
fan-trans,23,-1,1072
fan-trans,35,11,1054
fan-trans,41,9,1037
fan-trans,35,7,1037
fan-trans,27,1,1070
fan-trans,41,3,1019
fan-trans,39,-7,1062
fan-trans,27,5,1050
fan-trans,44,13,1080
fan-trans,35,0,1064
fan-trans,41,-1,1058
fan-trans,37,-15,1068
fan-trans,21,-5,1017
fan-trans,17,-3,1068
fan-trans,33,0,1025
fan-trans,37,11,1044
fan-trans,41,15,1058
fan-trans,44,7,1080
fan-trans,33,-5,1080
fan-trans,39,7,1046
fan-trans,29,-25,1070
fan-trans,23,7,1027
fan-trans,39,1,1062
fan-trans,27,-1,1033
fan-trans,29,-5,1052
fan-trans,41,7,1052
fan-trans,35,3,1007
fan-trans,33,13,1076
fan-trans,33,-5,1027
fan-trans,27,-13,1064
fan-trans,41,5,1044
fan-trans,25,-9,1052
fan-trans,25,-1,1042
fan-trans,21,-9,1046
fan-trans,25,0,1060
fan-trans,29,1,1003
fan-trans,35,0,1050
fan-trans,46,13,1031
fan-trans,31,5,1058
fan-trans,29,-1,1031
fan-trans,33,1,1060
fan-trans,41,0,1058
fan-trans,37,1,1060
fan-trans,50,0,1070
fan-trans,41,3,1078
fan-trans,19,-7,1050
fan-trans,41,1,1029
fan-trans,37,0,1035
fan-trans,31,3,1072
fan-trans,33,9,1029
fan-trans,46,17,1046
fan-trans,29,7,1048
fan-trans,54,1,1089
fan-trans,29,-13,1039
fan-trans,37,11,1068
fan-trans,25,-25,1033
fan-trans,25,3,1019
fan-trans,15,-15,1072
fan-trans,19,-5,1029
fan-trans,31,-11,1050
fan-trans,39,5,1041
fan-trans,33,1,1015
fan-trans,35,0,1054
fan-trans,35,-7,1037
fan-trans,39,3,1082
fan-trans,41,-3,1037
fan-trans,35,3,1060
fan-trans,41,5,1078
fan-trans,27,-25,1027
fan-trans,33,3,1097
fan-trans,23,-15,1027
fan-trans,31,3,1054
fan-trans,21,-5,1037
fan-trans,15,-7,1023
fan-trans,31,1,1072
fan-trans,29,13,1046
fan-trans,29,-9,1058
fan-trans,46,7,1042
fan-trans,27,-9,1058
fan-trans,31,0,1089
fan-trans,41,5,1041
fan-trans,37,-5,1093
fan-trans,48,11,1023
fan-trans,13,-7,1013
fan-trans,44,11,1066
fan-trans,35,-3,1041
fan-trans,42,5,1105
fan-trans,31,1,1007
fan-trans,21,-7,1048
fan-trans,44,11,1035
fan-trans,31,-11,1052
fan-trans,50,17,1052
fan-trans,21,1,1019
fan-trans,58,17,1060
fan-trans,35,5,1033
fan-trans,33,0,1023
fan-trans,44,3,1087
fan-trans,13,-13,1011
fan-trans,21,-17,1046
fan-trans,64,17,1042
fan-trans,17,-27,1054
fan-trans,46,21,1068
fan-trans,5,-33,1025
fan-trans,39,9,1091
fan-trans,21,-13,1015
fan-trans,17,13,1068
fan-trans,17,-13,1037
fan-trans,29,-5,1044
fan-trans,15,-11,1060
fan-trans,19,0,1039
fan-trans,35,9,1054
fan-trans,33,5,1033
fan-trans,29,0,1027
fan-trans,41,9,1089
fan-trans,17,-3,1001
fan-trans,50,13,1093
fan-trans,13,-19,1007
fan-trans,44,19,1052
fan-trans,19,-13,1042
fan-trans,46,15,1058
fan-trans,9,-15,1044
fan-trans,25,-13,1017
fan-trans,58,21,1080
fan-trans,56,7,1103
fan-trans,50,19,1058
fan-trans,44,23,1080
fan-trans,17,-17,1048
fan-trans,9,-35,1025
fan-trans,37,17,1093
fan-trans,29,-21,1011
fan-trans,29,19,1080
fan-trans,13,-19,1015
fan-trans,42,13,1044
fan-trans,48,7,1042
fan-trans,15,-15,1021
fan-trans,68,25,1060
fan-trans,11,-25,1025
fan-trans,44,15,1025
fan-trans,17,-7,1066
fan-trans,42,15,1011
fan-trans,25,-11,1064
fan-trans,39,13,1039
fan-trans,19,-11,1025
fan-trans,64,17,1054
fan-trans,17,-13,1025
fan-trans,39,13,1025
fan-trans,21,-11,1060
fan-trans,50,9,1025
fan-trans,54,5,1080
fan-trans,23,-13,1023
fan-trans,62,23,1076
fan-trans,9,-27,1023
fan-trans,66,25,1080
fan-trans,9,-21,1041
fan-trans,74,21,1103
fan-trans,1,-27,1007
fan-trans,0,-37,1019
fan-trans,85,29,1082
fan-trans,7,-41,1037
fan-trans,78,23,1095
fan-trans,7,-39,1009
fan-trans,72,21,1123
fan-trans,19,-29,1015
fan-trans,72,23,1097
fan-trans,9,-39,1042
fan-trans,19,-23,988
fan-trans,58,13,1076
fan-trans,70,13,1083
fan-trans,52,1,1060
fan-trans,21,-27,1052
fan-trans,25,-9,1009
fan-trans,33,-3,1060
fan-trans,31,-9,1027
fan-trans,48,-1,1056
fan-trans,15,-25,1044
fan-trans,58,13,1070
fan-trans,11,-44,1017
fan-trans,70,25,1130
fan-trans,1,-35,990
fan-trans,1,-35,1035
fan-trans,70,23,1039
fan-trans,-3,-48,1029
fan-trans,64,27,1091
fan-trans,1,-44,992
fan-trans,68,25,1072
fan-trans,29,-23,1017
fan-trans,31,-11,1039
fan-trans,46,0,1070
fan-trans,35,-17,1023
fan-trans,74,1,1078
fan-trans,9,-46,1027
fan-trans,1,-50,992
fan-trans,82,39,1078
fan-trans,-23,-64,990
fan-trans,83,29,1052
fan-trans,-11,-60,1011
fan-trans,70,25,1066
fan-trans,3,-52,1029
fan-trans,42,-3,1083
fan-trans,35,-11,1037
fan-trans,27,-31,1033
fan-trans,74,17,1101
fan-trans,68,33,1041
fan-trans,-13,-66,1029
fan-trans,93,33,1046
fan-trans,101,37,1087
fan-trans,74,25,1101
fan-trans,-3,-41,992
fan-trans,54,-5,1068
fan-trans,60,1,1080
fan-trans,33,-31,996
fan-trans,95,29,1115
fan-trans,15,-41,998
fan-trans,109,56,1095
fan-trans,97,31,1095
fan-trans,0,-46,990
fan-trans,60,9,1068
fan-trans,41,-19,1074
fan-trans,29,-25,1019
fan-trans,101,37,1107
fan-trans,-7,-50,1005
fan-trans,95,35,1082
fan-trans,1,-48,1019
fan-trans,83,35,1109
fan-trans,19,-13,1041
fan-trans,42,-9,1085
fan-trans,60,5,1080
fan-trans,3,-39,1003
fan-trans,-1,-60,996
fan-trans,117,44,1103
fan-trans,3,-44,1011
fan-trans,60,17,1093
fan-trans,54,0,1041
fan-trans,33,-23,1058
fan-trans,76,27,1097
fan-trans,-3,-41,976
fan-trans,101,33,1115
fan-trans,85,25,1082
fan-trans,33,-7,1042
fan-trans,33,-11,1046
fan-trans,76,33,1070
fan-trans,1,-42,1001
fan-trans,82,23,1103
fan-trans,17,-25,974
fan-trans,60,-11,1068
fan-trans,54,9,1048
fan-trans,85,37,1103
fan-trans,1,-42,1009
fan-trans,-1,-50,1044
fan-trans,21,-23,992
fan-trans,42,-11,1085
fan-trans,46,5,1013
fan-trans,-13,-52,1039
fan-trans,64,25,1091
fan-trans,7,-39,1019
fan-trans,46,0,1050
fan-trans,78,7,1109
fan-trans,5,-33,994
fan-trans,103,35,1105
fan-trans,11,-37,1027
fan-trans,21,-29,1048
fan-trans,33,-17,1056
fan-trans,80,25,1085
fan-trans,-3,-41,1003
fan-trans,87,29,1123
fan-trans,35,-11,1046
fan-trans,58,11,1013
fan-trans,87,23,1095
fan-trans,58,17,1078
fan-trans,54,7,1048
fan-trans,50,-1,1031
fan-trans,5,-42,1023
fan-trans,9,-27,1017
fan-trans,82,17,1101
fan-trans,19,-21,976
fan-trans,27,-25,1058
fan-trans,72,15,1068
fan-trans,-1,-41,1011
fan-trans,48,0,1050
fan-trans,64,-3,1103
fan-trans,7,-25,986
fan-trans,93,29,1125
fan-trans,5,-39,1019
fan-trans,13,-25,1046
fan-trans,25,-19,1052
fan-trans,70,25,1095
fan-trans,76,19,1056
fan-trans,25,-25,998
fan-trans,19,-27,1066
fan-trans,3,-25,1007
fan-trans,93,17,1101
fan-trans,27,-13,996
fan-trans,15,-25,1025
fan-trans,62,25,1060
fan-trans,9,-48,1044
fan-trans,29,-13,1017
fan-trans,35,-31,1064
fan-trans,50,21,1013
fan-trans,1,-42,1037
fan-trans,52,0,1083
fan-trans,60,5,1062
fan-trans,5,-33,1015
fan-trans,83,23,1142
fan-trans,33,-9,1023
fan-trans,15,-19,1039
fan-trans,85,29,1083
fan-trans,15,-25,1005
