Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-blocked,33,21,1072
fan-blocked,31,9,1029
fan-blocked,19,23,1089
fan-blocked,3,-5,1042
fan-blocked,19,17,1050
fan-blocked,37,25,1029
fan-blocked,21,17,1035
fan-blocked,5,0,1056
fan-blocked,0,-1,1048
fan-blocked,7,9,1044
fan-blocked,52,25,1052
fan-blocked,76,37,1001
fan-blocked,35,19,1078
fan-blocked,-5,-17,1048
fan-blocked,-7,-7,1076
fan-blocked,41,25,1064
fan-blocked,54,23,1041
fan-blocked,21,21,1064
fan-blocked,27,19,1064
fan-blocked,0,-21,1037
fan-blocked,7,19,1050
fan-blocked,48,29,1068
fan-blocked,48,23,1037
fan-blocked,11,15,1082
fan-blocked,-9,-23,1033
fan-blocked,27,25,1031
fan-blocked,58,25,1046
fan-blocked,0,5,1062
fan-blocked,-7,-17,1037
fan-blocked,3,-3,1019
fan-blocked,3,7,1035
fan-blocked,29,23,1091
fan-blocked,44,25,1023
fan-blocked,25,11,1083
fan-blocked,-1,-1,1029
fan-blocked,-5,5,1080
fan-blocked,74,37,1050
fan-blocked,70,25,1027
fan-blocked,1,13,1080
fan-blocked,-1,-19,1031
fan-blocked,11,7,1062
fan-blocked,21,25,1007
fan-blocked,68,39,1044
fan-blocked,23,15,1027
fan-blocked,27,11,1099
fan-blocked,1,-15,1001
fan-blocked,17,17,1056
fan-blocked,68,35,1070
fan-blocked,37,23,1037
fan-blocked,25,21,1105
fan-blocked,0,-17,1011
fan-blocked,17,13,1080
fan-blocked,44,25,1035
fan-blocked,41,23,1046
fan-blocked,29,13,1050
fan-blocked,-1,5,1070
fan-blocked,15,13,1044
fan-blocked,37,19,1082
fan-blocked,48,25,1013
fan-blocked,3,13,1082
fan-blocked,5,9,1019
fan-blocked,19,13,1085
fan-blocked,44,37,1050
fan-blocked,9,9,1054
fan-blocked,15,17,1068
fan-blocked,33,9,1029
fan-blocked,-1,-1,1056
fan-blocked,31,27,1033
fan-blocked,58,29,1044
fan-blocked,15,17,1044
fan-blocked,23,19,1093
fan-blocked,0,1,1039
fan-blocked,23,19,1037
fan-blocked,50,27,1066
fan-blocked,19,3,1048
fan-blocked,21,15,1033
fan-blocked,-3,-3,1056
fan-blocked,1,3,1062
fan-blocked,52,31,1044
fan-blocked,70,31,1046
fan-blocked,27,9,1031
fan-blocked,-1,-15,1074
fan-blocked,1,-7,1029
fan-blocked,27,23,1080
fan-blocked,54,25,1039
fan-blocked,23,17,1074
fan-blocked,9,5,1041
fan-blocked,3,-17,1074
fan-blocked,33,23,1021
fan-blocked,33,23,1070
fan-blocked,39,23,1048
fan-blocked,27,17,1052
fan-blocked,-1,-11,1029
fan-blocked,11,11,1080
fan-blocked,54,25,1066
fan-blocked,23,15,1025
fan-blocked,19,19,1062
fan-blocked,-7,-11,1035
fan-blocked,33,23,1048
fan-blocked,83,29,1031
fan-blocked,39,27,1093
fan-blocked,0,-9,1033
fan-blocked,11,1,1046
fan-blocked,7,7,1068
fan-blocked,21,25,1050
fan-blocked,66,29,1039
fan-blocked,42,7,1058
fan-blocked,-5,-17,1066
fan-blocked,7,13,1068
fan-blocked,85,48,1027
fan-blocked,68,37,1000
fan-blocked,5,3,1085
fan-blocked,-3,-13,1050
fan-blocked,21,17,1068
fan-blocked,19,13,1058
fan-blocked,39,27,1044
fan-blocked,19,19,1037
fan-blocked,21,17,1052
fan-blocked,-3,-23,1050
fan-blocked,15,3,1039
fan-blocked,48,23,1070
fan-blocked,27,17,1003
fan-blocked,31,17,1078
fan-blocked,-5,-5,1041
fan-blocked,3,1,1066
fan-blocked,50,27,1031
fan-blocked,58,27,1037
fan-blocked,11,3,1046
fan-blocked,0,-15,1037
fan-blocked,3,17,1000
fan-blocked,42,35,1056
fan-blocked,50,27,1027
fan-blocked,17,3,1076
fan-blocked,-3,-21,1041
fan-blocked,5,11,1089
fan-blocked,35,25,986
fan-blocked,64,29,1074
fan-blocked,29,13,1031
fan-blocked,-3,-27,1083
fan-blocked,-3,-11,1066
fan-blocked,39,15,1031
fan-blocked,44,35,1029
fan-blocked,25,21,1041
fan-blocked,35,15,1046
fan-blocked,0,-5,1044
fan-blocked,19,7,1056
fan-blocked,44,23,1041
fan-blocked,56,29,1048
fan-blocked,15,11,1064
fan-blocked,15,5,1068
fan-blocked,27,19,1078
fan-blocked,62,31,1054
fan-blocked,56,39,1066
fan-blocked,19,9,1029
fan-blocked,0,5,1035
fan-blocked,1,5,1054
fan-blocked,52,23,1074
fan-blocked,60,25,1062
fan-blocked,31,23,1042
fan-blocked,9,-3,1060
fan-blocked,17,7,1033
fan-blocked,23,11,1015
fan-blocked,42,33,1064
fan-blocked,11,11,1054
fan-blocked,31,1,1074
fan-blocked,-3,-3,1052
fan-blocked,31,17,1011
fan-blocked,56,35,1078
fan-blocked,15,15,1025
fan-blocked,13,3,1064
fan-blocked,7,1,1031
fan-blocked,23,11,1052
fan-blocked,41,19,1029
fan-blocked,33,25,1085
fan-blocked,11,13,1068
fan-blocked,17,11,1001
fan-blocked,11,13,1083
fan-blocked,27,15,1019
fan-blocked,54,27,1056
fan-blocked,17,7,1019
fan-blocked,0,9,1060
fan-blocked,15,17,1060
fan-blocked,50,25,1003
fan-blocked,39,31,1062
fan-blocked,21,15,1066
fan-blocked,3,-5,1048
fan-blocked,-9,7,1060
fan-blocked,31,21,1031
fan-blocked,78,35,1058
fan-blocked,7,15,1070
fan-blocked,0,-3,1017
fan-blocked,11,3,1046
fan-blocked,23,5,1013
fan-blocked,27,23,1044
fan-blocked,60,25,1087
fan-blocked,21,1,1046
fan-blocked,0,-11,1042
fan-blocked,11,-9,1078
fan-blocked,39,21,1080
fan-blocked,56,39,1072
fan-blocked,1,15,1060
fan-blocked,0,9,1013
fan-blocked,15,7,1037
fan-blocked,41,17,1062
fan-blocked,48,23,1066
fan-blocked,27,23,1054
fan-blocked,-7,-19,1046
fan-blocked,7,9,1041
fan-blocked,29,23,1050
fan-blocked,85,35,1052
fan-blocked,-25,-23,1048
fan-blocked,-1,-7,1044
fan-blocked,5,5,1082
fan-blocked,46,23,988
fan-blocked,66,31,1035
fan-blocked,13,7,1056
fan-blocked,7,3,1070
fan-blocked,3,-5,1021
fan-blocked,13,13,1058
fan-blocked,13,21,1074
fan-blocked,58,25,1052
fan-blocked,13,11,1042
fan-blocked,-1,7,1048
fan-blocked,13,9,1037
fan-blocked,19,21,1058
fan-blocked,66,33,1072
fan-blocked,23,9,1017
fan-blocked,-9,-5,1050
fan-blocked,-1,-1,1048
fan-blocked,74,37,1013
fan-blocked,58,27,1068
fan-blocked,13,7,1048
fan-blocked,1,1,1041
fan-blocked,15,-1,1054
fan-blocked,9,9,1033
fan-blocked,33,23,1074
fan-blocked,68,23,1015
fan-blocked,1,-11,1068
fan-blocked,-29,-9,1091
fan-blocked,31,27,1048
fan-blocked,58,33,1048
fan-blocked,52,29,1044
fan-blocked,0,11,1058
fan-blocked,1,9,1011
fan-blocked,48,23,1042
fan-blocked,11,11,1082
fan-blocked,50,21,1060
fan-blocked,15,17,1015
fan-blocked,1,11,1046
fan-blocked,25,21,1052
fan-blocked,35,23,1060
fan-blocked,17,9,1037
fan-blocked,5,7,1087
fan-blocked,-5,-5,1050
fan-blocked,9,7,1046
fan-blocked,39,25,1029
fan-blocked,21,21,1082
fan-blocked,33,25,1039
fan-blocked,1,-25,1064
fan-blocked,-1,7,1033
fan-blocked,31,25,1050
fan-blocked,68,35,1074
fan-blocked,39,19,1035
fan-blocked,17,21,1056
fan-blocked,-7,-21,1031
fan-blocked,39,29,1052
fan-blocked,33,25,1041
fan-blocked,41,13,1062
fan-blocked,1,5,1060
fan-blocked,5,0,998
fan-blocked,27,13,1048
fan-blocked,41,25,1029
fan-blocked,15,11,1066
fan-blocked,11,13,1009
fan-blocked,15,5,1039
fan-blocked,-3,-21,1074
fan-blocked,46,25,1054
fan-blocked,50,25,1052
fan-blocked,33,21,1041
fan-blocked,-1,-1,1083
fan-blocked,11,5,1064
fan-blocked,27,23,1050
fan-blocked,39,23,1021
fan-blocked,23,19,1052
fan-blocked,0,-7,1033
fan-blocked,21,11,1062
fan-blocked,27,19,1048
fan-blocked,33,21,1080
fan-blocked,33,15,1039
fan-blocked,25,23,1041
fan-blocked,-1,-11,1013
fan-blocked,54,23,1007
fan-blocked,66,46,1058
fan-blocked,52,21,1044
fan-blocked,-3,-9,1074
fan-blocked,-3,-15,1044
fan-blocked,25,25,1044
fan-blocked,41,27,1070
fan-blocked,83,31,1072
fan-blocked,17,11,1089
fan-blocked,-5,-29,1076
fan-blocked,9,-9,1044
fan-blocked,44,33,1044
fan-blocked,66,27,1062
fan-blocked,46,23,1017
fan-blocked,-19,-13,1074
fan-blocked,9,9,1046
fan-blocked,56,25,1025
fan-blocked,52,29,1076
fan-blocked,21,1,1068
fan-blocked,15,23,1042
fan-blocked,0,11,1027
fan-blocked,62,21,1050
fan-blocked,76,29,1050
fan-blocked,31,-5,1048
fan-blocked,9,13,1078
fan-blocked,0,-1,1005
fan-blocked,21,23,1058
fan-blocked,31,21,1042
fan-blocked,64,27,1042
fan-blocked,11,7,1068
fan-blocked,13,-3,1064
fan-blocked,3,-13,1058
fan-blocked,35,25,1060
fan-blocked,60,25,1025
fan-blocked,41,19,1046
fan-blocked,0,1,1041
fan-blocked,11,0,1060
fan-blocked,35,23,1027
fan-blocked,64,25,1058
fan-blocked,15,21,1056
fan-blocked,-11,-3,1050
fan-blocked,29,1,1066
fan-blocked,33,23,1013
fan-blocked,44,39,1050
fan-blocked,27,-3,1087
fan-blocked,9,17,1078
fan-blocked,-1,-7,1035
fan-blocked,41,23,1000
fan-blocked,48,29,1068
fan-blocked,44,15,1048
fan-blocked,13,11,1056
fan-blocked,-3,-9,1052
fan-blocked,11,21,1058
fan-blocked,58,37,1046
fan-blocked,60,25,1005
fan-blocked,15,9,1097
fan-blocked,0,-15,1037
fan-blocked,-3,-15,1076
fan-blocked,44,31,1041
fan-blocked,54,27,1041
fan-blocked,33,21,1021
fan-blocked,0,-11,1068
fan-blocked,15,5,1033
fan-blocked,35,25,1066
fan-blocked,52,23,1027
fan-blocked,9,17,1060
fan-blocked,11,15,1060
fan-blocked,-7,-11,1011
fan-blocked,29,17,1050
fan-blocked,48,25,1066
fan-blocked,56,23,1017
fan-blocked,15,13,1099
fan-blocked,-5,-17,996
fan-blocked,27,21,1085
fan-blocked,41,23,1023
fan-blocked,58,21,1082
fan-blocked,7,13,1011
fan-blocked,-1,1,1060
fan-blocked,7,-1,1044
fan-blocked,54,29,1058
fan-blocked,25,25,1046
fan-blocked,21,19,1044
fan-blocked,1,-11,1046
fan-blocked,-11,-7,1058
fan-blocked,52,37,1048
fan-blocked,66,27,1001
fan-blocked,25,19,1056
fan-blocked,-1,-9,1037
fan-blocked,-5,-13,1041
fan-blocked,9,15,1042
fan-blocked,85,39,1066
fan-blocked,11,13,1042
fan-blocked,9,9,1052
fan-blocked,-1,3,996
fan-blocked,33,21,1064
fan-blocked,50,25,1046
fan-blocked,41,21,1046
fan-blocked,25,17,1082
fan-blocked,-1,-15,988
fan-blocked,3,0,1068
fan-blocked,56,25,1070
fan-blocked,60,29,1070
fan-blocked,7,-15,1023
fan-blocked,0,-13,1037
fan-blocked,33,19,1029
fan-blocked,62,31,1052
fan-blocked,66,33,1042
fan-blocked,0,1,1050
fan-blocked,1,9,1037
fan-blocked,31,7,1070
fan-blocked,41,23,1048
fan-blocked,54,25,1076
fan-blocked,7,13,1080
fan-blocked,13,9,1025
fan-blocked,-1,5,1044
fan-blocked,23,23,1033
fan-blocked,60,29,1074
fan-blocked,25,17,1056
fan-blocked,5,1,1097
fan-blocked,-3,-7,1031
fan-blocked,33,23,1042
fan-blocked,60,25,1035
fan-blocked,35,13,1029
fan-blocked,-7,-13,1031
fan-blocked,3,5,1042
fan-blocked,3,0,1070
fan-blocked,58,23,1039
fan-blocked,44,27,1056
fan-blocked,19,7,1068
fan-blocked,23,17,1041
fan-blocked,-7,-15,1050
fan-blocked,44,35,1076
fan-blocked,89,35,1037
fan-blocked,1,3,1072
fan-blocked,-9,-5,1087
fan-blocked,17,21,1025
fan-blocked,31,19,1005
fan-blocked,44,33,1052
fan-blocked,27,17,1070
fan-blocked,21,-1,1027
fan-blocked,0,3,1039
fan-blocked,15,9,1042
fan-blocked,48,23,1066
fan-blocked,7,-5,1048
fan-blocked,-19,-25,1048
fan-blocked,0,0,1058
fan-blocked,21,15,1041
fan-blocked,66,27,1052
fan-blocked,37,25,1029
fan-blocked,1,3,1052
fan-blocked,9,15,1019
fan-blocked,7,7,1070
fan-blocked,56,23,1054
fan-blocked,25,23,1089
fan-blocked,19,13,1072
fan-blocked,13,13,1015
fan-blocked,-1,0,1046
fan-blocked,17,17,1037
fan-blocked,54,25,1076
fan-blocked,9,5,1031
fan-blocked,13,-3,1076
fan-blocked,7,11,1003
fan-blocked,39,23,1044
fan-blocked,7,15,1011
fan-blocked,3,9,1068
fan-blocked,15,5,1083
fan-blocked,0,0,1035
fan-blocked,37,15,1068
fan-blocked,66,29,1039
fan-blocked,25,27,1101
fan-blocked,9,7,1029
fan-blocked,15,13,1054
fan-blocked,9,5,1076
fan-blocked,31,19,1070
fan-blocked,54,31,1037
fan-blocked,7,7,1046
fan-blocked,1,7,1046
fan-blocked,9,3,1074
fan-blocked,50,27,1048
fan-blocked,64,23,1060
fan-blocked,31,19,1029
fan-blocked,-21,-15,1052
fan-blocked,15,15,1052
fan-blocked,70,25,1056
fan-blocked,31,17,1074
fan-blocked,13,13,1078
fan-blocked,21,3,1037
fan-blocked,5,3,1044
fan-blocked,21,17,1037
fan-blocked,44,27,1066
fan-blocked,21,13,1021
fan-blocked,15,9,1064
fan-blocked,1,0,1052
fan-blocked,15,7,1037
fan-blocked,44,25,1050
fan-blocked,27,21,1093
fan-blocked,15,1,1025
fan-blocked,9,1,1044
fan-blocked,-11,0,1064
fan-blocked,46,23,1058
fan-blocked,82,33,1019
fan-blocked,3,1,1058
fan-blocked,-5,0,1039
fan-blocked,21,7,1029
fan-blocked,74,31,1039
fan-blocked,33,25,1099
fan-blocked,35,17,1025
fan-blocked,7,0,1058
fan-blocked,13,7,1037
fan-blocked,23,17,1025
fan-blocked,56,33,1074
fan-blocked,35,15,1033
fan-blocked,-5,-15,1078
fan-blocked,-1,9,1042
fan-blocked,42,21,996
fan-blocked,46,23,1048
fan-blocked,52,23,1076
fan-blocked,0,-11,1052
fan-blocked,1,7,1015
fan-blocked,33,25,1048
fan-blocked,35,25,1062
fan-blocked,44,23,1060
fan-blocked,19,11,1033
fan-blocked,0,7,1054
