Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-balance,-15,101,968
fan-balance,-25,226,1458
fan-balance,-48,-89,898
fan-balance,46,-101,794
fan-balance,107,-226,1212
fan-balance,87,160,1011
fan-balance,72,156,847
fan-balance,-87,21,785
fan-balance,-31,210,1392
fan-balance,-48,-62,900
fan-balance,66,-93,802
fan-balance,111,-238,1214
fan-balance,64,146,927
fan-balance,56,158,714
fan-balance,-62,15,787
fan-balance,-3,236,1390
fan-balance,-19,-144,1027
fan-balance,0,-173,964
fan-balance,101,-175,1187
fan-balance,91,136,1003
fan-balance,82,171,826
fan-balance,-89,7,794
fan-balance,-7,230,1414
fan-balance,-7,-167,1117
fan-balance,7,-212,1062
fan-balance,99,68,1072
fan-balance,80,160,1072
fan-balance,27,146,1031
fan-balance,-44,93,935
fan-balance,-39,130,1029
fan-balance,99,-396,1482
fan-balance,1,-199,984
fan-balance,101,-197,1207
fan-balance,115,154,988
fan-balance,80,154,751
fan-balance,-60,83,900
fan-balance,-35,136,1060
fan-balance,93,-402,1531
fan-balance,0,-216,1134
fan-balance,95,62,1251
fan-balance,42,156,990
fan-balance,25,171,1005
fan-balance,-37,70,898
fan-balance,-9,210,1113
fan-balance,95,-345,1484
fan-balance,48,-189,1121
fan-balance,64,130,1037
fan-balance,74,183,910
fan-balance,-46,37,849
fan-balance,-48,173,1294
fan-balance,-70,-31,830
fan-balance,87,-31,855
fan-balance,56,-191,1113
fan-balance,72,130,1029
fan-balance,97,152,1105
fan-balance,58,166,964
fan-balance,-41,175,1240
fan-balance,-76,-9,824
fan-balance,87,-83,898
fan-balance,48,-167,1068
fan-balance,66,125,1009
fan-balance,72,167,953
fan-balance,-25,64,937
fan-balance,-29,218,1503
fan-balance,-41,-87,939
fan-balance,33,-134,800
fan-balance,130,-132,1240
fan-balance,82,167,957
fan-balance,62,158,699
fan-balance,7,91,947
fan-balance,-11,248,1564
fan-balance,-66,-93,906
fan-balance,56,-85,802
fan-balance,107,-232,1255
fan-balance,126,166,933
fan-balance,85,183,750
fan-balance,-95,-7,716
fan-balance,-60,226,1539
fan-balance,-54,-103,941
fan-balance,29,-119,824
fan-balance,95,-242,1291
fan-balance,117,146,923
fan-balance,87,171,785
fan-balance,-85,5,703
fan-balance,0,259,1369
fan-balance,37,-314,1445
fan-balance,19,-171,1003
fan-balance,82,105,1015
fan-balance,117,146,1060
fan-balance,87,164,810
fan-balance,-76,7,734
fan-balance,-9,244,1417
fan-balance,0,-248,1328
fan-balance,7,-236,1134
fan-balance,156,-279,1154
fan-balance,76,152,1058
fan-balance,68,167,802
fan-balance,-19,113,992
fan-balance,-33,117,929
fan-balance,113,-332,1361
fan-balance,0,-195,1068
fan-balance,89,-171,1195
fan-balance,105,144,988
fan-balance,76,164,757
fan-balance,-42,87,923
fan-balance,-42,117,943
fan-balance,74,-62,761
fan-balance,76,-246,1267
fan-balance,113,152,990
fan-balance,89,146,1113
fan-balance,42,142,1019
fan-balance,-39,199,1384
fan-balance,-33,130,1005
fan-balance,99,-322,1322
fan-balance,1,-171,1029
fan-balance,91,33,1005
fan-balance,80,156,1134
fan-balance,52,158,1019
fan-balance,-29,203,1333
fan-balance,-50,-48,857
fan-balance,91,-27,798
fan-balance,58,-212,1208
fan-balance,93,136,974
fan-balance,83,173,912
fan-balance,50,166,994
fan-balance,-23,203,1306
fan-balance,-31,-125,1021
fan-balance,0,-205,1083
fan-balance,91,-212,1238
fan-balance,111,138,937
fan-balance,78,164,929
fan-balance,-41,35,855
fan-balance,-31,238,1601
fan-balance,-37,-107,982
fan-balance,7,-152,814
fan-balance,95,-212,1259
fan-balance,78,123,982
fan-balance,70,175,945
fan-balance,-25,56,902
fan-balance,-11,244,1619
fan-balance,-39,-117,986
fan-balance,11,-162,851
fan-balance,82,-250,1291
fan-balance,107,156,949
fan-balance,76,162,714
fan-balance,-58,19,705
fan-balance,-7,218,1261
fan-balance,76,-328,1472
fan-balance,-3,-224,1128
fan-balance,109,-50,1078
fan-balance,91,148,1097
fan-balance,85,154,740
fan-balance,-82,13,718
fan-balance,-9,222,1291
fan-balance,68,-332,1500
fan-balance,0,-226,1154
fan-balance,101,-85,1105
fan-balance,89,156,1093
fan-balance,74,154,900
fan-balance,-66,7,691
fan-balance,-7,220,1349
fan-balance,46,-294,1431
fan-balance,0,-238,1175
fan-balance,125,-148,1105
fan-balance,83,156,1083
fan-balance,70,166,869
fan-balance,-7,175,1121
fan-balance,-48,3,783
fan-balance,48,-101,783
fan-balance,93,-234,1300
fan-balance,72,123,990
fan-balance,89,152,1080
fan-balance,72,156,843
fan-balance,-13,154,1056
fan-balance,-48,7,808
fan-balance,91,-160,1031
fan-balance,11,-158,1035
fan-balance,74,109,1007
fan-balance,70,150,1046
fan-balance,15,115,1007
fan-balance,-15,234,1548
fan-balance,-52,-70,910
fan-balance,101,-230,1121
fan-balance,7,-171,1070
fan-balance,80,109,1005
fan-balance,72,158,1083
fan-balance,21,115,1015
fan-balance,-5,222,1478
fan-balance,99,-275,1218
fan-balance,0,-218,1085
fan-balance,97,-158,1177
fan-balance,103,148,921
fan-balance,82,171,785
fan-balance,-62,3,726
fan-balance,-15,230,1535
fan-balance,-46,-54,892
fan-balance,78,-54,761
fan-balance,72,-238,1298
fan-balance,101,142,914
fan-balance,85,175,806
fan-balance,-60,0,746
fan-balance,-11,244,1566
fan-balance,-23,-195,1179
fan-balance,-1,-222,1062
fan-balance,89,-162,1224
fan-balance,95,148,1009
fan-balance,87,167,810
fan-balance,-56,3,761
fan-balance,-46,74,937
fan-balance,91,-324,1312
fan-balance,-1,-187,1076
fan-balance,97,82,1007
fan-balance,95,150,1011
fan-balance,72,150,750
fan-balance,-29,99,900
fan-balance,-58,72,968
fan-balance,85,-363,1394
fan-balance,1,-197,972
fan-balance,111,-185,1228
fan-balance,105,148,1007
fan-balance,76,152,730
fan-balance,-35,93,886
fan-balance,-37,93,992
fan-balance,87,-386,1441
fan-balance,-1,-199,1117
fan-balance,128,89,1042
fan-balance,78,160,1119
fan-balance,41,142,1017
fan-balance,-1,230,1451
fan-balance,-52,-23,816
fan-balance,82,-44,798
fan-balance,-5,-208,1160
fan-balance,136,46,1019
fan-balance,76,164,1134
fan-balance,48,140,1013
fan-balance,-9,222,1412
fan-balance,-44,-23,789
fan-balance,89,-50,796
fan-balance,48,-187,1191
fan-balance,62,128,966
fan-balance,70,164,845
fan-balance,46,136,988
fan-balance,-3,220,1390
fan-balance,-44,-21,794
fan-balance,83,-68,843
fan-balance,39,-189,1205
fan-balance,64,125,958
fan-balance,70,158,876
fan-balance,-31,41,867
fan-balance,-44,-25,796
fan-balance,89,-345,1451
fan-balance,-7,-203,1134
fan-balance,27,-195,1191
fan-balance,70,117,964
fan-balance,70,166,882
fan-balance,-25,52,882
fan-balance,-3,259,1691
fan-balance,-56,-121,996
fan-balance,17,-164,859
fan-balance,105,-226,1306
fan-balance,109,154,976
fan-balance,82,148,691
fan-balance,-58,42,777
fan-balance,-15,173,1175
fan-balance,-46,-115,998
fan-balance,15,-166,847
fan-balance,111,-300,1322
fan-balance,91,152,996
fan-balance,70,140,679
fan-balance,0,214,1318
fan-balance,-7,234,1201
fan-balance,70,-339,1482
fan-balance,-1,-234,1166
fan-balance,117,-23,1039
fan-balance,87,171,1128
fan-balance,56,156,921
fan-balance,-68,23,751
fan-balance,-5,214,1216
fan-balance,62,-369,1478
fan-balance,0,-185,1076
fan-balance,107,-42,1003
fan-balance,89,164,1156
fan-balance,60,150,916
fan-balance,-11,191,1220
fan-balance,-56,-11,773
fan-balance,80,-80,855
fan-balance,23,-169,1103
fan-balance,126,-37,1257
fan-balance,33,154,1033
fan-balance,62,166,888
fan-balance,1,300,1701
fan-balance,-62,-72,896
fan-balance,111,-201,1074
fan-balance,19,-199,1136
fan-balance,39,119,994
fan-balance,64,187,982
fan-balance,-17,80,949
fan-balance,-17,277,1687
fan-balance,-48,-113,949
fan-balance,85,-29,828
fan-balance,21,-162,1044
fan-balance,70,107,966
fan-balance,76,164,1003
fan-balance,-7,85,976
fan-balance,-19,261,1626
fan-balance,-41,-93,953
fan-balance,33,-164,824
fan-balance,130,-445,1378
fan-balance,74,146,1011
fan-balance,64,146,681
fan-balance,-5,187,1240
fan-balance,3,253,1380
fan-balance,-5,-228,1257
fan-balance,58,-72,771
fan-balance,99,-244,1320
fan-balance,117,142,958
fan-balance,83,173,728
fan-balance,-83,5,736
fan-balance,0,267,1392
fan-balance,56,-375,1523
fan-balance,0,-226,1132
fan-balance,103,-58,1072
fan-balance,113,130,962
fan-balance,82,156,751
fan-balance,-76,13,744
fan-balance,-1,238,1351
fan-balance,39,-339,1519
fan-balance,-1,-242,1169
fan-balance,158,-136,1193
fan-balance,39,173,1074
fan-balance,15,111,968
fan-balance,-3,156,1175
fan-balance,-27,-169,1111
fan-balance,93,-330,1332
fan-balance,0,-185,1013
fan-balance,146,-111,1119
fan-balance,103,181,1091
fan-balance,62,154,818
fan-balance,-17,146,1097
fan-balance,-60,0,750
fan-balance,83,-152,998
fan-balance,11,-154,1048
fan-balance,82,91,919
fan-balance,72,167,1015
fan-balance,9,113,986
fan-balance,-31,148,1070
fan-balance,-66,37,798
fan-balance,95,-236,1126
fan-balance,5,-162,1072
fan-balance,78,85,968
fan-balance,56,187,945
fan-balance,-48,7,738
fan-balance,-1,236,1513
fan-balance,-37,-128,1015
fan-balance,74,-33,781
fan-balance,83,-212,1275
fan-balance,72,107,1005
fan-balance,76,171,1042
fan-balance,13,119,962
fan-balance,-1,255,1548
fan-balance,-35,-44,835
fan-balance,62,-64,724
fan-balance,99,-246,1351
fan-balance,85,117,998
fan-balance,89,162,791
fan-balance,-64,23,785
fan-balance,-15,234,1486
fan-balance,-25,-218,1269
fan-balance,17,-248,1126
fan-balance,95,-287,1339
fan-balance,56,171,1105
fan-balance,56,146,804
fan-balance,-39,9,767
fan-balance,0,242,1570
fan-balance,-56,-115,1015
fan-balance,0,-154,859
fan-balance,136,-156,1148
fan-balance,109,181,1107
fan-balance,64,148,779
fan-balance,-17,105,978
fan-balance,-11,242,1578
fan-balance,-48,-156,1126
fan-balance,5,-218,1033
fan-balance,126,-160,1175
fan-balance,97,158,1115
fan-balance,72,132,775
fan-balance,-33,105,935
fan-balance,-56,82,914
fan-balance,68,-373,1414
fan-balance,0,-169,1107
fan-balance,99,70,1052
fan-balance,54,171,994
fan-balance,25,130,972
fan-balance,-21,97,955
fan-balance,-54,101,978
fan-balance,76,-332,1431
fan-balance,-1,-230,1248
fan-balance,146,46,962
fan-balance,74,169,1062
fan-balance,29,128,976
fan-balance,-1,236,1421
fan-balance,-39,-7,742
fan-balance,76,-35,748
fan-balance,-1,-191,1160
fan-balance,132,58,925
fan-balance,85,169,1080
fan-balance,31,126,988
fan-balance,-1,242,1410
fan-balance,-50,-3,748
fan-balance,74,-31,738
fan-balance,74,-298,1224
fan-balance,46,177,1087
fan-balance,48,154,777
fan-balance,-17,66,988
fan-balance,11,269,1648
fan-balance,-41,9,679
fan-balance,107,-238,1066
fan-balance,21,-197,1251
fan-balance,54,83,998
fan-balance,66,160,839
fan-balance,-37,41,824
fan-balance,-13,255,1677
fan-balance,-48,-97,974
fan-balance,7,-167,857
fan-balance,132,-218,1291
fan-balance,107,136,1105
fan-balance,68,136,757
fan-balance,-33,35,832
fan-balance,-17,261,1619
fan-balance,-41,-95,986
fan-balance,5,-185,882
fan-balance,130,48,1091
fan-balance,41,171,1041
fan-balance,54,146,763
fan-balance,-31,54,845
fan-balance,-41,160,1232
fan-balance,-11,-224,1285
fan-balance,0,-240,1195
fan-balance,138,-203,1275
fan-balance,87,132,1119
fan-balance,62,146,757
fan-balance,-56,41,798
fan-balance,-46,160,1244
fan-balance,27,-326,1492
fan-balance,0,-230,1183
fan-balance,146,-1,980
fan-balance,95,164,1134
fan-balance,50,136,941
fan-balance,-9,208,1212
fan-balance,-58,-3,689
fan-balance,29,-365,1523
fan-balance,-1,-240,1210
fan-balance,29,60,875
fan-balance,42,187,970
fan-balance,50,156,884
fan-balance,15,183,1289
fan-balance,-68,7,697
fan-balance,103,-359,1384
fan-balance,1,-228,1294
fan-balance,95,78,964
fan-balance,68,169,908
fan-balance,-19,60,855
fan-balance,-5,183,1203
fan-balance,-62,-17,703
fan-balance,80,-144,951
fan-balance,19,-148,1107
fan-balance,91,83,916
fan-balance,83,166,925
fan-balance,-17,58,871
fan-balance,-11,259,1623
fan-balance,-41,-50,906
fan-balance,41,-103,714
fan-balance,142,-41,1003
fan-balance,95,113,1095
fan-balance,72,144,779
fan-balance,-48,42,783
fan-balance,0,281,1607
fan-balance,-46,-60,917
fan-balance,37,-115,710
fan-balance,253,-539,1376
fan-balance,56,169,1160
fan-balance,41,158,794
fan-balance,-19,25,886
fan-balance,-27,214,1451
fan-balance,-60,-136,1048
fan-balance,87,-27,748
fan-balance,105,-173,1222
fan-balance,64,105,1093
fan-balance,62,158,755
fan-balance,-60,19,753
fan-balance,-33,224,1445
fan-balance,0,-273,1392
fan-balance,11,-154,1095
fan-balance,121,80,886
fan-balance,103,156,1177
fan-balance,44,138,884
fan-balance,-58,35,769
fan-balance,-31,214,1404
fan-balance,0,-294,1447
fan-balance,0,-263,1203
fan-balance,138,-78,1029
fan-balance,87,162,1160
fan-balance,52,126,888
fan-balance,-7,171,1103
fan-balance,-80,35,736
fan-balance,89,-302,1199
fan-balance,7,-154,1121
fan-balance,70,70,886
fan-balance,33,179,1052
fan-balance,23,134,859
fan-balance,1,160,1134
fan-balance,-76,33,849
fan-balance,99,-355,1441
fan-balance,93,-167,1208
fan-balance,138,62,931
fan-balance,74,181,970
fan-balance,-15,82,876
fan-balance,0,259,1572
fan-balance,-42,-42,865
fan-balance,52,-58,716
fan-balance,7,-167,1142
fan-balance,142,64,912
fan-balance,82,164,996
fan-balance,-7,85,912
fan-balance,-5,253,1527
fan-balance,-50,-33,857
fan-balance,64,-54,695
fan-balance,125,-207,1269
fan-balance,89,103,1117
fan-balance,80,146,808
fan-balance,-46,39,785
fan-balance,-1,259,1519
fan-balance,-54,-23,867
fan-balance,0,-238,1111
fan-balance,246,-210,1054
fan-balance,70,169,1140
fan-balance,39,138,898
fan-balance,-27,37,769
fan-balance,-29,208,1466
fan-balance,-60,-113,1005
fan-balance,-1,-156,855
fan-balance,171,-95,1021
fan-balance,97,164,1136
fan-balance,56,144,796
fan-balance,-41,31,761
fan-balance,-41,214,1480
fan-balance,-37,-136,1052
fan-balance,0,-193,976
fan-balance,140,-138,1064
fan-balance,101,156,1144
fan-balance,50,142,865
fan-balance,0,183,1093
fan-balance,-76,68,843
fan-balance,68,-52,738
fan-balance,11,-169,1154
fan-balance,140,66,937
fan-balance,72,152,818
fan-balance,56,142,873
fan-balance,-5,146,976
fan-balance,-72,70,880
fan-balance,95,-396,1466
fan-balance,7,-214,1273
fan-balance,167,-41,925
fan-balance,76,158,1019
fan-balance,-7,76,917
fan-balance,-1,240,1468
fan-balance,-80,87,910
fan-balance,101,-386,1462
fan-balance,11,-212,1273
fan-balance,144,21,925
fan-balance,78,158,974
fan-balance,-5,82,884
fan-balance,-9,238,1464
fan-balance,-68,3,845
fan-balance,7,-183,927
fan-balance,171,-126,1091
fan-balance,101,160,1111
fan-balance,74,154,832
fan-balance,-5,82,871
fan-balance,-5,228,1453
fan-balance,-60,-19,871
fan-balance,66,-46,794
fan-balance,101,-167,1136
fan-balance,126,76,1146
fan-balance,72,144,865
fan-balance,-25,76,863
fan-balance,-56,177,1341
fan-balance,-56,-128,1070
fan-balance,1,-187,962
fan-balance,148,-136,1070
fan-balance,85,93,1105
fan-balance,70,136,880
fan-balance,-27,74,845
fan-balance,-76,179,1363
fan-balance,113,-412,1537
fan-balance,25,-230,1333
fan-balance,162,-138,1080
fan-balance,101,144,1068
fan-balance,42,121,886
fan-balance,1,191,1097
fan-balance,-70,76,875
fan-balance,-50,-117,1017
fan-balance,0,-179,968
fan-balance,134,-171,1031
fan-balance,66,132,1035
fan-balance,29,123,865
fan-balance,7,185,1136
fan-balance,-58,113,908
fan-balance,85,-308,1388
fan-balance,23,-218,1332
fan-balance,125,-58,1068
fan-balance,82,154,927
fan-balance,-7,72,845
fan-balance,0,158,1070
fan-balance,-85,3,884
fan-balance,13,-130,925
fan-balance,85,-126,1052
fan-balance,91,91,1128
fan-balance,83,156,958
fan-balance,-5,80,873
fan-balance,-3,226,1410
fan-balance,-89,-9,914
fan-balance,74,-42,839
fan-balance,107,-134,1033
fan-balance,113,-68,970
fan-balance,87,138,972
fan-balance,-11,78,894
fan-balance,-25,207,1367
fan-balance,-95,1,941
fan-balance,80,-39,861
fan-balance,117,-154,1064
fan-balance,101,109,1126
fan-balance,70,144,937
fan-balance,-9,107,939
fan-balance,-76,128,1158
fan-balance,93,-347,1435
fan-balance,11,-134,892
fan-balance,130,-142,1023
fan-balance,95,107,1125
fan-balance,70,125,951
fan-balance,-1,125,984
fan-balance,-62,130,1115
fan-balance,-44,-95,966
fan-balance,13,-142,904
fan-balance,121,-150,1019
fan-balance,105,119,974
fan-balance,46,123,914
fan-balance,0,207,1167
fan-balance,-68,142,1111
fan-balance,-48,-97,976
fan-balance,19,-146,906
fan-balance,138,-142,1031
fan-balance,109,130,964
fan-balance,39,113,890
fan-balance,0,220,1171
fan-balance,-109,25,919
fan-balance,87,-148,1019
fan-balance,95,-136,1009
fan-balance,48,87,1187
fan-balance,99,138,947
fan-balance,27,121,890
fan-balance,1,220,1193
fan-balance,-95,91,1007
fan-balance,82,-294,1390
fan-balance,44,-230,1291
fan-balance,95,-83,1066
fan-balance,89,121,951
fan-balance,-1,87,919
fan-balance,-13,189,1232
fan-balance,-119,31,941
fan-balance,89,-156,1054
fan-balance,46,-238,1312
fan-balance,125,-105,1068
fan-balance,91,130,968
fan-balance,0,91,929
fan-balance,-48,148,1082
fan-balance,76,-308,1404
fan-balance,33,-142,873
fan-balance,132,-156,1037
fan-balance,66,87,1179
fan-balance,52,132,923
fan-balance,0,146,1039
fan-balance,-52,128,1132
fan-balance,-128,39,994
fan-balance,121,-263,1261
fan-balance,89,-181,1080
fan-balance,111,101,1058
fan-balance,72,130,986
fan-balance,0,148,1044
fan-balance,-66,121,1058
fan-balance,-41,-62,902
fan-balance,37,-121,894
fan-balance,130,-150,1048
fan-balance,111,117,951
fan-balance,78,128,1015
fan-balance,0,142,1039
fan-balance,-132,83,1033
fan-balance,76,-300,1423
fan-balance,56,-224,1271
fan-balance,107,-105,1056
fan-balance,113,121,958
fan-balance,44,125,927
fan-balance,-3,201,1154
fan-balance,-128,97,1033
fan-balance,74,-318,1441
fan-balance,58,-238,1296
fan-balance,177,-228,1056
fan-balance,60,126,923
fan-balance,7,111,835
fan-balance,3,195,1158
fan-balance,-95,97,1093
fan-balance,19,-171,1095
fan-balance,50,-162,1150
fan-balance,140,-117,1054
fan-balance,97,146,949
fan-balance,-1,123,921
fan-balance,-31,150,1136
fan-balance,-103,54,960
fan-balance,87,-76,992
fan-balance,64,-208,1230
fan-balance,99,-107,1013
fan-balance,103,126,988
fan-balance,-1,125,957
fan-balance,-46,160,1093
fan-balance,-95,52,951
fan-balance,76,-97,1029
fan-balance,109,-167,1068
fan-balance,136,50,1027
fan-balance,68,119,1021
fan-balance,-1,111,957
fan-balance,-44,179,1091
fan-balance,-117,48,949
fan-balance,89,-156,1111
fan-balance,99,-150,1048
fan-balance,99,99,1160
fan-balance,58,138,919
fan-balance,0,158,1083
fan-balance,-132,58,992
fan-balance,25,-173,1152
fan-balance,48,-169,1158
fan-balance,140,-160,1048
fan-balance,142,78,1029
fan-balance,60,128,1013
fan-balance,-3,162,1091
fan-balance,-80,115,1082
fan-balance,-33,-46,898
fan-balance,29,-117,923
fan-balance,132,-166,1062
fan-balance,130,107,953
fan-balance,27,119,953
fan-balance,-7,193,1115
fan-balance,-146,82,1074
fan-balance,93,-322,1492
fan-balance,33,-117,873
fan-balance,142,-154,1050
fan-balance,142,113,968
fan-balance,11,119,958
fan-balance,-50,152,1050
fan-balance,-144,95,1074
fan-balance,103,-337,1507
fan-balance,76,-246,1304
fan-balance,177,-246,1140
fan-balance,50,125,968
fan-balance,-1,126,1021
fan-balance,0,164,1091
fan-balance,-101,109,1125
fan-balance,13,-136,1068
fan-balance,48,-158,1138
fan-balance,136,-121,1042
fan-balance,93,138,949
fan-balance,-1,134,998
fan-balance,-54,126,1044
fan-balance,-89,68,935
fan-balance,87,-74,1017
fan-balance,121,-148,1072
fan-balance,142,78,1005
fan-balance,105,123,1003
fan-balance,-1,138,988
fan-balance,-95,111,1078
fan-balance,-23,-46,910
fan-balance,25,-132,937
fan-balance,117,-158,1074
fan-balance,195,68,1007
fan-balance,39,117,1035
fan-balance,-17,156,1068
fan-balance,-111,130,1121
fan-balance,-31,-44,916
fan-balance,41,-132,886
fan-balance,107,-140,1037
fan-balance,117,99,986
fan-balance,46,146,902
fan-balance,1,175,1062
fan-balance,-52,148,1185
fan-balance,-48,-13,875
fan-balance,99,-50,929
fan-balance,138,-125,1029
fan-balance,93,134,1025
fan-balance,-1,130,976
fan-balance,-60,132,1056
fan-balance,-148,87,1091
fan-balance,-21,-50,892
fan-balance,27,-132,949
fan-balance,136,-169,1089
fan-balance,134,97,986
fan-balance,21,125,976
fan-balance,-13,171,1044
fan-balance,-144,85,1080
fan-balance,121,-349,1521
fan-balance,70,-228,1263
fan-balance,113,-76,976
fan-balance,85,117,1011
fan-balance,17,121,970
fan-balance,-15,185,1058
fan-balance,-146,99,1068
fan-balance,93,-312,1488
fan-balance,74,-246,1302
fan-balance,207,-259,1046
fan-balance,62,140,1029
fan-balance,1,167,1041
fan-balance,-29,146,1138
fan-balance,-52,-13,875
fan-balance,125,-337,1458
fan-balance,41,-156,1109
fan-balance,136,-107,1009
fan-balance,95,132,968
fan-balance,0,144,984
fan-balance,-52,125,1039
fan-balance,-109,72,935
fan-balance,93,-123,1083
fan-balance,107,-148,1072
fan-balance,152,56,980
fan-balance,60,109,1039
fan-balance,-7,164,1068
fan-balance,-97,123,1099
fan-balance,-101,74,937
fan-balance,97,-134,1101
fan-balance,101,-160,1087
fan-balance,144,56,982
fan-balance,25,119,974
fan-balance,-9,177,1050
fan-balance,-140,95,1076
fan-balance,93,-310,1480
fan-balance,39,-123,855
fan-balance,185,-228,1031
fan-balance,66,113,960
fan-balance,7,117,912
fan-balance,3,173,1068
fan-balance,-44,150,1156
fan-balance,-68,-9,867
fan-balance,93,-50,960
fan-balance,126,-134,1035
fan-balance,109,138,1017
fan-balance,9,117,1011
fan-balance,-9,160,1046
fan-balance,-138,91,1095
fan-balance,93,-304,1478
fan-balance,58,-205,1246
fan-balance,134,-166,1082
fan-balance,117,103,1000
fan-balance,0,123,968
fan-balance,-42,154,1042
fan-balance,-138,89,1087
fan-balance,74,-287,1431
fan-balance,66,-218,1257
fan-balance,107,-93,1005
fan-balance,101,119,988
fan-balance,-1,123,1013
fan-balance,-48,158,1046
fan-balance,-95,80,906
fan-balance,87,-289,1455
fan-balance,66,-234,1287
fan-balance,140,-162,1187
fan-balance,39,121,884
fan-balance,0,119,1021
fan-balance,-15,138,1154
fan-balance,-121,60,982
fan-balance,148,-365,1582
fan-balance,82,-187,1232
fan-balance,156,1,970
fan-balance,11,117,1017
fan-balance,0,164,1031
fan-balance,-95,126,1107
fan-balance,-103,74,943
fan-balance,95,-140,1128
fan-balance,107,-146,1074
fan-balance,140,31,949
fan-balance,50,105,1029
fan-balance,-3,166,1074
fan-balance,-93,130,1083
fan-balance,-33,-19,886
fan-balance,44,-107,859
fan-balance,132,-146,1050
fan-balance,138,99,996
fan-balance,60,105,1005
fan-balance,-3,156,1078
fan-balance,-103,136,1105
fan-balance,-44,-29,851
fan-balance,60,-103,853
fan-balance,240,-298,1027
fan-balance,42,123,910
fan-balance,0,123,1037
fan-balance,-23,142,1140
fan-balance,-130,66,980
fan-balance,1,-89,955
fan-balance,95,-52,984
fan-balance,123,-125,1035
fan-balance,99,128,1025
fan-balance,5,107,1027
fan-balance,-13,162,1037
fan-balance,-166,85,1105
fan-balance,93,-306,1476
fan-balance,62,-201,1244
fan-balance,113,-83,1005
fan-balance,126,93,998
fan-balance,0,130,1001
fan-balance,-56,144,1033
fan-balance,-164,83,1089
fan-balance,66,-283,1433
fan-balance,70,-222,1267
fan-balance,150,107,1005
fan-balance,3,117,992
fan-balance,-9,154,1082
fan-balance,-123,125,1148
fan-balance,-103,78,886
fan-balance,134,-214,1236
fan-balance,99,-152,1074
fan-balance,76,78,888
fan-balance,41,138,843
