Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-balance,21,148,1099
fan-balance,0,207,1085
fan-balance,-64,191,1052
fan-balance,-87,152,976
fan-balance,0,-97,828
fan-balance,148,-46,923
fan-balance,173,-271,1056
fan-balance,25,179,1144
fan-balance,13,191,1099
fan-balance,-70,177,947
fan-balance,-37,-1,757
fan-balance,220,-503,1775
fan-balance,78,-349,1345
fan-balance,187,-238,1076
fan-balance,25,164,1039
fan-balance,0,195,1087
fan-balance,-60,166,1056
fan-balance,-83,173,945
fan-balance,-9,-31,734
fan-balance,117,-138,875
fan-balance,214,-257,1103
fan-balance,29,175,1056
fan-balance,1,197,1097
fan-balance,-60,171,1060
fan-balance,-89,173,990
fan-balance,21,-162,1035
fan-balance,58,-347,1292
fan-balance,142,-136,1039
fan-balance,0,160,1015
fan-balance,-1,199,1126
fan-balance,-78,179,1060
fan-balance,-41,52,878
fan-balance,222,-576,1746
fan-balance,41,-322,1150
fan-balance,148,-166,1015
fan-balance,13,162,1029
fan-balance,1,197,1076
fan-balance,-60,187,1033
fan-balance,-39,82,917
fan-balance,240,-535,1755
fan-balance,48,-285,1033
fan-balance,183,-189,1021
fan-balance,33,173,1000
fan-balance,0,199,1056
fan-balance,-72,167,1072
fan-balance,-64,136,986
fan-balance,207,-482,1650
fan-balance,17,-515,1240
fan-balance,17,31,1140
fan-balance,9,177,1076
fan-balance,-23,154,1011
fan-balance,-89,181,970
fan-balance,-33,11,818
fan-balance,105,-335,1457
fan-balance,29,-574,1322
fan-balance,21,-62,1128
fan-balance,5,162,1068
fan-balance,1,199,1041
fan-balance,-58,189,1039
fan-balance,-42,72,884
fan-balance,181,-427,1302
fan-balance,140,-177,1033
fan-balance,82,191,1083
fan-balance,3,140,1091
fan-balance,-3,191,1083
fan-balance,-70,166,1017
fan-balance,-54,126,945
fan-balance,212,-527,1630
fan-balance,91,-300,1167
fan-balance,60,140,1115
fan-balance,19,207,1035
fan-balance,-85,181,994
fan-balance,-58,173,976
fan-balance,-19,1,787
fan-balance,132,-187,968
fan-balance,17,-554,1380
fan-balance,15,-3,1099
fan-balance,5,173,1058
fan-balance,-5,187,1041
fan-balance,-66,193,1019
fan-balance,-41,17,832
fan-balance,160,-283,1093
fan-balance,201,-95,931
fan-balance,105,212,1070
fan-balance,27,226,1066
fan-balance,-23,175,1001
fan-balance,-68,179,1015
fan-balance,-44,44,873
fan-balance,181,-462,1376
fan-balance,169,-128,988
fan-balance,113,193,1103
fan-balance,-1,177,1058
fan-balance,-39,171,1031
fan-balance,-82,189,976
fan-balance,-25,-11,750
fan-balance,142,-54,945
fan-balance,199,-117,886
fan-balance,48,158,1076
fan-balance,33,210,1056
fan-balance,-5,193,1000
fan-balance,-80,177,964
fan-balance,-31,0,773
fan-balance,125,-95,925
fan-balance,164,-87,785
fan-balance,74,187,1078
fan-balance,31,205,1029
fan-balance,-29,173,1013
fan-balance,-89,195,984
fan-balance,-3,-27,761
fan-balance,158,-269,1111
fan-balance,203,-78,890
fan-balance,-11,101,1074
fan-balance,-1,205,1048
fan-balance,-70,166,1046
fan-balance,-87,175,955
fan-balance,-23,-13,751
fan-balance,185,-54,888
fan-balance,205,-167,1089
fan-balance,7,125,1080
fan-balance,-1,173,1048
fan-balance,-56,162,1035
fan-balance,-72,181,953
fan-balance,-15,-19,738
fan-balance,144,-42,941
fan-balance,193,-93,843
fan-balance,62,177,1054
fan-balance,19,218,1042
fan-balance,-39,177,1009
fan-balance,-95,181,992
fan-balance,-11,-70,796
fan-balance,60,-376,992
fan-balance,201,-222,1289
fan-balance,21,191,1056
fan-balance,0,179,1083
fan-balance,-31,171,1027
fan-balance,-91,185,978
fan-balance,-15,-37,763
fan-balance,146,-156,890
fan-balance,242,-199,1187
fan-balance,-7,101,1076
fan-balance,-1,207,1078
fan-balance,-70,162,1037
fan-balance,-76,179,986
fan-balance,48,-228,1224
fan-balance,175,-31,869
fan-balance,214,-162,1060
fan-balance,21,130,1076
fan-balance,-3,175,1050
fan-balance,-52,162,1027
fan-balance,-78,199,1015
fan-balance,9,-111,921
fan-balance,19,-509,1248
fan-balance,83,167,1111
fan-balance,-11,121,1093
fan-balance,-15,191,996
fan-balance,-54,167,1021
fan-balance,-76,187,992
fan-balance,-5,-80,828
fan-balance,42,-431,1101
fan-balance,199,-257,1285
fan-balance,-7,109,1121
fan-balance,-1,183,1097
fan-balance,-62,166,1031
fan-balance,-64,183,974
fan-balance,167,-419,1625
fan-balance,5,-580,1384
fan-balance,13,-1,1103
fan-balance,-11,101,1082
fan-balance,0,197,1080
fan-balance,-76,154,1025
fan-balance,-70,179,996
fan-balance,85,-332,1439
fan-balance,-21,-671,1455
fan-balance,136,224,1085
fan-balance,5,152,1076
fan-balance,-3,189,1076
fan-balance,-80,175,1023
fan-balance,-42,89,880
fan-balance,183,-529,1580
fan-balance,37,-521,1296
fan-balance,144,-232,1205
fan-balance,-7,123,1105
fan-balance,0,203,1076
fan-balance,-85,175,1037
fan-balance,-44,111,919
fan-balance,236,-560,1744
fan-balance,93,-328,1246
fan-balance,39,101,1109
fan-balance,21,197,1060
fan-balance,-13,179,1013
fan-balance,-85,158,1031
fan-balance,-56,179,958
fan-balance,123,-177,1005
fan-balance,7,-9,1099
fan-balance,-1,105,1083
fan-balance,1,173,1085
fan-balance,-9,191,1021
fan-balance,-83,181,1005
fan-balance,-23,21,810
fan-balance,171,-291,1150
fan-balance,203,-60,898
fan-balance,121,220,1062
fan-balance,5,156,1091
fan-balance,-3,197,1058
fan-balance,-74,179,1005
fan-balance,-44,58,857
fan-balance,183,-458,1406
fan-balance,166,-134,1015
fan-balance,115,191,1099
fan-balance,37,226,1068
fan-balance,-15,173,982
fan-balance,-95,169,966
fan-balance,-23,-11,736
fan-balance,140,-29,927
fan-balance,169,-251,1255
fan-balance,64,166,1039
fan-balance,35,210,1056
fan-balance,-19,169,1001
fan-balance,-93,171,962
fan-balance,-25,-9,753
fan-balance,123,-95,958
fan-balance,179,-58,740
fan-balance,119,203,1054
fan-balance,42,216,1027
fan-balance,-25,177,1009
fan-balance,-87,181,986
fan-balance,-19,13,791
fan-balance,156,-246,1099
fan-balance,207,-52,847
fan-balance,121,224,1074
fan-balance,44,238,1052
fan-balance,-25,181,1000
fan-balance,-85,181,960
fan-balance,-21,-29,732
fan-balance,-19,-681,1457
fan-balance,187,-142,1054
fan-balance,138,212,1095
fan-balance,42,222,1050
fan-balance,-5,181,988
fan-balance,-82,177,970
fan-balance,-21,-17,738
fan-balance,148,-31,931
fan-balance,167,-83,800
fan-balance,56,162,1041
fan-balance,21,210,1023
fan-balance,-46,175,1025
fan-balance,-93,183,1005
fan-balance,-5,-70,818
fan-balance,126,-80,929
fan-balance,154,-50,687
fan-balance,130,205,1050
fan-balance,35,224,1025
fan-balance,-29,181,1005
fan-balance,-93,185,990
fan-balance,173,-173,800
fan-balance,7,-619,1501
fan-balance,208,-158,1218
fan-balance,-11,101,1089
fan-balance,-3,205,1056
fan-balance,-72,154,1019
fan-balance,-87,175,976
fan-balance,-21,-25,736
fan-balance,189,-48,828
fan-balance,193,-111,1031
fan-balance,21,119,1056
fan-balance,1,208,1023
fan-balance,-60,167,1033
fan-balance,-74,169,996
fan-balance,17,-138,970
fan-balance,7,-642,1349
fan-balance,132,-208,1267
fan-balance,66,162,1037
fan-balance,17,210,1013
fan-balance,-58,169,1015
fan-balance,-48,83,900
fan-balance,257,-591,1894
fan-balance,126,-304,1314
fan-balance,189,-148,1330
fan-balance,-31,107,1140
fan-balance,-3,222,1087
fan-balance,-85,166,1029
fan-balance,-54,76,904
fan-balance,152,-458,1742
fan-balance,169,-320,896
fan-balance,203,-123,1267
fan-balance,-7,125,1132
fan-balance,-3,214,1058
fan-balance,-72,177,1019
fan-balance,-60,82,941
fan-balance,39,-224,1232
fan-balance,-17,-560,1488
fan-balance,95,-123,1158
fan-balance,-1,140,1083
fan-balance,-19,208,1082
fan-balance,-70,199,988
fan-balance,-50,13,818
fan-balance,240,-650,1896
fan-balance,-42,-587,1355
fan-balance,130,-140,1236
fan-balance,-11,138,1115
fan-balance,-19,230,1097
fan-balance,-66,193,1007
fan-balance,-50,39,861
fan-balance,275,-626,1978
fan-balance,181,-183,1234
fan-balance,44,15,1130
fan-balance,-15,125,1136
fan-balance,-5,224,1105
fan-balance,-68,189,1019
fan-balance,-62,64,888
fan-balance,224,-541,1892
fan-balance,144,-273,1300
fan-balance,31,-25,1091
fan-balance,25,212,1037
fan-balance,-39,212,1033
fan-balance,-85,162,958
fan-balance,-42,17,779
fan-balance,152,-451,1736
fan-balance,126,-298,1310
fan-balance,50,-87,1087
fan-balance,7,189,1019
fan-balance,-27,199,1048
fan-balance,-74,183,980
fan-balance,-41,9,808
fan-balance,189,-457,1429
fan-balance,103,-140,892
fan-balance,132,189,1132
fan-balance,42,248,1009
fan-balance,-27,195,984
fan-balance,-74,185,1011
fan-balance,-44,31,839
fan-balance,214,-591,1750
fan-balance,142,-144,994
fan-balance,130,148,1140
fan-balance,42,236,1027
fan-balance,-41,195,1001
fan-balance,-85,166,984
fan-balance,-11,1,738
fan-balance,212,-33,800
fan-balance,72,-134,814
fan-balance,64,167,1076
fan-balance,29,218,1015
fan-balance,-33,173,1001
fan-balance,-66,171,958
fan-balance,-33,-5,767
fan-balance,158,-97,921
fan-balance,85,-93,708
fan-balance,138,205,1058
fan-balance,35,234,1013
fan-balance,-33,191,1013
fan-balance,-87,179,972
fan-balance,-23,-31,730
fan-balance,195,-376,1316
fan-balance,126,-105,875
fan-balance,140,191,1126
fan-balance,-9,214,1080
fan-balance,-44,175,982
fan-balance,-83,167,996
fan-balance,-15,-13,699
fan-balance,283,-23,777
fan-balance,119,-128,951
fan-balance,29,142,1070
fan-balance,-1,210,1041
fan-balance,-39,189,990
fan-balance,-78,166,951
fan-balance,-21,5,712
fan-balance,214,5,789
fan-balance,70,-113,787
fan-balance,74,175,1066
fan-balance,15,220,1021
fan-balance,-48,208,990
fan-balance,-82,164,968
fan-balance,-9,-60,792
fan-balance,9,-544,1193
fan-balance,226,-210,1244
fan-balance,-17,119,1158
fan-balance,-33,208,1132
fan-balance,-64,195,1000
fan-balance,-85,166,966
fan-balance,-3,-48,757
fan-balance,46,-550,1167
fan-balance,216,-228,1259
fan-balance,-11,121,1140
fan-balance,-25,210,1142
fan-balance,-60,189,1005
fan-balance,-78,150,974
fan-balance,105,-380,1566
fan-balance,175,-398,1027
fan-balance,222,-203,1312
fan-balance,-5,105,1160
fan-balance,-15,207,1109
fan-balance,-70,181,1021
fan-balance,-91,164,996
fan-balance,33,-175,1080
fan-balance,-15,-511,1390
fan-balance,105,-177,1089
fan-balance,44,238,1025
fan-balance,-35,189,992
fan-balance,-52,197,992
fan-balance,-85,185,996
fan-balance,-11,-82,830
fan-balance,-23,-595,1218
fan-balance,195,-187,1289
fan-balance,-9,125,1158
fan-balance,-5,220,1107
fan-balance,-66,193,1005
fan-balance,-64,83,902
fan-balance,144,-457,1753
fan-balance,85,-398,1416
fan-balance,42,-117,1115
fan-balance,0,130,1142
fan-balance,-11,218,1095
fan-balance,-70,193,1000
fan-balance,-70,83,933
fan-balance,27,-179,1140
fan-balance,-3,-494,1417
fan-balance,111,164,1154
fan-balance,-7,226,1056
fan-balance,-46,212,1001
fan-balance,-66,205,994
fan-balance,-52,27,814
fan-balance,292,-697,2074
fan-balance,-27,-515,1277
fan-balance,164,-89,1228
fan-balance,-5,138,1134
fan-balance,-31,230,1113
fan-balance,-72,212,992
fan-balance,-62,23,835
fan-balance,250,-615,2058
fan-balance,191,-164,1261
fan-balance,42,-44,1109
fan-balance,19,212,1001
fan-balance,-60,199,1013
fan-balance,-97,189,978
fan-balance,-58,29,855
fan-balance,60,-367,1541
fan-balance,156,-130,871
fan-balance,89,185,1152
fan-balance,-19,226,1113
fan-balance,-35,232,980
fan-balance,-82,201,984
fan-balance,-29,17,787
fan-balance,240,-638,1937
fan-balance,152,-134,1041
fan-balance,74,128,1164
fan-balance,-5,162,1066
fan-balance,-54,224,1080
fan-balance,-89,205,1007
fan-balance,-44,17,804
fan-balance,267,-683,2048
fan-balance,169,-138,1052
fan-balance,76,150,1177
fan-balance,33,248,1000
fan-balance,-31,224,992
fan-balance,-99,166,955
fan-balance,-17,-1,722
fan-balance,228,-128,720
fan-balance,64,-167,927
fan-balance,1,148,1072
fan-balance,31,238,996
fan-balance,-39,220,992
fan-balance,-89,181,955
fan-balance,-13,7,728
fan-balance,222,-197,886
fan-balance,103,-138,822
fan-balance,83,193,1117
fan-balance,7,232,1042
fan-balance,-37,218,972
fan-balance,-87,171,962
fan-balance,-29,13,755
fan-balance,214,-365,1382
fan-balance,144,-128,878
fan-balance,95,173,1148
fan-balance,9,240,1015
fan-balance,-33,208,970
fan-balance,-89,177,970
fan-balance,-23,-25,722
fan-balance,33,-416,1369
fan-balance,132,-117,1171
fan-balance,0,156,1074
fan-balance,25,236,1031
fan-balance,-46,222,998
fan-balance,-99,166,962
fan-balance,-15,-9,697
fan-balance,240,-48,707
fan-balance,66,-119,763
fan-balance,80,187,1080
fan-balance,9,236,1046
fan-balance,-52,222,984
fan-balance,-62,74,933
fan-balance,-11,-64,779
fan-balance,80,-425,1044
fan-balance,111,-103,722
fan-balance,111,216,1101
fan-balance,27,242,1041
fan-balance,-44,220,990
fan-balance,-70,82,925
fan-balance,101,-410,1687
fan-balance,113,-91,1052
fan-balance,95,187,1146
fan-balance,27,150,1113
fan-balance,-9,240,1093
fan-balance,-68,214,1000
fan-balance,-93,82,931
fan-balance,-11,-31,720
fan-balance,230,-179,777
fan-balance,113,-125,1072
fan-balance,17,125,1109
fan-balance,-7,250,1123
fan-balance,-72,222,1007
fan-balance,-66,52,904
fan-balance,11,-148,980
fan-balance,60,-380,1230
fan-balance,156,-107,1089
fan-balance,13,191,1005
fan-balance,-15,230,1123
fan-balance,-56,230,998
fan-balance,-74,70,919
fan-balance,337,-710,2199
fan-balance,111,-169,1025
fan-balance,44,119,1156
fan-balance,15,185,1046
fan-balance,-39,250,1097
fan-balance,-83,191,1007
fan-balance,-48,31,859
fan-balance,271,-611,2117
fan-balance,78,-343,1167
fan-balance,236,-70,1103
fan-balance,25,183,1070
fan-balance,-27,242,1125
fan-balance,-101,205,1023
fan-balance,-46,29,867
fan-balance,82,-373,1589
fan-balance,83,-212,1019
fan-balance,126,-17,1033
fan-balance,33,236,955
fan-balance,-23,250,1009
fan-balance,-76,173,976
fan-balance,-46,5,800
fan-balance,347,-615,1808
fan-balance,62,-291,1173
fan-balance,175,-29,1050
fan-balance,27,224,966
fan-balance,-21,251,1037
fan-balance,-80,193,1000
fan-balance,-42,21,806
fan-balance,371,-673,2191
fan-balance,85,-259,1183
fan-balance,31,87,1179
fan-balance,13,195,1007
fan-balance,-31,244,1076
fan-balance,-83,212,1031
fan-balance,-39,21,810
fan-balance,339,-628,2238
fan-balance,91,-214,1150
fan-balance,70,19,1115
fan-balance,15,230,951
fan-balance,-35,228,962
fan-balance,-89,128,941
fan-balance,191,-482,1951
fan-balance,195,-361,876
fan-balance,109,-214,1083
fan-balance,107,-25,1083
fan-balance,9,222,947
fan-balance,-33,234,1009
fan-balance,-85,179,982
fan-balance,-17,13,771
fan-balance,294,-466,1363
fan-balance,82,-250,1064
fan-balance,31,138,1218
fan-balance,0,240,1044
fan-balance,-27,246,976
fan-balance,-93,166,978
fan-balance,-35,11,812
fan-balance,310,-523,1582
fan-balance,68,-281,1089
fan-balance,46,156,1230
fan-balance,11,240,1013
fan-balance,-25,255,962
fan-balance,-29,56,855
fan-balance,21,-142,1000
fan-balance,128,-271,888
fan-balance,154,-166,1037
fan-balance,0,125,1162
fan-balance,9,246,988
fan-balance,-23,251,957
fan-balance,-87,117,914
fan-balance,-21,-7,724
fan-balance,142,-240,669
fan-balance,117,-119,1083
fan-balance,13,117,1193
fan-balance,-23,222,1125
fan-balance,-60,234,1000
fan-balance,-85,99,916
fan-balance,-11,-56,744
fan-balance,103,-353,1210
fan-balance,83,-203,976
fan-balance,15,148,1191
fan-balance,-3,242,1085
fan-balance,-33,250,974
fan-balance,-42,41,851
fan-balance,95,-406,1636
fan-balance,152,-380,1121
fan-balance,195,-83,1162
fan-balance,3,142,1134
fan-balance,-29,244,1156
fan-balance,-95,220,1031
fan-balance,-113,146,902
fan-balance,-31,-35,728
fan-balance,216,-263,828
fan-balance,103,-99,1050
fan-balance,21,134,1150
fan-balance,-7,230,1107
fan-balance,-72,222,1015
fan-balance,-62,64,884
fan-balance,0,-91,833
fan-balance,39,-384,1197
fan-balance,173,-62,1199
fan-balance,0,140,1080
fan-balance,-35,230,1113
fan-balance,-74,214,1015
fan-balance,-37,23,816
fan-balance,-21,-64,785
fan-balance,85,-427,1148
fan-balance,148,-58,1156
fan-balance,-5,144,1123
fan-balance,-35,232,1103
fan-balance,-70,222,1013
fan-balance,-15,29,814
fan-balance,167,-468,1873
fan-balance,154,-371,1035
fan-balance,148,-103,1103
fan-balance,0,144,1113
fan-balance,-15,240,1097
fan-balance,-70,224,1025
fan-balance,-25,42,830
fan-balance,72,-310,1468
fan-balance,64,-359,1306
fan-balance,144,-80,1185
fan-balance,-5,167,1050
fan-balance,-42,234,1000
fan-balance,-97,214,980
fan-balance,-25,68,824
fan-balance,44,-185,1138
fan-balance,23,-419,1281
fan-balance,167,-64,1195
fan-balance,-1,160,1066
fan-balance,-35,234,1103
fan-balance,-83,220,1011
fan-balance,-41,17,816
fan-balance,330,-689,2201
fan-balance,214,-119,1250
fan-balance,33,13,1119
fan-balance,-1,136,1138
fan-balance,-25,220,1101
fan-balance,-68,224,1023
fan-balance,-19,27,800
fan-balance,125,-410,1763
fan-balance,68,-414,1378
fan-balance,80,15,1193
fan-balance,21,242,1066
fan-balance,-72,222,1017
fan-balance,-93,119,908
fan-balance,-29,5,761
fan-balance,214,-376,1390
fan-balance,99,-355,1320
fan-balance,128,-60,1134
fan-balance,9,185,1033
fan-balance,-50,232,1046
fan-balance,-105,146,955
fan-balance,-41,11,794
fan-balance,232,-429,1480
fan-balance,156,-164,929
fan-balance,82,167,1171
fan-balance,11,224,1013
fan-balance,-35,236,978
fan-balance,-87,193,986
fan-balance,-35,19,794
fan-balance,279,-666,2095
fan-balance,191,-128,1144
fan-balance,39,148,1136
fan-balance,-3,224,1089
fan-balance,-62,216,1000
fan-balance,-99,144,931
fan-balance,-31,-5,742
fan-balance,167,-193,607
fan-balance,72,-138,818
fan-balance,56,183,1117
fan-balance,3,205,1003
fan-balance,-41,226,1003
fan-balance,-97,187,972
fan-balance,-23,-3,734
fan-balance,173,-234,1021
fan-balance,148,-111,851
fan-balance,64,173,1134
fan-balance,7,230,1023
fan-balance,-35,226,994
fan-balance,-80,101,929
fan-balance,-17,-39,732
fan-balance,203,-462,1617
fan-balance,183,-121,1009
fan-balance,29,166,1109
fan-balance,-5,224,1099
fan-balance,-72,205,998
fan-balance,-109,119,960
fan-balance,-15,-19,720
fan-balance,228,-193,701
fan-balance,85,-146,900
fan-balance,33,175,1115
fan-balance,-5,218,1083
fan-balance,-56,201,998
fan-balance,-101,179,976
fan-balance,-11,-13,712
fan-balance,218,-138,679
fan-balance,64,-142,787
fan-balance,62,191,1091
fan-balance,3,226,1056
fan-balance,-48,207,998
fan-balance,-66,91,929
fan-balance,-5,-83,804
fan-balance,19,-474,1132
fan-balance,35,5,1126
fan-balance,5,203,1007
fan-balance,-17,218,1089
fan-balance,-50,226,1025
fan-balance,-78,66,923
fan-balance,-13,-48,767
fan-balance,162,-376,1015
fan-balance,152,-144,1132
fan-balance,-3,156,1123
fan-balance,-9,226,1107
fan-balance,-62,224,1021
fan-balance,-44,39,861
fan-balance,52,-296,1429
fan-balance,220,-271,871
fan-balance,130,-130,1027
fan-balance,11,162,1125
fan-balance,-7,218,1097
fan-balance,-64,210,1003
fan-balance,-46,50,875
fan-balance,31,-193,1152
fan-balance,191,-121,1042
fan-balance,66,132,1152
fan-balance,5,228,1011
fan-balance,-31,224,1062
fan-balance,-80,207,1033
fan-balance,-60,42,892
fan-balance,1,-113,890
fan-balance,-1,-433,1203
fan-balance,150,-52,1193
fan-balance,-5,158,1085
fan-balance,-27,240,1103
fan-balance,-99,193,1023
fan-balance,-42,23,814
fan-balance,294,-625,2074
fan-balance,199,-146,1171
fan-balance,48,97,1115
fan-balance,1,162,1078
fan-balance,-23,251,1103
fan-balance,-82,214,1031
fan-balance,-50,27,845
fan-balance,285,-609,2025
fan-balance,93,-142,890
fan-balance,-9,138,1095
fan-balance,23,224,1019
fan-balance,-21,236,982
fan-balance,-85,173,960
fan-balance,-23,9,753
fan-balance,191,-478,1865
fan-balance,126,-306,1326
fan-balance,25,-29,1060
fan-balance,5,199,1027
fan-balance,-25,232,1025
fan-balance,-89,197,984
fan-balance,-21,19,787
fan-balance,205,-410,1457
fan-balance,177,-121,968
fan-balance,83,166,1146
fan-balance,25,238,1033
fan-balance,-29,236,986
fan-balance,-83,207,1027
fan-balance,-37,21,802
fan-balance,199,-234,699
fan-balance,173,-109,1152
fan-balance,19,160,1126
fan-balance,15,232,1003
fan-balance,-21,234,972
fan-balance,-93,109,935
fan-balance,-9,-1,736
fan-balance,144,-287,662
fan-balance,74,-208,996
fan-balance,64,74,1091
fan-balance,25,224,978
fan-balance,-23,234,986
fan-balance,-76,119,931
fan-balance,-21,3,769
fan-balance,169,-333,787
fan-balance,74,-224,1003
fan-balance,25,166,1164
fan-balance,-3,224,1064
fan-balance,-37,246,1001
fan-balance,-87,91,925
fan-balance,97,-335,1587
fan-balance,128,-207,1150
fan-balance,113,-37,1058
fan-balance,-9,142,1136
fan-balance,11,228,1023
fan-balance,-31,232,968
fan-balance,-93,99,923
fan-balance,-9,-13,736
fan-balance,169,-357,916
fan-balance,189,-197,1154
fan-balance,-15,132,1144
fan-balance,-21,218,1117
fan-balance,-68,218,1027
fan-balance,-83,160,939
fan-balance,-7,-9,724
fan-balance,177,-310,845
fan-balance,185,-205,1144
fan-balance,-13,125,1136
fan-balance,-27,212,1119
fan-balance,-64,224,1033
fan-balance,-87,68,931
fan-balance,255,-546,1912
fan-balance,48,-337,1185
fan-balance,162,-115,1060
fan-balance,1,126,1171
fan-balance,-11,207,1097
fan-balance,-54,236,1025
fan-balance,-99,78,927
fan-balance,0,-52,785
fan-balance,72,-349,1199
fan-balance,171,-117,1058
fan-balance,17,177,1044
fan-balance,-21,234,1097
fan-balance,-82,230,1044
fan-balance,-66,50,933
fan-balance,220,-458,1808
fan-balance,101,-386,1220
fan-balance,193,-119,1050
fan-balance,5,158,1058
fan-balance,-11,226,1105
fan-balance,-66,236,1068
fan-balance,-62,21,830
fan-balance,191,-394,1169
fan-balance,109,-144,968
fan-balance,82,-9,1050
fan-balance,17,181,998
fan-balance,-1,240,1046
fan-balance,-62,230,1048
fan-balance,-82,74,943
fan-balance,5,-97,908
fan-balance,33,-419,1210
fan-balance,142,-95,1101
fan-balance,-3,156,1066
fan-balance,-7,232,1093
fan-balance,-78,222,1054
fan-balance,-56,41,876
fan-balance,224,-484,1906
fan-balance,160,-257,1279
fan-balance,50,-15,1091
fan-balance,-13,109,1125
fan-balance,-5,226,1095
fan-balance,-87,203,1005
fan-balance,60,-283,1404
fan-balance,212,-408,1406
fan-balance,54,-394,1236
fan-balance,97,-21,1107
fan-balance,0,167,1062
fan-balance,-19,230,1064
fan-balance,-82,210,1019
fan-balance,-37,21,808
fan-balance,11,-126,982
fan-balance,64,-365,1195
fan-balance,142,-27,1144
fan-balance,-9,158,1062
fan-balance,-21,236,1089
fan-balance,-85,216,1029
fan-balance,-48,25,837
fan-balance,314,-603,2099
fan-balance,191,-95,1173
fan-balance,70,17,1146
fan-balance,15,228,1025
fan-balance,-42,228,996
fan-balance,-89,138,943
fan-balance,-17,11,750
fan-balance,160,-550,806
fan-balance,152,-158,1142
fan-balance,103,-9,1140
fan-balance,3,205,1009
fan-balance,-21,240,1007
fan-balance,-87,173,984
fan-balance,-19,13,773
fan-balance,224,-554,1277
fan-balance,113,3,1025
fan-balance,115,-19,1136
fan-balance,0,179,1037
fan-balance,-27,238,1035
fan-balance,-87,199,1003
fan-balance,-39,23,800
fan-balance,246,-615,1785
fan-balance,154,-27,1105
fan-balance,68,60,1181
fan-balance,1,230,1041
fan-balance,-35,230,996
fan-balance,-66,70,917
fan-balance,-23,-5,730
fan-balance,310,-652,2068
fan-balance,166,-35,1160
fan-balance,80,21,1183
fan-balance,7,228,1056
fan-balance,-39,232,1000
fan-balance,-85,121,935
fan-balance,-19,0,753
fan-balance,115,-667,646
fan-balance,11,21,978
fan-balance,70,123,1167
fan-balance,-1,226,1060
