Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-blocked,50,7,1035
fan-blocked,3,-17,1021
fan-blocked,29,3,1039
fan-blocked,42,1,1037
fan-blocked,76,25,1060
fan-blocked,21,3,1031
fan-blocked,13,0,1044
fan-blocked,3,-31,1033
fan-blocked,74,13,1050
fan-blocked,68,21,1082
fan-blocked,27,21,1029
fan-blocked,7,-5,1019
fan-blocked,62,-1,1058
fan-blocked,78,11,1087
fan-blocked,78,19,1082
fan-blocked,21,-21,1041
fan-blocked,13,7,1056
fan-blocked,7,13,976
fan-blocked,9,-25,1087
fan-blocked,72,19,1087
fan-blocked,25,-7,1044
fan-blocked,29,0,1082
fan-blocked,1,-17,1029
fan-blocked,11,-13,1052
fan-blocked,42,7,1064
fan-blocked,37,7,1082
fan-blocked,23,11,1046
fan-blocked,19,0,1031
fan-blocked,0,-41,1033
fan-blocked,48,5,1074
fan-blocked,50,17,1046
fan-blocked,13,9,1058
fan-blocked,-1,-27,1044
fan-blocked,0,-42,1001
fan-blocked,64,0,1121
fan-blocked,31,-15,1089
fan-blocked,25,-1,1058
fan-blocked,21,11,1001
fan-blocked,3,-5,974
fan-blocked,37,-15,1091
fan-blocked,58,0,1083
fan-blocked,70,1,1054
fan-blocked,13,-5,1062
fan-blocked,3,3,988
fan-blocked,33,-1,1068
fan-blocked,33,-3,1101
fan-blocked,50,-7,1072
fan-blocked,25,-3,1042
fan-blocked,9,0,980
fan-blocked,7,-29,1050
fan-blocked,72,17,1058
fan-blocked,29,-1,1103
fan-blocked,5,-5,1062
fan-blocked,21,-7,1027
fan-blocked,15,-27,1011
fan-blocked,68,7,1062
fan-blocked,42,7,1078
fan-blocked,27,11,1035
fan-blocked,9,3,990
fan-blocked,17,-15,1072
fan-blocked,27,-11,1039
fan-blocked,44,-3,1095
fan-blocked,48,9,1039
fan-blocked,31,15,1062
fan-blocked,-7,-29,1017
fan-blocked,27,-9,1074
fan-blocked,54,11,1054
fan-blocked,82,19,1076
fan-blocked,19,9,1050
fan-blocked,0,-19,1021
fan-blocked,52,3,1064
fan-blocked,19,-19,1054
fan-blocked,33,1,1019
fan-blocked,15,9,1046
fan-blocked,5,-3,1011
fan-blocked,9,-13,1027
fan-blocked,48,-5,1060
fan-blocked,41,5,1091
fan-blocked,44,5,1031
fan-blocked,1,0,1007
fan-blocked,9,5,1025
fan-blocked,15,-15,1064
fan-blocked,44,0,1123
fan-blocked,21,0,1044
fan-blocked,15,5,1037
fan-blocked,13,0,1009
fan-blocked,35,-3,1080
fan-blocked,3,-31,1058
fan-blocked,72,17,1089
fan-blocked,17,9,1029
fan-blocked,7,-7,1017
fan-blocked,13,-17,1091
fan-blocked,39,-3,1044
fan-blocked,21,-15,1044
fan-blocked,5,7,1062
fan-blocked,7,-15,976
fan-blocked,7,-27,1027
fan-blocked,56,3,1039
fan-blocked,41,0,1074
fan-blocked,50,17,1019
fan-blocked,3,-9,1029
fan-blocked,27,7,1017
fan-blocked,31,-17,1066
fan-blocked,68,3,1093
fan-blocked,19,-7,1062
fan-blocked,13,3,1017
fan-blocked,25,9,1021
fan-blocked,5,-25,1066
fan-blocked,31,-15,1046
fan-blocked,95,23,1095
fan-blocked,7,-1,992
fan-blocked,11,-3,1064
fan-blocked,27,-13,1066
fan-blocked,56,15,1093
fan-blocked,42,9,1060
fan-blocked,17,21,1023
fan-blocked,27,7,1031
fan-blocked,17,-15,1066
fan-blocked,35,-13,1054
fan-blocked,37,0,1115
fan-blocked,29,11,986
fan-blocked,19,21,1037
fan-blocked,17,0,1013
fan-blocked,9,-31,1062
fan-blocked,52,-1,1146
fan-blocked,33,-1,1007
fan-blocked,19,1,1041
fan-blocked,5,-17,1011
fan-blocked,29,-3,1033
fan-blocked,70,9,1083
fan-blocked,31,-13,1066
fan-blocked,5,-9,1062
fan-blocked,0,-1,1001
fan-blocked,44,1,1085
fan-blocked,64,5,1123
fan-blocked,41,-7,1066
fan-blocked,19,-15,1050
fan-blocked,1,-11,1041
fan-blocked,17,-1,1041
fan-blocked,39,5,1046
fan-blocked,54,13,1066
fan-blocked,19,0,1035
fan-blocked,17,-7,1013
fan-blocked,1,-29,1039
fan-blocked,42,-9,1066
fan-blocked,52,1,1097
fan-blocked,21,-1,1031
fan-blocked,15,-1,1025
fan-blocked,15,0,1015
fan-blocked,27,-13,1066
fan-blocked,68,5,1099
fan-blocked,21,0,1052
fan-blocked,23,9,1042
fan-blocked,3,-11,1017
fan-blocked,37,-17,1052
fan-blocked,52,-3,1070
fan-blocked,60,3,1062
fan-blocked,39,9,1044
fan-blocked,11,1,1023
fan-blocked,11,-29,1007
fan-blocked,82,21,1078
fan-blocked,52,11,1046
fan-blocked,42,7,1027
fan-blocked,9,0,1021
fan-blocked,5,-11,1011
fan-blocked,78,5,1068
fan-blocked,31,1,1078
fan-blocked,46,17,1035
fan-blocked,5,11,1060
fan-blocked,7,0,992
fan-blocked,27,-13,1109
fan-blocked,46,11,1046
fan-blocked,33,5,1060
fan-blocked,27,13,1070
fan-blocked,23,13,1009
fan-blocked,11,-31,1058
fan-blocked,44,0,1044
fan-blocked,50,5,1042
fan-blocked,29,9,1019
fan-blocked,3,-1,1031
fan-blocked,1,-37,1039
fan-blocked,58,17,1042
fan-blocked,33,-1,1082
fan-blocked,25,15,1062
fan-blocked,23,7,988
fan-blocked,15,-19,1044
fan-blocked,50,-5,1056
fan-blocked,37,13,1080
fan-blocked,35,3,1046
fan-blocked,1,1,1041
fan-blocked,13,-11,1025
fan-blocked,27,-17,1078
fan-blocked,52,0,1058
fan-blocked,44,1,1085
fan-blocked,31,13,1042
fan-blocked,3,0,1033
fan-blocked,29,-31,1041
fan-blocked,60,3,1070
fan-blocked,52,7,1095
fan-blocked,11,-19,1072
fan-blocked,-3,-15,1009
fan-blocked,31,3,1035
fan-blocked,46,-17,1048
fan-blocked,37,-7,1058
fan-blocked,50,3,1050
fan-blocked,11,-3,1060
fan-blocked,5,-27,1015
fan-blocked,56,3,1068
fan-blocked,41,5,1093
fan-blocked,54,19,1025
fan-blocked,3,3,1029
fan-blocked,15,-3,1019
fan-blocked,39,-21,1058
fan-blocked,56,5,1119
fan-blocked,31,-5,1027
fan-blocked,11,5,988
fan-blocked,0,-1,1019
fan-blocked,44,-7,1056
fan-blocked,25,-15,1050
fan-blocked,80,21,1087
fan-blocked,13,3,1027
fan-blocked,3,3,1013
fan-blocked,39,3,1056
fan-blocked,35,-15,1048
fan-blocked,60,21,1138
fan-blocked,7,-9,1003
fan-blocked,15,9,1021
fan-blocked,9,-1,1027
fan-blocked,29,-13,1056
fan-blocked,68,17,1083
fan-blocked,29,0,1050
fan-blocked,0,-17,1023
fan-blocked,0,-3,1048
fan-blocked,33,0,1035
fan-blocked,64,1,1068
fan-blocked,21,9,1078
fan-blocked,-1,-11,1046
fan-blocked,15,-7,1033
fan-blocked,19,-3,1048
fan-blocked,25,-11,1091
fan-blocked,72,11,1095
fan-blocked,5,-3,1031
fan-blocked,5,-1,1019
fan-blocked,23,-7,1050
fan-blocked,39,-9,1058
fan-blocked,64,21,1123
fan-blocked,19,1,1001
fan-blocked,15,-7,1019
fan-blocked,15,-21,1060
fan-blocked,72,0,1048
fan-blocked,62,3,1095
fan-blocked,46,11,1044
fan-blocked,0,-27,1021
fan-blocked,11,-1,1039
fan-blocked,31,-35,1046
fan-blocked,66,13,1119
fan-blocked,21,-7,1033
fan-blocked,7,3,968
fan-blocked,5,0,1041
fan-blocked,21,-19,1046
fan-blocked,99,13,1078
fan-blocked,31,-11,1021
fan-blocked,3,-21,1068
fan-blocked,9,1,1003
fan-blocked,39,5,1021
fan-blocked,44,-9,1066
fan-blocked,62,13,1113
fan-blocked,23,-1,1003
fan-blocked,29,5,1041
fan-blocked,3,-25,1017
fan-blocked,50,0,1037
fan-blocked,64,13,1066
fan-blocked,17,13,1033
fan-blocked,13,1,1078
fan-blocked,23,-1,984
fan-blocked,13,-25,1085
fan-blocked,35,-7,1087
fan-blocked,15,11,1039
fan-blocked,15,15,1000
fan-blocked,7,-27,1017
fan-blocked,13,-31,1080
fan-blocked,64,3,1093
fan-blocked,33,9,1021
fan-blocked,19,13,1023
fan-blocked,-5,-17,1003
fan-blocked,19,-23,1056
fan-blocked,33,-23,1056
fan-blocked,62,13,1070
fan-blocked,5,-3,1031
fan-blocked,27,13,982
fan-blocked,1,-19,1044
fan-blocked,50,1,1074
fan-blocked,44,-5,1072
fan-blocked,25,-3,1056
fan-blocked,13,9,1037
fan-blocked,0,-33,1017
fan-blocked,64,17,1080
fan-blocked,35,-3,1054
fan-blocked,41,-5,1064
fan-blocked,21,5,1001
fan-blocked,5,-19,1015
fan-blocked,39,-23,1072
fan-blocked,54,19,1066
fan-blocked,27,0,1037
fan-blocked,15,5,1054
fan-blocked,1,-1,1007
fan-blocked,25,-17,1072
fan-blocked,50,5,1072
fan-blocked,52,-7,1052
fan-blocked,29,-3,1054
fan-blocked,1,-7,1011
fan-blocked,5,-17,1048
fan-blocked,85,9,1058
fan-blocked,48,5,1070
fan-blocked,21,-3,1068
fan-blocked,29,3,1003
fan-blocked,7,-11,1009
fan-blocked,46,3,1072
fan-blocked,60,19,1064
fan-blocked,27,-1,1070
fan-blocked,21,1,1001
fan-blocked,21,-13,1003
fan-blocked,19,-21,1101
fan-blocked,48,-5,1070
fan-blocked,44,3,1029
fan-blocked,17,21,1029
fan-blocked,1,-11,1007
fan-blocked,27,-23,1103
fan-blocked,37,-5,1066
fan-blocked,54,9,1056
fan-blocked,21,7,1048
fan-blocked,-1,-9,1000
fan-blocked,42,7,1111
fan-blocked,78,11,1046
fan-blocked,35,3,1042
fan-blocked,29,9,1042
fan-blocked,15,3,1005
fan-blocked,35,9,1031
fan-blocked,54,-21,1048
fan-blocked,60,15,1115
fan-blocked,62,13,1052
fan-blocked,0,-11,986
fan-blocked,13,5,1027
fan-blocked,46,-13,1085
fan-blocked,42,-13,1076
fan-blocked,39,-7,1076
fan-blocked,9,1,1056
fan-blocked,5,-7,990
fan-blocked,31,-13,1082
fan-blocked,31,-9,1058
fan-blocked,72,13,1082
fan-blocked,21,-3,1089
fan-blocked,0,-9,1011
fan-blocked,52,3,1066
fan-blocked,17,-21,1023
fan-blocked,82,21,1105
fan-blocked,3,-15,1035
fan-blocked,7,1,1003
fan-blocked,9,-13,1033
fan-blocked,46,-9,1103
fan-blocked,41,0,1076
fan-blocked,42,11,1035
fan-blocked,3,-5,996
fan-blocked,13,1,1023
fan-blocked,15,-25,1031
fan-blocked,64,7,1097
fan-blocked,31,19,1041
fan-blocked,1,-21,1023
fan-blocked,7,3,1035
fan-blocked,27,-11,1068
fan-blocked,52,-1,1058
fan-blocked,72,13,1048
fan-blocked,7,0,1052
fan-blocked,0,3,1011
fan-blocked,35,-5,1083
fan-blocked,39,-11,1044
fan-blocked,76,15,1103
fan-blocked,19,3,1042
fan-blocked,25,0,1113
fan-blocked,11,-13,1050
fan-blocked,33,-15,1050
fan-blocked,60,3,1083
fan-blocked,58,11,1021
fan-blocked,-1,-3,1017
fan-blocked,1,3,1056
fan-blocked,37,-11,1039
fan-blocked,60,5,1099
fan-blocked,35,3,1044
fan-blocked,-1,-15,1041
fan-blocked,29,13,1048
fan-blocked,11,-27,1074
fan-blocked,68,11,1056
fan-blocked,50,11,1113
fan-blocked,7,-1,1042
fan-blocked,1,-9,1017
fan-blocked,39,-7,1093
fan-blocked,39,-19,1029
fan-blocked,60,3,1111
fan-blocked,27,13,1052
fan-blocked,5,-5,1001
fan-blocked,25,-9,1068
fan-blocked,56,1,1031
fan-blocked,72,17,1087
fan-blocked,11,-5,1050
fan-blocked,0,-7,1021
fan-blocked,19,-3,1013
fan-blocked,33,-13,1070
fan-blocked,54,5,1087
fan-blocked,42,9,1046
fan-blocked,19,1,1035
fan-blocked,17,-1,1017
fan-blocked,11,-21,1050
fan-blocked,76,7,1128
fan-blocked,29,-21,1029
fan-blocked,3,15,1068
fan-blocked,1,-9,1007
fan-blocked,44,1,1041
fan-blocked,46,-19,1035
fan-blocked,41,5,1044
fan-blocked,31,11,1074
fan-blocked,15,13,988
fan-blocked,7,-11,1029
fan-blocked,46,7,1056
fan-blocked,39,9,1097
fan-blocked,41,9,1031
fan-blocked,17,-5,1029
fan-blocked,0,-41,1013
fan-blocked,83,15,1103
fan-blocked,74,19,1072
fan-blocked,27,7,1013
fan-blocked,17,-1,1058
fan-blocked,1,-15,1037
fan-blocked,17,-23,1074
fan-blocked,74,15,1083
fan-blocked,19,1,1023
fan-blocked,11,9,1046
fan-blocked,0,-23,1025
fan-blocked,29,-11,1058
fan-blocked,80,15,1060
fan-blocked,56,13,1039
fan-blocked,-7,-25,1013
fan-blocked,0,-9,982
fan-blocked,7,-23,1037
fan-blocked,60,11,1080
fan-blocked,48,-1,1095
fan-blocked,35,1,1023
fan-blocked,11,5,1037
fan-blocked,1,-29,1011
fan-blocked,72,19,1027
fan-blocked,52,15,1066
fan-blocked,48,-5,1076
fan-blocked,7,-5,1041
fan-blocked,5,-3,972
fan-blocked,27,-9,1054
fan-blocked,64,11,1070
fan-blocked,50,5,1085
fan-blocked,21,0,1064
fan-blocked,7,-11,1009
fan-blocked,23,-7,1050
fan-blocked,70,15,1082
fan-blocked,0,-5,1042
fan-blocked,0,-17,1007
fan-blocked,5,-17,1042
fan-blocked,31,0,1082
fan-blocked,80,17,1091
fan-blocked,23,-15,1089
fan-blocked,27,9,1023
fan-blocked,17,9,1021
fan-blocked,1,-27,1011
fan-blocked,70,7,1076
fan-blocked,35,-3,1083
fan-blocked,33,7,1027
fan-blocked,9,1,1015
fan-blocked,3,-13,1039
fan-blocked,35,1,1042
fan-blocked,44,0,1087
fan-blocked,39,-9,1037
fan-blocked,11,3,1058
fan-blocked,0,-15,976
fan-blocked,41,-15,1029
fan-blocked,52,3,1101
fan-blocked,39,-5,1042
fan-blocked,11,0,1050
fan-blocked,1,-5,984
fan-blocked,44,13,1058
fan-blocked,31,-15,1035
fan-blocked,62,15,1082
fan-blocked,25,7,1056
fan-blocked,19,5,996
fan-blocked,9,-13,1017
fan-blocked,46,1,1066
fan-blocked,58,-3,1082
fan-blocked,35,7,1027
fan-blocked,7,5,1019
fan-blocked,9,-21,1042
fan-blocked,42,-13,1074
fan-blocked,48,1,1080
fan-blocked,42,3,1062
fan-blocked,1,-5,1015
fan-blocked,17,7,1015
fan-blocked,33,-11,1070
fan-blocked,50,3,1085
fan-blocked,56,3,1046
fan-blocked,33,5,1046
fan-blocked,11,5,1000
fan-blocked,41,-9,1113
fan-blocked,37,-15,1042
fan-blocked,85,17,1078
fan-blocked,13,-5,1037
fan-blocked,7,-9,992
fan-blocked,25,0,1062
fan-blocked,41,5,1074
fan-blocked,33,-3,1052
fan-blocked,66,21,1021
fan-blocked,3,-9,1019
fan-blocked,27,3,1041
fan-blocked,15,-27,1062
fan-blocked,56,17,1093
fan-blocked,56,9,1027
fan-blocked,-3,-17,1044
fan-blocked,7,-7,1013
fan-blocked,23,-31,1031
fan-blocked,64,17,1099
fan-blocked,85,13,1095
fan-blocked,1,-7,1074
fan-blocked,-7,-9,1011
fan-blocked,52,1,1080
fan-blocked,33,-11,1033
fan-blocked,76,21,1080
fan-blocked,5,-19,1035
fan-blocked,7,9,988
fan-blocked,31,7,1056
fan-blocked,39,-31,1050
fan-blocked,66,13,1095
fan-blocked,31,-9,1050
fan-blocked,5,0,1023
fan-blocked,5,-1,1017
fan-blocked,42,1,1037
fan-blocked,11,-25,1105
fan-blocked,60,17,1039
fan-blocked,0,-9,1019
fan-blocked,31,-11,1082
fan-blocked,21,-21,1070
fan-blocked,56,15,1093
fan-blocked,48,17,1041
fan-blocked,9,-27,1003
fan-blocked,23,0,1027
fan-blocked,37,-5,1074
fan-blocked,41,-19,1062
fan-blocked,74,21,1089
fan-blocked,3,3,1009
fan-blocked,25,5,988
fan-blocked,27,-25,1091
fan-blocked,56,-7,1072
fan-blocked,62,5,1103
fan-blocked,5,-3,1035
fan-blocked,37,13,988
fan-blocked,15,-15,1060
fan-blocked,62,9,1035
fan-blocked,62,3,1103
fan-blocked,27,15,1046
fan-blocked,13,-9,1064
fan-blocked,7,-25,1046
fan-blocked,52,0,1080
fan-blocked,58,0,1080
fan-blocked,35,1,1042
fan-blocked,31,5,1025
fan-blocked,3,-11,1046
fan-blocked,11,-23,1070
fan-blocked,66,9,1066
fan-blocked,62,19,1080
fan-blocked,5,-1,1017
fan-blocked,1,-5,1041
fan-blocked,23,-5,1054
fan-blocked,39,-19,1058
fan-blocked,83,15,1058
fan-blocked,17,9,1021
fan-blocked,11,13,1031
fan-blocked,15,-1,1066
fan-blocked,52,-3,1087
fan-blocked,50,5,1095
fan-blocked,11,0,1082
fan-blocked,29,23,1013
fan-blocked,15,5,1011
fan-blocked,15,-19,1042
fan-blocked,58,5,1101
fan-blocked,27,-23,1064
fan-blocked,7,1,1058
fan-blocked,7,3,992
fan-blocked,23,-11,1044
fan-blocked,74,21,1068
fan-blocked,25,-19,1074
fan-blocked,29,3,1074
fan-blocked,0,-15,990
fan-blocked,25,-9,1052
fan-blocked,64,-13,1054
fan-blocked,44,13,1082
fan-blocked,27,7,1037
fan-blocked,21,5,1027
fan-blocked,7,-23,1029
fan-blocked,78,11,1070
fan-blocked,39,15,1050
fan-blocked,-3,-19,1011
fan-blocked,31,11,1021
fan-blocked,0,-48,1027
fan-blocked,62,3,1095
fan-blocked,72,3,1099
fan-blocked,31,5,1023
fan-blocked,29,5,996
fan-blocked,9,-9,1021
fan-blocked,7,-31,1060
fan-blocked,76,9,1072
fan-blocked,46,0,1072
fan-blocked,21,15,1056
fan-blocked,0,-11,1017
fan-blocked,15,-5,1089
fan-blocked,74,1,1042
fan-blocked,42,-1,1076
fan-blocked,21,5,1058
fan-blocked,11,-1,988
fan-blocked,19,1,1035
fan-blocked,50,-5,1062
fan-blocked,31,21,1044
fan-blocked,21,-1,1017
fan-blocked,9,5,994
fan-blocked,11,-11,1021
fan-blocked,50,-1,1089
fan-blocked,27,7,1076
fan-blocked,31,3,1023
fan-blocked,13,13,1027
fan-blocked,3,-3,996
fan-blocked,23,-19,1099
fan-blocked,56,-1,1089
fan-blocked,50,0,1052
fan-blocked,19,13,1029
fan-blocked,1,-7,1009
fan-blocked,21,-19,1074
fan-blocked,54,3,1048
fan-blocked,50,3,1091
fan-blocked,25,7,1046
fan-blocked,0,-7,996
fan-blocked,39,-15,1066
fan-blocked,33,-5,1064
fan-blocked,93,17,1078
fan-blocked,21,5,1056
fan-blocked,17,5,1005
fan-blocked,-1,-29,1048
fan-blocked,66,5,1070
fan-blocked,70,9,1085
fan-blocked,23,-5,1035
fan-blocked,19,7,1042
fan-blocked,5,-31,1041
fan-blocked,58,-3,1074
fan-blocked,54,0,1091
fan-blocked,50,7,1056
fan-blocked,17,17,1072
fan-blocked,0,-15,1013
fan-blocked,27,-7,1066
fan-blocked,60,7,1064
fan-blocked,56,0,1054
fan-blocked,25,15,1052
fan-blocked,0,-3,1048
fan-blocked,58,15,1105
fan-blocked,66,3,1074
fan-blocked,76,9,1130
fan-blocked,46,17,996
fan-blocked,23,13,1035
fan-blocked,0,-44,1009
fan-blocked,50,1,1103
fan-blocked,23,-15,1068
fan-blocked,37,15,1037
fan-blocked,11,3,1044
fan-blocked,15,-17,1015
fan-blocked,48,-7,1039
fan-blocked,21,-7,1115
fan-blocked,56,7,1033
fan-blocked,5,-3,1025
fan-blocked,0,-15,978
fan-blocked,29,1,1093
fan-blocked,46,0,1041
fan-blocked,64,7,1068
fan-blocked,19,5,1076
fan-blocked,9,3,1029
fan-blocked,56,19,1068
fan-blocked,66,17,1103
fan-blocked,74,5,1085
fan-blocked,25,7,1039
fan-blocked,-1,-5,1027
fan-blocked,29,-1,1023
fan-blocked,39,-9,1074
fan-blocked,44,5,1082
fan-blocked,29,1,1046
fan-blocked,7,-1,1015
fan-blocked,7,-15,1021
fan-blocked,48,-3,1080
fan-blocked,50,-7,1074
fan-blocked,44,17,1042
fan-blocked,0,3,988
fan-blocked,31,9,1013
fan-blocked,25,-39,1070
fan-blocked,46,-3,1142
fan-blocked,66,9,1029
fan-blocked,19,-1,1070
fan-blocked,29,13,1005
fan-blocked,15,-9,1085
fan-blocked,54,-5,1095
fan-blocked,101,15,1083
fan-blocked,15,-25,1056
fan-blocked,-1,-25,1019
fan-blocked,35,1,1064
fan-blocked,37,-3,1027
fan-blocked,68,23,1072
fan-blocked,7,-5,1046
fan-blocked,3,-1,1009
fan-blocked,13,-9,1021
fan-blocked,31,-15,1052
fan-blocked,46,9,1078
fan-blocked,44,11,1046
fan-blocked,-1,-13,1011
fan-blocked,21,-3,1070
fan-blocked,5,-42,1089
fan-blocked,50,5,1070
fan-blocked,35,13,1003
fan-blocked,17,13,1017
fan-blocked,1,-35,1027
fan-blocked,58,3,1044
fan-blocked,21,-25,1041
fan-blocked,74,23,1082
fan-blocked,7,3,1019
fan-blocked,5,17,986
fan-blocked,41,-5,1072
fan-blocked,46,-19,1054
fan-blocked,72,13,1107
fan-blocked,15,-9,1078
fan-blocked,11,7,992
fan-blocked,17,-3,1019
fan-blocked,74,3,1035
fan-blocked,64,-5,1117
fan-blocked,39,-9,1076
fan-blocked,9,-7,1033
fan-blocked,9,1,980
fan-blocked,27,-11,1039
fan-blocked,66,9,1082
fan-blocked,42,-9,1070
fan-blocked,9,-7,986
fan-blocked,27,-9,1056
fan-blocked,23,-11,1046
fan-blocked,70,17,1083
fan-blocked,60,3,1011
fan-blocked,7,-11,1044
fan-blocked,9,7,996
fan-blocked,46,-3,1037
fan-blocked,66,-3,1048
fan-blocked,64,9,1074
fan-blocked,5,5,1041
fan-blocked,5,17,1013
fan-blocked,17,-17,1011
fan-blocked,42,-11,1123
fan-blocked,44,-1,1076
fan-blocked,37,0,1056
fan-blocked,11,13,1019
fan-blocked,11,9,998
fan-blocked,33,-3,1078
fan-blocked,54,7,1080
fan-blocked,35,-11,1054
fan-blocked,15,3,996
fan-blocked,5,-5,984
fan-blocked,15,-3,1056
fan-blocked,66,5,1066
fan-blocked,37,7,1013
fan-blocked,21,15,1056
fan-blocked,1,-39,1027
fan-blocked,29,-7,1066
fan-blocked,52,-1,1074
fan-blocked,70,21,1083
fan-blocked,1,1,1033
fan-blocked,9,0,1044
fan-blocked,7,-42,1015
fan-blocked,72,9,1074
fan-blocked,50,7,1089
fan-blocked,17,0,1029
fan-blocked,11,15,1029
fan-blocked,5,-27,1001
fan-blocked,72,7,1099
fan-blocked,56,3,1037
fan-blocked,9,0,1042
fan-blocked,11,7,1041
fan-blocked,7,0,988
fan-blocked,9,-23,1068
fan-blocked,62,13,1074
fan-blocked,31,-15,1066
fan-blocked,31,15,1072
fan-blocked,1,-9,998
fan-blocked,35,-9,1078
fan-blocked,37,0,1078
fan-blocked,62,11,1039
fan-blocked,7,3,1060
fan-blocked,7,1,1029
fan-blocked,11,-29,992
fan-blocked,70,15,1101
fan-blocked,35,-15,1105
fan-blocked,37,7,1048
fan-blocked,9,11,1009
fan-blocked,1,-35,1035
fan-blocked,31,-17,1039
fan-blocked,39,11,1025
fan-blocked,17,13,1017
fan-blocked,5,-9,1009
fan-blocked,1,-19,1037
fan-blocked,27,-19,1052
fan-blocked,80,17,1082
fan-blocked,41,0,1058
fan-blocked,17,7,1052
fan-blocked,0,-19,1003
fan-blocked,25,-13,1060
fan-blocked,70,3,1023
fan-blocked,76,17,1072
fan-blocked,9,9,1087
fan-blocked,-1,-11,1013
fan-blocked,27,-13,1080
fan-blocked,66,7,1066
fan-blocked,42,-13,1078
fan-blocked,35,3,1052
fan-blocked,11,-9,1025
fan-blocked,19,1,990
fan-blocked,37,-15,1039
fan-blocked,64,9,1097
fan-blocked,19,1,1056
fan-blocked,1,-11,1007
fan-blocked,5,0,1037
fan-blocked,23,-17,1031
fan-blocked,39,-7,1109
fan-blocked,54,1,1046
fan-blocked,17,7,1058
fan-blocked,0,-13,996
fan-blocked,60,5,1060
fan-blocked,23,-27,1060
fan-blocked,68,15,1068
fan-blocked,29,15,1007
fan-blocked,1,-7,1007
fan-blocked,23,-13,1093
fan-blocked,35,-29,1058
fan-blocked,76,23,1130
fan-blocked,7,7,1013
fan-blocked,21,3,1031
fan-blocked,33,-15,1046
fan-blocked,64,5,1070
fan-blocked,76,7,1091
fan-blocked,60,15,1042
fan-blocked,-1,-11,1019
fan-blocked,0,-11,1033
fan-blocked,37,-13,1042
fan-blocked,62,-3,1093
fan-blocked,35,7,1054
fan-blocked,11,-17,1009
