Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-on,37,39,1064
fan-on,1,-1,1009
fan-on,42,13,1005
fan-on,0,-15,1015
fan-on,39,-5,1083
fan-on,80,-41,1085
fan-on,39,-41,1121
fan-on,48,21,1027
fan-on,27,-3,1060
fan-on,3,0,1078
fan-on,15,19,998
fan-on,7,-1,1070
fan-on,15,-9,1080
fan-on,64,-3,1041
fan-on,46,-25,1046
fan-on,60,7,1078
fan-on,13,11,1054
fan-on,0,-15,1001
fan-on,54,9,1033
fan-on,56,11,1060
fan-on,44,-5,1070
fan-on,44,3,1046
fan-on,17,0,1035
fan-on,25,13,1048
fan-on,1,-21,1064
fan-on,33,19,1021
fan-on,29,1,1044
fan-on,23,-23,1066
fan-on,54,19,1041
fan-on,5,-19,1021
fan-on,42,3,1058
fan-on,35,13,1046
fan-on,27,1,1062
fan-on,19,-13,1019
fan-on,5,-25,1064
fan-on,48,5,1044
fan-on,1,-15,1031
fan-on,54,3,1113
fan-on,25,-13,1017
fan-on,42,15,1039
fan-on,11,-5,1039
fan-on,37,-3,1089
fan-on,15,-19,1031
fan-on,80,21,1019
fan-on,31,3,1025
fan-on,17,0,1072
fan-on,11,-1,1048
fan-on,23,-7,1035
fan-on,39,3,1076
fan-on,39,-11,1060
fan-on,50,3,1029
fan-on,21,-5,1052
fan-on,17,-9,1052
fan-on,17,-19,1042
fan-on,78,21,1041
fan-on,41,5,1048
fan-on,29,-15,1095
fan-on,62,27,1009
fan-on,7,-31,1058
fan-on,17,-21,1054
fan-on,25,5,1031
fan-on,60,13,1060
fan-on,29,-9,1042
fan-on,42,0,1085
fan-on,54,17,1082
fan-on,13,-11,1013
fan-on,29,9,1044
fan-on,31,0,1052
fan-on,15,-39,1048
fan-on,35,3,1042
fan-on,33,-15,1101
fan-on,7,-35,1033
fan-on,52,21,1029
fan-on,25,7,1029
fan-on,37,0,1083
fan-on,27,-25,1042
fan-on,66,21,1027
fan-on,31,-39,1050
fan-on,42,11,1089
fan-on,0,-13,1011
fan-on,19,0,1044
fan-on,37,21,1066
fan-on,31,-27,1048
fan-on,60,3,1031
fan-on,13,-23,1003
fan-on,64,35,1031
fan-on,46,-5,1070
fan-on,46,23,1044
fan-on,37,-19,1054
fan-on,41,-11,1097
fan-on,33,9,1039
fan-on,27,21,1021
fan-on,41,1,1076
fan-on,0,-11,1001
fan-on,33,0,1056
fan-on,39,-5,1066
fan-on,46,5,1072
fan-on,35,-13,1050
fan-on,31,-7,1025
fan-on,23,-7,1052
fan-on,39,-1,1058
fan-on,27,-11,1033
fan-on,41,13,1046
fan-on,27,-21,1076
fan-on,39,5,1031
fan-on,39,1,1015
fan-on,42,17,1042
fan-on,46,11,1060
fan-on,21,1,1044
fan-on,31,7,1050
fan-on,41,0,1064
fan-on,11,-11,1035
fan-on,58,3,1013
fan-on,44,1,1041
fan-on,9,-5,1066
fan-on,41,7,1046
fan-on,27,-1,1025
fan-on,39,7,1099
fan-on,15,-25,1048
fan-on,66,15,1005
fan-on,35,1,1050
fan-on,3,-15,1056
fan-on,5,-9,1052
fan-on,62,17,1044
fan-on,46,1,1041
fan-on,3,-33,1035
fan-on,5,-17,1033
fan-on,29,7,1041
fan-on,7,-11,1056
fan-on,23,-7,1048
fan-on,70,13,1054
fan-on,33,-17,1031
fan-on,42,13,1101
fan-on,-5,-39,1000
fan-on,46,21,1033
fan-on,35,0,1050
fan-on,52,9,1078
fan-on,23,-27,1042
fan-on,35,11,1033
fan-on,29,-7,1085
fan-on,9,-11,1021
fan-on,35,11,1025
fan-on,46,19,1066
fan-on,27,-7,1058
fan-on,35,-5,1035
fan-on,23,-7,1074
fan-on,21,-3,1015
fan-on,17,-19,1048
fan-on,21,-1,1025
fan-on,17,-9,1035
fan-on,27,9,1060
fan-on,21,-33,1060
fan-on,48,9,1029
fan-on,23,-3,1062
fan-on,31,-1,1097
fan-on,25,-5,1013
fan-on,19,3,1019
fan-on,52,1,1076
fan-on,27,-13,1078
fan-on,54,11,1041
fan-on,33,5,1029
fan-on,35,1,1076
fan-on,1,-9,1007
fan-on,21,-7,1039
fan-on,54,7,1070
fan-on,44,-7,1085
fan-on,17,-13,1082
fan-on,42,15,1015
fan-on,54,9,1027
fan-on,44,5,1068
fan-on,33,-7,1033
fan-on,44,13,1037
fan-on,48,-9,1060
fan-on,42,9,1037
fan-on,33,13,1015
fan-on,15,-21,1046
fan-on,33,3,1072
fan-on,35,9,1044
fan-on,35,3,1019
fan-on,31,-15,1078
fan-on,27,-11,1056
fan-on,52,3,1015
fan-on,41,0,1041
fan-on,5,-7,1066
fan-on,23,1,1031
fan-on,27,-3,1025
fan-on,52,11,1039
fan-on,35,0,1078
fan-on,17,-7,1044
fan-on,3,-9,990
fan-on,1,-23,1058
fan-on,9,-11,1048
fan-on,68,19,1042
fan-on,48,15,1027
fan-on,39,-11,1099
fan-on,13,-13,1039
fan-on,33,-3,1037
fan-on,3,-9,1044
fan-on,15,0,1041
fan-on,66,13,1052
fan-on,37,-13,1039
fan-on,54,7,1107
fan-on,0,-31,1031
fan-on,39,15,1023
fan-on,46,5,1042
fan-on,52,7,1083
fan-on,41,1,1089
fan-on,13,-15,1039
fan-on,11,-13,1027
fan-on,5,-21,1011
fan-on,48,7,1037
fan-on,41,0,1068
fan-on,44,1,1064
fan-on,21,-15,1035
fan-on,35,13,1039
fan-on,13,-17,1035
fan-on,58,19,1093
fan-on,33,-13,1041
fan-on,19,-15,1041
fan-on,35,13,1068
fan-on,13,-29,1052
fan-on,50,17,1031
fan-on,27,-5,1044
fan-on,44,0,1101
fan-on,25,-13,1015
fan-on,15,-1,1035
fan-on,39,5,1072
fan-on,39,-5,1041
fan-on,41,-7,1042
fan-on,62,23,1031
fan-on,62,13,1097
fan-on,5,-17,1011
fan-on,31,7,1044
fan-on,37,-1,1056
fan-on,50,11,1083
fan-on,48,-5,1042
fan-on,42,-1,1027
fan-on,13,-3,1060
fan-on,19,-13,1066
fan-on,44,13,1042
fan-on,52,17,1035
fan-on,27,-9,1080
fan-on,44,9,1042
fan-on,23,7,1027
fan-on,0,-29,1060
fan-on,41,13,1048
fan-on,37,5,1046
fan-on,41,-13,1044
fan-on,41,0,1037
fan-on,37,1,1076
fan-on,44,-1,1017
fan-on,50,17,1041
fan-on,9,-11,1066
fan-on,33,-3,1025
fan-on,39,7,1044
fan-on,25,-11,1066
fan-on,23,-11,1060
fan-on,42,-9,1011
fan-on,54,21,1054
fan-on,7,-33,1054
fan-on,17,0,1041
fan-on,56,0,1031
fan-on,48,3,1052
fan-on,48,-11,1080
fan-on,27,5,1056
fan-on,50,5,1056
fan-on,11,-3,1046
fan-on,54,15,1082
fan-on,23,-19,1066
fan-on,44,1,1041
fan-on,21,0,1013
fan-on,27,-5,1062
fan-on,13,-15,988
fan-on,54,15,1066
fan-on,42,7,1083
fan-on,35,-9,1060
fan-on,54,15,1066
fan-on,42,-3,1085
fan-on,9,-9,1050
fan-on,15,-15,1011
fan-on,41,9,1042
fan-on,74,19,1076
fan-on,27,-25,1056
fan-on,50,17,1044
fan-on,5,-21,1033
fan-on,31,1,1097
fan-on,41,9,1023
fan-on,31,1,1037
fan-on,33,0,1056
fan-on,39,0,1083
fan-on,56,21,1046
fan-on,7,-29,1017
fan-on,42,9,1089
fan-on,41,0,1029
fan-on,15,-1,1037
fan-on,29,-5,1044
fan-on,48,7,1082
fan-on,27,-5,1064
fan-on,50,15,1033
fan-on,21,-9,1052
fan-on,37,-1,1013
fan-on,19,0,1033
fan-on,39,3,1066
fan-on,39,-13,1099
fan-on,33,-9,1044
fan-on,58,21,1015
fan-on,9,-19,1050
fan-on,19,-13,1066
fan-on,37,-7,1042
fan-on,21,-13,1052
fan-on,50,-1,1058
fan-on,37,-3,1039
fan-on,50,17,1023
fan-on,11,-17,1041
fan-on,21,-13,1060
fan-on,35,-1,1050
fan-on,50,9,1039
fan-on,46,13,1048
fan-on,25,-3,1070
fan-on,9,-27,1019
fan-on,46,21,1041
fan-on,19,1,1058
fan-on,23,0,1060
fan-on,66,23,1044
fan-on,25,-19,1068
fan-on,29,-11,1074
fan-on,13,-15,1005
fan-on,46,21,1046
fan-on,23,-7,1037
fan-on,33,-9,1074
fan-on,62,7,1093
fan-on,15,-21,1039
fan-on,29,-25,1046
fan-on,52,19,1095
fan-on,68,29,1048
fan-on,13,-13,1029
fan-on,23,0,1076
fan-on,33,-11,1033
fan-on,60,17,1042
fan-on,33,-9,1074
fan-on,29,0,1062
fan-on,7,-5,1001
fan-on,33,3,1042
fan-on,64,9,1085
fan-on,35,-9,1076
fan-on,17,1,1041
fan-on,39,3,1072
fan-on,19,3,1058
fan-on,1,-17,1011
fan-on,35,-19,1037
fan-on,52,0,1085
fan-on,25,-13,1068
fan-on,33,11,1027
fan-on,23,-7,1025
fan-on,27,-21,1097
fan-on,44,0,1050
fan-on,33,11,1027
fan-on,56,15,1066
fan-on,31,-21,1054
fan-on,44,7,1054
fan-on,19,-13,1031
fan-on,21,-13,1056
fan-on,52,15,1058
fan-on,5,-11,1029
fan-on,42,5,1041
fan-on,25,-5,1062
fan-on,27,-5,1064
fan-on,54,15,1033
fan-on,31,-11,1056
fan-on,46,11,1046
fan-on,25,3,1060
fan-on,48,13,1048
fan-on,27,-9,1078
fan-on,27,-5,1056
fan-on,58,15,1013
fan-on,33,-13,1039
fan-on,9,-11,1070
fan-on,21,0,1031
fan-on,56,19,1046
fan-on,41,-1,1050
fan-on,25,-5,1042
fan-on,64,23,1029
fan-on,29,-9,1039
fan-on,21,-3,1076
fan-on,17,-27,1048
fan-on,60,21,1052
fan-on,31,5,1027
fan-on,46,5,1085
fan-on,11,-25,1027
fan-on,33,0,1019
fan-on,25,7,1044
fan-on,13,-17,1044
fan-on,19,-15,1027
fan-on,37,-3,1044
fan-on,41,-5,1095
fan-on,9,-27,1029
fan-on,35,11,1025
fan-on,48,13,1044
fan-on,29,11,1080
fan-on,23,-23,1050
fan-on,50,15,1011
fan-on,25,-17,1046
fan-on,44,11,1105
fan-on,41,11,1021
fan-on,29,7,1062
fan-on,35,3,1058
fan-on,33,-11,1046
fan-on,42,-1,1042
fan-on,25,-23,1062
fan-on,35,11,1072
fan-on,25,-7,1046
fan-on,15,-1,1035
fan-on,58,5,1050
fan-on,41,-7,1078
fan-on,37,-7,1048
fan-on,33,-19,1050
fan-on,44,13,1097
fan-on,11,-15,1017
fan-on,35,9,1041
fan-on,33,-7,1048
fan-on,42,-9,1089
fan-on,42,1,1060
fan-on,35,15,1046
fan-on,1,-31,1031
fan-on,27,7,1052
fan-on,39,5,1039
fan-on,42,0,1054
fan-on,37,-1,1074
fan-on,41,3,1054
fan-on,39,7,1025
fan-on,23,-13,1015
fan-on,27,5,1042
fan-on,29,0,1082
fan-on,48,23,1021
fan-on,41,3,1048
fan-on,23,-5,1070
fan-on,29,-17,1015
fan-on,52,9,1068
fan-on,44,3,1083
fan-on,25,3,1050
fan-on,42,17,1023
fan-on,33,5,1048
fan-on,13,-13,1078
fan-on,23,-27,996
fan-on,64,29,1060
fan-on,11,-11,1050
fan-on,21,0,1062
fan-on,33,-3,1019
fan-on,48,11,1054
fan-on,33,-29,1074
fan-on,50,11,1072
fan-on,0,-19,992
fan-on,37,-3,1054
fan-on,52,-1,1042
fan-on,29,-23,1050
fan-on,46,11,1039
fan-on,48,7,1068
fan-on,42,11,1089
fan-on,1,-31,992
fan-on,48,17,1042
fan-on,56,-1,1068
fan-on,37,-5,1035
fan-on,54,21,1031
fan-on,42,-15,1076
fan-on,39,-5,1085
fan-on,3,-25,1003
fan-on,42,9,1031
fan-on,46,9,1060
fan-on,31,-3,1082
fan-on,46,9,1046
fan-on,25,-13,1015
fan-on,50,15,1054
fan-on,42,1,1064
fan-on,41,13,1035
fan-on,33,7,1025
fan-on,19,-35,1062
fan-on,62,15,1054
fan-on,7,-5,1017
fan-on,17,-17,1060
fan-on,50,17,1048
fan-on,37,9,1027
fan-on,29,-7,1044
fan-on,35,-5,1111
fan-on,13,-19,1037
fan-on,5,-21,1005
fan-on,23,-3,1080
fan-on,39,13,1054
fan-on,19,-13,1035
fan-on,44,3,1039
fan-on,27,0,1074
fan-on,9,-9,1074
fan-on,54,13,1017
fan-on,44,0,1042
fan-on,7,-11,1064
fan-on,19,-15,1052
fan-on,58,11,1039
fan-on,35,3,1091
fan-on,15,-15,1025
fan-on,60,13,1005
fan-on,41,-11,1064
fan-on,3,-23,1074
fan-on,19,1,1037
fan-on,62,17,1031
fan-on,42,-5,1050
fan-on,50,1,1091
fan-on,15,-21,1046
fan-on,17,0,1011
fan-on,3,-15,1054
fan-on,13,-13,1048
fan-on,72,19,1052
fan-on,33,-7,1052
fan-on,54,-5,1107
fan-on,9,-15,1007
fan-on,31,-1,1025
fan-on,44,1,1064
fan-on,50,1,1085
fan-on,31,-9,1042
fan-on,41,9,1039
fan-on,9,-21,1033
fan-on,7,-5,1027
fan-on,25,-7,1011
fan-on,62,17,1076
fan-on,42,11,1070
fan-on,17,-27,1033
fan-on,41,3,1031
fan-on,21,-19,1056
fan-on,41,3,1095
fan-on,35,1,1027
fan-on,11,1,1039
fan-on,33,-7,1023
fan-on,56,1,1080
fan-on,44,13,1029
fan-on,50,15,1025
fan-on,60,17,1107
fan-on,21,-13,1033
fan-on,13,-15,1035
fan-on,35,3,1044
fan-on,44,9,1082
fan-on,33,-9,1056
fan-on,68,25,1029
fan-on,1,-23,1041
fan-on,25,-3,1058
fan-on,31,11,1054
fan-on,29,-17,1050
fan-on,54,3,1078
fan-on,44,13,1027
fan-on,37,13,1035
fan-on,-5,-39,1058
fan-on,33,7,1066
fan-on,33,-1,1037
fan-on,60,17,1042
fan-on,37,-5,1064
fan-on,25,-13,1058
fan-on,17,-29,996
fan-on,52,23,1044
fan-on,29,-9,1068
fan-on,44,1,1033
fan-on,58,21,1025
fan-on,35,-15,1070
fan-on,17,-15,1070
fan-on,31,-7,996
fan-on,46,13,1042
fan-on,27,-7,1076
fan-on,19,5,1064
fan-on,31,-23,1037
fan-on,39,5,1060
fan-on,13,-17,1082
fan-on,27,-27,1015
fan-on,66,25,1027
fan-on,13,-5,1056
fan-on,17,0,1078
fan-on,39,-13,1046
fan-on,54,15,1029
fan-on,25,7,1007
fan-on,9,-35,1062
fan-on,39,5,1064
fan-on,29,1,1021
fan-on,15,-19,1046
fan-on,54,-1,1039
fan-on,48,3,1042
fan-on,46,-3,1089
fan-on,27,7,1062
fan-on,0,-25,998
fan-on,50,11,1052
fan-on,58,9,1080
fan-on,39,-7,1076
fan-on,33,9,1031
fan-on,15,0,1019
fan-on,25,-3,1054
fan-on,5,-5,1000
fan-on,48,11,1044
fan-on,54,5,1076
fan-on,37,-17,1062
fan-on,25,-5,1048
fan-on,13,-13,1023
fan-on,19,-19,1058
fan-on,72,19,1066
fan-on,17,-11,1023
fan-on,35,0,1039
fan-on,25,0,1078
fan-on,35,3,1041
fan-on,21,-9,1027
fan-on,35,-17,1087
fan-on,48,5,1050
fan-on,33,-7,1025
fan-on,17,1,1033
fan-on,33,1,1082
fan-on,27,-19,1052
fan-on,72,7,1025
fan-on,39,-3,1042
fan-on,1,-35,1050
fan-on,11,0,1037
fan-on,33,5,1021
fan-on,37,-9,1064
fan-on,35,-11,1062
fan-on,52,11,1019
fan-on,29,-11,1037
fan-on,5,-3,1050
fan-on,25,-1,1046
fan-on,68,13,1037
fan-on,46,11,1042
fan-on,25,-11,1087
fan-on,7,-29,1009
fan-on,7,-7,1037
fan-on,9,-21,1070
fan-on,33,5,1042
fan-on,64,21,1046
fan-on,37,-7,1080
fan-on,31,-13,1089
fan-on,13,-13,1005
fan-on,35,1,1025
fan-on,52,3,1056
fan-on,42,3,1056
fan-on,27,-31,1037
fan-on,50,1,1031
fan-on,31,-21,1035
fan-on,54,23,1107
fan-on,58,25,1031
fan-on,39,3,1062
fan-on,44,1,1095
fan-on,21,-27,1035
fan-on,52,17,1048
fan-on,19,-23,1058
fan-on,58,21,1074
fan-on,15,-9,1009
fan-on,21,-9,1046
fan-on,35,3,1064
fan-on,27,-29,1060
fan-on,33,3,1039
fan-on,41,-3,1029
fan-on,58,19,1085
fan-on,13,-35,1011
fan-on,35,7,1027
fan-on,37,3,1070
fan-on,15,-9,1066
fan-on,50,13,1023
fan-on,35,-3,1005
fan-on,7,-33,1060
fan-on,9,-9,1005
fan-on,23,-11,1035
fan-on,48,0,1074
fan-on,42,3,1074
fan-on,33,-7,1037
fan-on,39,1,1031
fan-on,9,-35,1074
fan-on,31,-3,1062
fan-on,37,7,1039
fan-on,37,0,1029
fan-on,35,-1,1078
fan-on,44,11,1048
fan-on,27,7,1015
fan-on,15,-42,1041
fan-on,44,17,1076
fan-on,35,1,1037
fan-on,50,-13,1076
fan-on,58,7,1046
fan-on,35,-25,1087
fan-on,41,-5,1021
fan-on,52,15,1066
fan-on,3,-23,1041
fan-on,23,5,1066
fan-on,33,1,1041
fan-on,25,-7,1058
fan-on,27,-5,1050
fan-on,41,5,1009
fan-on,52,11,1056
fan-on,3,-21,1056
fan-on,17,-1,1046
fan-on,64,17,1025
fan-on,56,11,1056
fan-on,41,-9,1089
fan-on,9,-19,1033
fan-on,33,-1,1042
fan-on,5,-21,1050
fan-on,66,19,1082
fan-on,19,-27,1050
fan-on,48,7,1050
fan-on,11,-21,1025
fan-on,3,-11,1029
fan-on,17,-3,1009
fan-on,54,9,1048
fan-on,52,17,1105
fan-on,17,-39,1058
fan-on,44,5,1021
fan-on,25,-11,1076
fan-on,3,-29,1019
fan-on,35,15,1031
fan-on,41,9,1064
fan-on,54,3,1080
fan-on,19,-27,1031
fan-on,29,7,1052
fan-on,9,-19,1050
fan-on,48,13,1087
fan-on,21,1,1029
fan-on,21,-9,1041
fan-on,35,0,1042
fan-on,44,21,1072
fan-on,42,17,1044
fan-on,23,-19,1058
fan-on,48,19,1089
fan-on,23,-11,1015
fan-on,19,-5,1035
fan-on,44,-7,1062
fan-on,48,3,1064
fan-on,35,11,1021
fan-on,35,17,1035
fan-on,7,-31,1058
fan-on,17,-7,1011
fan-on,27,-17,1035
fan-on,52,0,1064
fan-on,48,7,1083
fan-on,27,-9,1050
fan-on,37,7,1019
fan-on,11,-31,1044
fan-on,41,9,1093
fan-on,11,9,1066
fan-on,33,-25,1039
fan-on,70,21,1052
fan-on,13,-23,1058
fan-on,31,7,1035
fan-on,9,-29,1052
fan-on,46,17,1070
fan-on,42,5,1029
fan-on,31,11,1039
fan-on,31,-19,1074
fan-on,25,-13,1044
fan-on,56,7,1021
fan-on,42,5,1052
fan-on,17,-15,1056
fan-on,11,-5,1035
fan-on,37,-9,1050
fan-on,41,-9,1068
fan-on,31,1,1050
fan-on,39,7,1017
fan-on,50,9,1041
fan-on,44,11,1058
fan-on,11,-19,1058
fan-on,54,7,1052
fan-on,62,9,1060
fan-on,33,-5,1091
fan-on,11,-23,1035
fan-on,19,-13,1005
fan-on,1,-19,1066
fan-on,15,0,1035
fan-on,64,19,1062
fan-on,56,-1,1042
fan-on,44,-5,1097
fan-on,7,-17,1033
fan-on,11,-11,1009
fan-on,64,21,1041
fan-on,52,17,1064
fan-on,17,-35,1066
fan-on,52,3,1041
fan-on,25,-13,1072
fan-on,3,-23,1033
fan-on,29,13,1015
fan-on,25,7,1027
fan-on,46,3,1074
fan-on,31,-27,1050
fan-on,41,3,1037
fan-on,15,-29,1031
fan-on,48,19,1097
fan-on,25,-5,1025
fan-on,33,-5,1050
fan-on,29,-19,1044
fan-on,25,-31,1054
fan-on,33,5,1029
fan-on,17,-13,1046
fan-on,56,21,1105
fan-on,21,-15,1007
fan-on,25,0,1033
fan-on,44,-5,1056
fan-on,35,0,1107
fan-on,41,5,1027
fan-on,41,19,1037
fan-on,5,-41,1062
fan-on,41,-7,1058
fan-on,54,7,1031
fan-on,41,13,1037
fan-on,17,-5,1054
fan-on,27,1,1050
fan-on,41,9,1015
fan-on,19,-31,1046
fan-on,42,-3,1074
fan-on,29,-5,1044
fan-on,46,25,1021
fan-on,29,1,1056
fan-on,27,-23,1078
fan-on,48,11,1029
fan-on,5,-29,1060
fan-on,37,0,1064
fan-on,33,11,1041
fan-on,17,3,1039
fan-on,37,-5,1080
fan-on,33,-13,1042
fan-on,41,-1,1013
fan-on,0,-9,992
fan-on,11,-9,1044
fan-on,21,5,1054
fan-on,50,-13,1046
fan-on,39,-3,1093
fan-on,19,-13,1042
fan-on,50,7,1005
fan-on,46,7,1041
fan-on,1,-11,1056
fan-on,11,-17,1062
fan-on,62,5,1052
fan-on,42,1,1027
fan-on,46,7,1083
fan-on,21,-21,1037
fan-on,15,-5,1015
fan-on,13,-3,1058
fan-on,11,-13,1035
fan-on,58,11,1048
fan-on,66,5,1052
fan-on,33,-11,1080
fan-on,13,1,1048
fan-on,41,9,1060
fan-on,54,9,1056
fan-on,56,17,1085
fan-on,13,-39,1054
fan-on,64,17,1019
fan-on,15,-7,1029
fan-on,1,-31,1039
fan-on,35,7,1005
fan-on,39,13,1046
fan-on,50,7,1066
fan-on,27,-21,1058
fan-on,33,5,1046
fan-on,7,-21,1031
fan-on,37,13,1103
fan-on,31,1,1015
fan-on,25,9,1042
fan-on,25,-19,1042
fan-on,11,-31,1037
fan-on,39,11,1044
fan-on,11,-19,1042
fan-on,41,7,1044
fan-on,19,-9,1062
fan-on,41,13,1068
fan-on,29,-3,1035
fan-on,46,1,1089
fan-on,54,11,1044
fan-on,42,9,1029
fan-on,15,-17,1064
fan-on,23,-11,1054
fan-on,17,0,1039
fan-on,44,-11,1044
fan-on,54,0,1085
fan-on,27,-11,1074
fan-on,41,11,1011
fan-on,3,-7,1025
fan-on,31,-11,1052
fan-on,46,-3,1060
fan-on,56,13,1033
fan-on,29,-3,1060
fan-on,13,-17,1074
fan-on,25,-3,996
fan-on,56,23,1042
fan-on,25,-1,1060
fan-on,50,9,1044
fan-on,27,5,1037
fan-on,29,0,1068
fan-on,21,-11,1054
fan-on,35,-15,1017
fan-on,64,23,1056
fan-on,21,-21,1050
fan-on,15,5,1052
fan-on,35,-19,1039
fan-on,11,-15,1080
fan-on,21,0,1052
fan-on,46,-3,1001
fan-on,48,9,1052
fan-on,21,0,1054
fan-on,7,-11,1039
fan-on,50,-3,1052
fan-on,58,11,1050
fan-on,39,-9,1070
fan-on,27,-5,1044
fan-on,3,-21,1013
fan-on,46,5,1039
fan-on,13,0,1072
fan-on,50,-5,1050
fan-on,54,11,1052
fan-on,48,3,1080
fan-on,17,-5,1046
fan-on,1,-23,1000
fan-on,46,17,1035
fan-on,60,17,1083
fan-on,25,-27,1052
fan-on,46,13,1031
fan-on,15,-25,1011
fan-on,21,-23,1039
fan-on,17,-3,1003
fan-on,37,17,1054
fan-on,62,15,1072
fan-on,29,-19,1058
fan-on,35,-1,1052
fan-on,50,11,1029
fan-on,41,-7,1050
fan-on,3,-21,1052
fan-on,25,-5,1058
fan-on,31,-3,1033
fan-on,17,-41,1064
fan-on,52,15,1035
fan-on,11,-21,1019
fan-on,39,5,1091
fan-on,44,7,1037
fan-on,21,1,1037
fan-on,25,-17,1042
fan-on,31,-5,1082
fan-on,31,9,1060
fan-on,50,19,1013
fan-on,23,-17,1046
fan-on,21,-11,1056
fan-on,21,-13,1037
fan-on,29,-1,1039
fan-on,41,9,1091
fan-on,25,-9,1083
fan-on,11,-25,1031
fan-on,33,1,1042
fan-on,25,-25,1060
fan-on,23,-3,1031
fan-on,60,25,1062
fan-on,46,9,1058
fan-on,23,-29,1070
fan-on,39,11,1025
fan-on,17,-11,1052
fan-on,13,-17,1042
fan-on,44,17,1046
fan-on,58,19,1058
fan-on,37,-1,1054
fan-on,29,-3,1072
fan-on,11,-35,1009
fan-on,54,21,1046
fan-on,31,3,1076
fan-on,15,-5,1058
fan-on,54,21,1042
fan-on,27,1,1064
fan-on,33,-13,1058
fan-on,44,11,1072
fan-on,42,-1,1054
fan-on,23,-13,1041
fan-on,13,9,1060
fan-on,25,-15,1029
fan-on,48,5,1031
fan-on,33,-15,1076
fan-on,39,11,1085
fan-on,1,-21,1011
fan-on,29,3,1021
fan-on,31,7,1058
fan-on,33,-21,1048
fan-on,60,9,1039
fan-on,31,-13,1076
fan-on,29,9,1083
fan-on,5,-9,1005
fan-on,33,1,1046
fan-on,48,-5,1068
fan-on,56,-1,1080
fan-on,21,-9,1050
fan-on,19,-5,1017
fan-on,13,-19,1074
fan-on,41,1,1056
fan-on,25,-3,1042
fan-on,56,5,1083
fan-on,46,-7,1083
fan-on,31,5,1042
fan-on,27,11,1001
fan-on,7,-25,1054
fan-on,33,7,1082
fan-on,46,13,1035
fan-on,21,-5,1048
fan-on,41,0,1052
fan-on,42,11,1048
fan-on,9,-21,1048
fan-on,9,-19,1048
fan-on,52,15,1048
fan-on,29,5,1042
fan-on,33,0,1021
fan-on,41,7,1039
fan-on,13,0,1011
fan-on,21,-1,1058
fan-on,56,15,1042
fan-on,50,11,1068
fan-on,42,-5,1029
fan-on,42,13,1029
fan-on,27,-1,1076
fan-on,11,-27,1054
fan-on,54,11,1019
fan-on,46,1,1044
fan-on,9,-5,1042
fan-on,27,-3,1064
fan-on,52,9,1062
fan-on,56,7,1052
fan-on,39,-1,1072
fan-on,46,3,1025
fan-on,41,3,1050
