Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-blocked,52,0,1072
fan-blocked,3,-19,1042
fan-blocked,29,-11,1039
fan-blocked,25,-19,1056
fan-blocked,37,15,1048
fan-blocked,50,17,1046
fan-blocked,37,13,1062
fan-blocked,11,-29,1052
fan-blocked,42,-3,1054
fan-blocked,44,5,1064
fan-blocked,50,7,1058
fan-blocked,19,-7,1039
fan-blocked,11,-3,1044
fan-blocked,31,5,988
fan-blocked,58,9,1066
fan-blocked,27,-3,1082
fan-blocked,44,-11,1060
fan-blocked,11,-21,1060
fan-blocked,7,-5,1025
fan-blocked,25,7,1042
fan-blocked,74,19,1056
fan-blocked,11,-31,1080
fan-blocked,7,-29,1050
fan-blocked,17,-15,1015
fan-blocked,29,0,1058
fan-blocked,41,13,1041
fan-blocked,52,13,1031
fan-blocked,19,9,1072
fan-blocked,23,-17,1052
fan-blocked,37,-5,1056
fan-blocked,29,1,1029
fan-blocked,41,15,1066
fan-blocked,13,0,1082
fan-blocked,3,-17,1046
fan-blocked,31,1,1027
fan-blocked,60,15,1033
fan-blocked,35,0,1082
fan-blocked,33,-3,1046
fan-blocked,7,-1,1046
fan-blocked,11,-9,1027
fan-blocked,46,15,1039
fan-blocked,35,13,1089
fan-blocked,29,5,1033
fan-blocked,7,-1,988
fan-blocked,13,-15,1083
fan-blocked,35,3,1056
fan-blocked,37,1,1080
fan-blocked,31,11,1082
fan-blocked,29,17,1017
fan-blocked,11,-29,1052
fan-blocked,21,-17,1091
fan-blocked,15,-11,1070
fan-blocked,48,7,1066
fan-blocked,25,5,1025
fan-blocked,19,-11,1027
fan-blocked,44,-1,1078
fan-blocked,42,-1,1033
fan-blocked,56,15,1048
fan-blocked,19,-1,1050
fan-blocked,21,-11,1021
fan-blocked,23,-11,1072
fan-blocked,52,-1,1076
fan-blocked,54,15,1041
fan-blocked,54,0,1070
fan-blocked,9,-23,1060
fan-blocked,7,-23,1066
fan-blocked,42,3,1037
fan-blocked,66,7,1046
fan-blocked,44,9,1046
fan-blocked,13,-21,1042
fan-blocked,27,1,1033
fan-blocked,37,0,1052
fan-blocked,35,5,1033
fan-blocked,58,17,1078
fan-blocked,15,-5,1089
fan-blocked,1,-19,1023
fan-blocked,48,11,1023
fan-blocked,27,5,1046
fan-blocked,29,17,1052
fan-blocked,31,-3,1017
fan-blocked,23,-7,1062
fan-blocked,11,-19,1085
fan-blocked,56,17,1041
fan-blocked,48,17,1062
fan-blocked,41,17,1052
fan-blocked,3,-13,1017
fan-blocked,15,-3,1050
fan-blocked,25,-11,1070
fan-blocked,37,3,1056
fan-blocked,33,3,1042
fan-blocked,15,-5,1039
fan-blocked,9,0,1054
fan-blocked,27,-13,1035
fan-blocked,50,9,1064
fan-blocked,21,0,1048
fan-blocked,21,-15,1056
fan-blocked,15,-3,1013
fan-blocked,44,21,1025
fan-blocked,52,15,1035
fan-blocked,48,7,1097
fan-blocked,15,-31,1087
fan-blocked,25,-7,1017
fan-blocked,29,3,1017
fan-blocked,60,7,1068
fan-blocked,41,11,1074
fan-blocked,11,-25,1083
fan-blocked,31,-11,1025
fan-blocked,11,-17,1056
