Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-balance,-105,-214,1119
fan-balance,107,44,705
fan-balance,87,150,939
fan-balance,58,224,1746
fan-balance,189,261,962
fan-balance,58,62,404
fan-balance,-7,-66,679
fan-balance,179,-470,1724
fan-balance,93,29,494
fan-balance,91,208,1078
fan-balance,56,197,1501
fan-balance,85,85,810
fan-balance,138,105,722
fan-balance,0,-39,625
fan-balance,-29,-103,958
fan-balance,126,64,830
fan-balance,-27,80,2166
fan-balance,42,72,767
fan-balance,111,150,566
fan-balance,107,121,421
fan-balance,-11,-58,673
fan-balance,-41,-318,1599
fan-balance,23,-250,1558
fan-balance,58,171,1005
fan-balance,27,130,1439
fan-balance,107,111,703
fan-balance,175,132,750
fan-balance,-97,-220,1179
fan-balance,226,-625,2298
fan-balance,-304,-416,1531
fan-balance,60,115,984
fan-balance,58,191,1326
fan-balance,89,103,675
fan-balance,173,189,707
fan-balance,-19,-95,720
fan-balance,222,-714,2392
fan-balance,-310,-445,1585
fan-balance,17,82,984
fan-balance,58,183,1722
fan-balance,115,140,662
fan-balance,134,117,636
fan-balance,-3,-62,683
fan-balance,5,-283,1376
fan-balance,-146,-355,1531
fan-balance,76,164,859
fan-balance,42,152,1503
fan-balance,109,156,779
fan-balance,-1,-87,779
fan-balance,-107,-136,1054
fan-balance,25,-546,2027
fan-balance,62,-76,1357
fan-balance,123,269,1492
fan-balance,-15,171,1779
fan-balance,46,97,542
fan-balance,173,189,644
fan-balance,-5,-3,587
fan-balance,-13,-17,685
fan-balance,33,-23,1189
fan-balance,70,74,208
fan-balance,-52,132,1714
fan-balance,97,212,962
fan-balance,83,54,707
fan-balance,-5,-85,707
fan-balance,60,-177,847
fan-balance,-187,-216,1296
fan-balance,66,175,1119
fan-balance,54,166,1966
fan-balance,101,136,923
fan-balance,-1,-39,746
fan-balance,-17,-91,800
fan-balance,44,-265,367
fan-balance,-89,-255,2130
fan-balance,5,27,431
fan-balance,60,244,1158
fan-balance,101,216,826
fan-balance,136,216,789
fan-balance,-5,11,777
fan-balance,52,-136,949
fan-balance,-339,-361,1380
fan-balance,93,132,433
fan-balance,31,152,1128
fan-balance,87,175,810
fan-balance,121,56,873
fan-balance,105,-160,1123
fan-balance,44,-33,826
fan-balance,-250,-363,1292
fan-balance,70,173,853
fan-balance,207,298,1031
fan-balance,164,134,685
fan-balance,35,1,726
fan-balance,203,-123,1121
fan-balance,136,-589,2041
fan-balance,-287,-289,1982
fan-balance,1,46,369
fan-balance,175,253,994
fan-balance,66,68,533
fan-balance,251,-121,736
fan-balance,-142,-173,1093
fan-balance,-27,-56,720
fan-balance,208,171,1400
fan-balance,35,27,-80
fan-balance,136,335,1773
fan-balance,91,193,998
fan-balance,50,13,636
fan-balance,-72,-83,1115
fan-balance,152,-513,1734
fan-balance,-138,52,2121
fan-balance,46,123,1019
fan-balance,101,160,710
fan-balance,66,91,406
fan-balance,226,42,976
fan-balance,-224,-281,1285
fan-balance,224,-710,2351
fan-balance,-283,-167,1958
fan-balance,17,99,589
fan-balance,123,203,716
fan-balance,56,93,462
fan-balance,195,-44,818
fan-balance,-251,-326,1410
fan-balance,80,-492,1007
fan-balance,-39,-35,1687
fan-balance,39,87,480
fan-balance,85,248,1021
fan-balance,35,93,623
fan-balance,37,3,724
fan-balance,-5,-154,1064
fan-balance,0,-91,1029
fan-balance,89,257,1478
fan-balance,72,220,1755
fan-balance,95,134,804
fan-balance,68,91,521
fan-balance,35,-7,724
fan-balance,175,-207,1355
fan-balance,97,-224,427
fan-balance,9,105,1558
fan-balance,46,125,753
fan-balance,101,171,701
fan-balance,58,109,455
fan-balance,458,-80,1029
fan-balance,-269,-298,1292
fan-balance,11,-80,470
fan-balance,142,248,984
fan-balance,3,109,1693
fan-balance,99,140,740
fan-balance,60,99,417
fan-balance,441,-54,855
fan-balance,-261,-289,1326
fan-balance,-46,-232,802
fan-balance,66,82,167
fan-balance,101,158,724
fan-balance,87,175,976
fan-balance,103,156,599
fan-balance,390,-97,742
fan-balance,-76,-117,1123
fan-balance,-87,-380,1388
fan-balance,56,230,1492
fan-balance,21,136,1494
fan-balance,58,128,802
fan-balance,80,146,537
fan-balance,191,-25,750
fan-balance,-140,-197,1066
fan-balance,-25,-99,1326
fan-balance,87,134,482
fan-balance,15,125,1560
fan-balance,128,197,1048
fan-balance,154,125,925
fan-balance,275,-46,701
fan-balance,-166,-216,1130
fan-balance,44,-62,619
fan-balance,76,105,279
fan-balance,103,230,1253
fan-balance,89,177,900
fan-balance,138,208,785
fan-balance,271,-80,916
fan-balance,7,-470,1837
fan-balance,-320,-369,1611
fan-balance,25,60,433
fan-balance,101,205,1431
fan-balance,115,154,861
fan-balance,134,123,769
fan-balance,337,-99,832
fan-balance,-74,-126,1019
fan-balance,72,-117,1259
fan-balance,50,105,349
fan-balance,-39,126,1675
fan-balance,97,246,1019
fan-balance,132,173,789
fan-balance,492,-162,1298
fan-balance,148,-673,2240
fan-balance,-400,-376,2107
fan-balance,-1,7,363
fan-balance,185,283,1183
fan-balance,158,207,1039
fan-balance,152,99,949
fan-balance,-9,-27,837
fan-balance,5,-13,593
fan-balance,91,-76,1275
fan-balance,46,60,7
fan-balance,117,236,1589
fan-balance,125,189,1056
fan-balance,60,15,789
fan-balance,236,-95,824
fan-balance,-7,-402,1773
fan-balance,-166,-371,1796
fan-balance,54,74,294
fan-balance,15,150,1226
fan-balance,80,181,845
fan-balance,119,167,845
fan-balance,230,-156,1193
fan-balance,91,-378,1347
fan-balance,44,87,488
fan-balance,39,175,1527
fan-balance,138,236,1046
fan-balance,87,138,841
fan-balance,130,93,884
fan-balance,-5,-83,902
fan-balance,0,-138,1000
fan-balance,-335,-382,1632
fan-balance,80,93,324
fan-balance,152,302,1113
fan-balance,29,60,642
fan-balance,103,17,904
fan-balance,-130,-171,1300
fan-balance,97,-527,1646
fan-balance,-380,-527,1689
fan-balance,103,136,396
fan-balance,97,214,1101
fan-balance,44,91,677
fan-balance,117,48,853
fan-balance,-109,-130,1345
fan-balance,-29,-214,974
fan-balance,138,267,1210
fan-balance,39,126,718
fan-balance,101,150,574
fan-balance,39,70,449
fan-balance,195,-19,841
fan-balance,0,-37,968
fan-balance,183,-519,1820
fan-balance,-222,-123,2322
fan-balance,42,60,693
fan-balance,132,232,875
fan-balance,19,41,398
fan-balance,60,15,583
fan-balance,-111,-146,1222
fan-balance,31,-496,1539
fan-balance,39,210,1947
fan-balance,82,169,1320
fan-balance,169,302,1060
fan-balance,27,39,603
fan-balance,76,11,845
fan-balance,-107,-160,1238
fan-balance,80,-23,839
fan-balance,113,125,386
fan-balance,46,97,1128
fan-balance,74,119,640
fan-balance,76,109,437
fan-balance,283,-35,750
fan-balance,-193,-228,1179
fan-balance,-5,-46,599
fan-balance,-193,13,2308
fan-balance,48,134,886
fan-balance,76,117,529
fan-balance,64,82,406
fan-balance,197,-21,742
fan-balance,-208,-234,1267
fan-balance,-29,-238,826
fan-balance,167,298,1300
fan-balance,-33,179,1794
fan-balance,56,125,714
fan-balance,134,167,660
fan-balance,519,-99,910
fan-balance,-91,-144,1062
fan-balance,15,-341,1093
fan-balance,160,296,1658
fan-balance,1,156,1603
fan-balance,41,87,611
fan-balance,121,144,542
fan-balance,322,-58,771
fan-balance,-144,-189,1113
fan-balance,105,62,953
fan-balance,99,107,306
fan-balance,-64,29,1738
fan-balance,37,66,484
fan-balance,103,123,496
fan-balance,300,-52,744
fan-balance,-171,-212,1166
fan-balance,-19,-64,609
fan-balance,113,203,775
fan-balance,-46,62,1814
fan-balance,97,175,875
fan-balance,119,156,708
fan-balance,-21,-83,1033
fan-balance,193,-625,2132
fan-balance,-123,-351,1570
fan-balance,113,240,1052
fan-balance,-7,95,1798
fan-balance,95,154,871
fan-balance,119,166,667
fan-balance,417,-64,896
fan-balance,-91,-146,1000
fan-balance,44,-83,1330
fan-balance,39,31,-9
fan-balance,-1,175,1732
fan-balance,109,193,1146
fan-balance,99,95,816
fan-balance,113,-56,628
fan-balance,-97,-146,1064
fan-balance,115,74,925
fan-balance,99,121,275
fan-balance,-74,5,1810
fan-balance,126,218,1146
fan-balance,107,111,744
fan-balance,-109,-152,1234
fan-balance,-3,-39,818
fan-balance,-128,-289,1679
fan-balance,19,29,-5
fan-balance,158,349,1566
fan-balance,97,183,876
fan-balance,123,166,722
fan-balance,289,-78,687
fan-balance,-11,-58,966
fan-balance,-99,-310,1568
fan-balance,46,41,-11
fan-balance,117,320,1601
fan-balance,46,99,861
fan-balance,138,144,945
fan-balance,80,-125,1060
fan-balance,89,-453,1914
fan-balance,9,-58,1472
fan-balance,31,35,-7
fan-balance,41,216,1724
fan-balance,23,27,486
fan-balance,115,17,804
fan-balance,-171,-208,1318
fan-balance,-5,-41,705
fan-balance,-208,-330,1621
fan-balance,42,58,167
fan-balance,185,367,1324
fan-balance,-1,35,648
fan-balance,205,46,1001
fan-balance,33,15,521
fan-balance,25,15,656
fan-balance,-154,-310,1539
fan-balance,58,52,68
fan-balance,130,335,1375
fan-balance,13,60,687
fan-balance,136,97,962
fan-balance,-41,-60,1099
fan-balance,173,-632,2080
fan-balance,-306,-185,2130
fan-balance,56,156,894
fan-balance,72,105,533
fan-balance,60,60,367
fan-balance,93,3,630
fan-balance,-166,-199,1218
fan-balance,-17,-169,1033
fan-balance,-353,-349,1707
fan-balance,97,138,458
fan-balance,167,263,904
fan-balance,15,13,546
fan-balance,74,7,910
fan-balance,-117,-183,1201
fan-balance,74,-599,1835
fan-balance,-361,-458,1943
fan-balance,80,115,464
fan-balance,130,238,974
fan-balance,17,33,474
fan-balance,105,46,853
fan-balance,-93,-140,1156
fan-balance,95,-703,2175
fan-balance,-173,1,2117
fan-balance,97,183,1046
fan-balance,125,185,1076
fan-balance,121,130,748
fan-balance,505,-91,837
fan-balance,-128,-154,1302
fan-balance,-46,-203,953
fan-balance,-191,-140,1509
fan-balance,50,93,556
fan-balance,132,169,617
fan-balance,37,33,328
fan-balance,87,7,802
fan-balance,-181,-222,1224
fan-balance,13,-328,1044
fan-balance,85,218,1369
fan-balance,-31,123,1703
fan-balance,107,115,621
fan-balance,64,72,378
fan-balance,48,9,701
fan-balance,-87,-123,1126
fan-balance,15,-335,1138
fan-balance,93,203,1667
fan-balance,0,173,1761
fan-balance,126,181,1187
fan-balance,128,105,873
fan-balance,349,-82,619
fan-balance,-95,-126,1105
fan-balance,-17,-384,1455
fan-balance,-130,-85,1607
fan-balance,89,207,1210
fan-balance,25,54,396
fan-balance,109,119,437
fan-balance,9,-11,621
fan-balance,-46,-140,1007
fan-balance,146,-99,744
fan-balance,111,162,457
fan-balance,-70,37,1806
fan-balance,78,177,1007
fan-balance,152,234,826
fan-balance,330,-60,976
fan-balance,-97,-132,1087
fan-balance,1,-31,503
fan-balance,173,275,865
fan-balance,162,353,1771
fan-balance,91,72,1017
fan-balance,158,85,982
fan-balance,105,-25,484
fan-balance,-17,-31,886
fan-balance,0,-101,1093
fan-balance,99,169,449
fan-balance,-21,85,1529
fan-balance,9,11,433
fan-balance,173,187,658
fan-balance,-9,-46,525
fan-balance,-19,-66,984
fan-balance,99,-210,1021
fan-balance,97,107,197
fan-balance,27,158,1656
fan-balance,95,173,1042
fan-balance,169,216,894
fan-balance,234,-97,1013
fan-balance,-44,-83,916
fan-balance,-181,-279,1716
fan-balance,35,50,199
fan-balance,27,31,300
fan-balance,132,144,492
fan-balance,121,132,708
fan-balance,25,13,587
fan-balance,11,-1,648
fan-balance,111,56,1490
fan-balance,41,11,64
fan-balance,146,279,1304
fan-balance,52,99,828
fan-balance,82,48,845
fan-balance,5,-125,1285
fan-balance,76,-46,962
fan-balance,-195,-357,1652
fan-balance,42,52,105
fan-balance,146,285,1425
fan-balance,17,56,769
fan-balance,240,166,1072
fan-balance,-111,-121,1265
fan-balance,-72,-121,675
fan-balance,-15,142,1628
fan-balance,15,173,1847
fan-balance,42,46,583
fan-balance,13,15,398
fan-balance,95,62,882
fan-balance,-3,-50,1025
fan-balance,265,-666,2357
fan-balance,-289,-429,2300
fan-balance,58,78,550
fan-balance,119,130,750
fan-balance,46,62,443
fan-balance,505,54,1009
fan-balance,-248,-275,1310
fan-balance,-128,-417,1935
fan-balance,-82,-64,1482
fan-balance,48,33,58
fan-balance,175,292,1142
fan-balance,31,41,671
fan-balance,87,41,890
fan-balance,-56,-177,1246
fan-balance,189,-861,2550
fan-balance,87,148,464
fan-balance,189,351,1361
fan-balance,17,15,394
fan-balance,115,136,494
fan-balance,187,-64,513
fan-balance,-201,-224,1287
fan-balance,-111,-150,962
fan-balance,15,-41,1238
fan-balance,52,101,585
fan-balance,115,160,662
fan-balance,37,35,417
fan-balance,39,5,779
fan-balance,-111,-185,1125
fan-balance,-42,-203,666
fan-balance,160,228,1169
fan-balance,7,115,1783
fan-balance,72,113,900
fan-balance,56,62,328
fan-balance,496,66,892
fan-balance,-244,-265,1236
fan-balance,9,-376,1568
fan-balance,58,87,240
fan-balance,44,197,1628
fan-balance,19,19,480
fan-balance,154,167,656
fan-balance,-3,-39,529
fan-balance,-50,-103,1019
fan-balance,128,-1,861
fan-balance,99,97,210
fan-balance,44,140,1464
fan-balance,21,37,582
fan-balance,111,136,517
fan-balance,326,-41,648
fan-balance,-125,-134,1087
fan-balance,-56,-859,2611
fan-balance,103,246,1435
fan-balance,-11,126,1794
fan-balance,99,128,867
fan-balance,164,175,892
fan-balance,-7,-50,601
fan-balance,283,-812,2568
fan-balance,199,312,1138
fan-balance,74,156,1009
fan-balance,-27,41,1699
fan-balance,52,144,949
fan-balance,164,257,830
fan-balance,246,-74,654
fan-balance,-21,-21,966
fan-balance,5,-121,1166
fan-balance,101,140,433
fan-balance,64,164,1474
fan-balance,132,177,1091
fan-balance,173,208,767
fan-balance,-5,-56,476
fan-balance,78,-74,1037
fan-balance,97,19,1308
fan-balance,82,52,123
fan-balance,58,166,1533
fan-balance,97,146,1126
fan-balance,271,226,1089
fan-balance,-46,-48,1033
fan-balance,-224,-257,1416
fan-balance,162,-93,1349
fan-balance,58,179,1328
fan-balance,15,179,1767
fan-balance,70,87,740
fan-balance,183,177,949
fan-balance,-15,-52,679
fan-balance,-7,-95,945
fan-balance,58,-154,1876
fan-balance,9,19,66
fan-balance,130,250,1183
fan-balance,1,39,558
fan-balance,197,236,931
fan-balance,-91,-99,1314
fan-balance,1,9,882
fan-balance,42,-236,1410
fan-balance,99,162,687
fan-balance,83,224,1492
fan-balance,89,113,861
fan-balance,93,70,841
fan-balance,-105,-169,1060
fan-balance,109,-544,1800
fan-balance,207,177,1333
fan-balance,52,107,798
fan-balance,72,97,691
fan-balance,37,72,800
fan-balance,179,234,1093
fan-balance,93,-85,1076
fan-balance,-62,-80,855
fan-balance,103,-64,1201
fan-balance,46,107,757
fan-balance,95,232,1287
fan-balance,64,54,691
fan-balance,80,25,773
fan-balance,-46,-103,1050
fan-balance,-31,-496,2074
fan-balance,23,-85,1396
fan-balance,39,31,367
fan-balance,115,212,1152
fan-balance,11,23,541
fan-balance,218,15,699
fan-balance,-62,-99,972
fan-balance,-144,-509,2408
fan-balance,39,76,1078
fan-balance,52,105,738
fan-balance,91,142,904
fan-balance,78,58,748
fan-balance,33,-1,828
fan-balance,-89,-162,1023
fan-balance,-68,-197,1097
fan-balance,9,-136,1437
fan-balance,56,115,861
fan-balance,54,113,912
fan-balance,21,35,517
fan-balance,474,76,968
fan-balance,-189,-220,1138
fan-balance,-244,-248,1605
fan-balance,142,99,824
fan-balance,58,105,751
fan-balance,99,134,582
fan-balance,136,136,888
fan-balance,-58,-132,908
fan-balance,-97,-171,1068
fan-balance,1,-148,1378
fan-balance,144,167,664
fan-balance,13,117,1375
fan-balance,48,74,830
fan-balance,107,125,699
fan-balance,-3,-33,599
fan-balance,-48,-128,988
fan-balance,29,-500,1751
fan-balance,193,226,1060
fan-balance,29,111,1113
fan-balance,33,85,822
fan-balance,27,60,501
fan-balance,54,33,660
fan-balance,15,-162,1044
fan-balance,7,-763,2371
fan-balance,167,187,1392
fan-balance,23,117,1437
fan-balance,46,64,712
fan-balance,142,257,933
fan-balance,111,-101,1166
fan-balance,-13,-58,947
fan-balance,-31,-693,2666
fan-balance,64,64,1509
fan-balance,1,80,1287
fan-balance,37,64,568
fan-balance,152,189,789
fan-balance,-7,-42,642
fan-balance,-68,-113,980
fan-balance,-101,-341,916
fan-balance,201,246,1072
fan-balance,-25,93,1474
fan-balance,31,109,744
fan-balance,119,197,656
fan-balance,248,-62,677
fan-balance,-138,-152,1109
fan-balance,-78,-794,2759
fan-balance,146,236,1705
fan-balance,0,132,1513
fan-balance,27,42,392
fan-balance,-68,-101,847
fan-balance,-42,-89,988
fan-balance,-89,-158,992
fan-balance,154,-21,1164
fan-balance,193,162,1328
fan-balance,0,107,1462
fan-balance,42,68,687
fan-balance,208,283,1015
fan-balance,-21,-64,658
fan-balance,72,-89,957
fan-balance,-56,-285,1068
fan-balance,105,171,908
fan-balance,17,154,1464
fan-balance,29,44,609
fan-balance,171,189,968
fan-balance,-31,-101,978
fan-balance,17,-140,1058
fan-balance,-62,-339,1365
fan-balance,117,183,1050
fan-balance,19,158,1488
fan-balance,9,29,660
fan-balance,101,44,773
fan-balance,-85,-158,1099
fan-balance,154,-185,1224
fan-balance,-187,-271,1236
fan-balance,62,125,718
fan-balance,42,152,1003
fan-balance,-5,17,435
fan-balance,142,314,1072
fan-balance,-19,-64,906
fan-balance,490,-222,1382
fan-balance,-242,-238,1261
fan-balance,56,105,804
fan-balance,25,136,1132
fan-balance,-9,17,464
fan-balance,126,195,832
fan-balance,13,-80,1162
fan-balance,-35,-615,2324
fan-balance,-175,-175,1255
fan-balance,107,146,634
fan-balance,39,167,1273
fan-balance,3,33,546
fan-balance,83,52,677
fan-balance,-29,-78,1128
fan-balance,210,-460,2080
fan-balance,-257,-333,1251
fan-balance,52,87,689
fan-balance,78,156,744
fan-balance,7,11,451
fan-balance,125,93,761
fan-balance,-123,-179,1179
fan-balance,205,-169,1373
fan-balance,-101,-183,1130
fan-balance,50,66,453
fan-balance,107,224,962
fan-balance,15,11,654
fan-balance,109,64,904
fan-balance,-74,-134,1228
fan-balance,-130,-414,1777
fan-balance,78,-138,1341
fan-balance,27,56,738
fan-balance,21,33,605
fan-balance,60,87,544
fan-balance,-1,-1,710
fan-balance,-37,-85,1201
fan-balance,138,-441,1898
fan-balance,-183,-292,1410
fan-balance,27,54,664
fan-balance,87,134,582
fan-balance,31,17,443
fan-balance,85,50,794
fan-balance,-144,-207,1232
fan-balance,292,-527,2056
fan-balance,-23,33,1589
fan-balance,27,42,468
fan-balance,117,218,824
fan-balance,3,11,562
fan-balance,80,60,863
fan-balance,-97,-173,1300
fan-balance,80,-607,2357
fan-balance,-27,-152,1552
fan-balance,-7,89,1542
fan-balance,15,29,736
fan-balance,160,279,1123
fan-balance,-7,-15,533
fan-balance,-99,-191,1298
fan-balance,326,-337,1695
fan-balance,-210,-263,1441
fan-balance,35,97,968
fan-balance,46,87,539
fan-balance,70,83,509
fan-balance,35,23,632
fan-balance,-107,-187,1337
fan-balance,390,-623,2210
fan-balance,58,95,1548
fan-balance,11,148,1582
fan-balance,13,35,728
fan-balance,33,15,478
fan-balance,50,39,804
fan-balance,-109,-191,1406
fan-balance,455,-451,2105
fan-balance,-11,-68,1408
fan-balance,9,103,1291
fan-balance,0,27,587
fan-balance,167,251,847
fan-balance,-5,-33,417
fan-balance,-80,-164,1347
fan-balance,210,-539,1658
fan-balance,164,218,1341
fan-balance,78,187,1220
fan-balance,15,35,585
fan-balance,136,191,720
fan-balance,-3,-7,496
fan-balance,-95,-177,1400
fan-balance,308,-744,2417
fan-balance,130,130,1433
fan-balance,9,83,1271
fan-balance,25,87,900
fan-balance,160,267,1037
fan-balance,7,0,566
fan-balance,-95,-191,1453
fan-balance,-44,-324,1216
fan-balance,95,150,1009
fan-balance,54,183,1296
fan-balance,27,58,722
fan-balance,148,246,888
fan-balance,1,-9,546
fan-balance,-33,-97,976
fan-balance,-68,-318,1035
fan-balance,152,185,1089
fan-balance,35,134,1259
fan-balance,11,62,970
fan-balance,140,242,833
fan-balance,1,9,501
fan-balance,-37,-95,1078
fan-balance,-117,-550,1718
fan-balance,115,115,1271
fan-balance,31,115,1265
fan-balance,0,33,894
fan-balance,111,222,986
fan-balance,35,21,996
fan-balance,1,-13,476
fan-balance,-89,-187,914
fan-balance,60,97,710
fan-balance,85,189,1273
fan-balance,15,44,785
fan-balance,148,228,832
fan-balance,37,23,859
fan-balance,1,-13,564
fan-balance,142,-324,1203
fan-balance,105,144,1265
fan-balance,31,150,1427
fan-balance,-5,19,853
fan-balance,66,203,781
fan-balance,-5,-62,1330
fan-balance,-3,-37,673
fan-balance,42,-152,714
fan-balance,148,164,1082
fan-balance,39,130,1404
fan-balance,-11,23,947
fan-balance,136,187,962
fan-balance,17,-44,1283
fan-balance,-164,-298,1617
fan-balance,29,46,1615
fan-balance,105,177,878
fan-balance,23,89,1181
fan-balance,13,101,962
fan-balance,101,222,658
fan-balance,-29,-50,1199
fan-balance,-41,-115,878
fan-balance,224,33,1103
fan-balance,83,97,404
fan-balance,68,142,906
fan-balance,27,58,855
fan-balance,48,150,1000
fan-balance,-37,-128,1185
fan-balance,-138,-222,1335
fan-balance,273,-72,1082
fan-balance,109,175,1154
fan-balance,0,99,1328
fan-balance,-5,91,941
fan-balance,48,197,691
fan-balance,-29,-93,947
fan-balance,332,-654,2458
fan-balance,-109,-210,1675
fan-balance,58,89,689
fan-balance,46,85,708
fan-balance,76,115,728
fan-balance,1,115,1019
fan-balance,-19,-95,929
fan-balance,-111,-197,1148
fan-balance,197,-23,1003
fan-balance,72,66,466
fan-balance,27,80,824
fan-balance,46,146,1003
fan-balance,-31,158,1037
fan-balance,-31,-97,998
fan-balance,158,-443,2224
fan-balance,-144,-355,1435
fan-balance,19,93,1052
fan-balance,0,44,599
fan-balance,25,111,980
fan-balance,-17,205,1052
fan-balance,-42,-132,1093
fan-balance,525,-380,1724
fan-balance,54,11,1458
fan-balance,15,48,886
fan-balance,33,76,615
fan-balance,74,187,638
fan-balance,-41,42,865
fan-balance,-60,-181,1109
fan-balance,646,-515,2312
fan-balance,-87,-111,1595
fan-balance,17,48,757
fan-balance,48,121,634
fan-balance,70,164,673
fan-balance,-33,60,837
fan-balance,-60,-164,1130
fan-balance,656,-660,2837
fan-balance,-183,-320,1664
fan-balance,-23,68,1339
fan-balance,1,48,736
fan-balance,85,228,742
fan-balance,-7,-46,945
fan-balance,-25,-117,1000
fan-balance,464,-568,2712
fan-balance,-216,-371,1511
fan-balance,-11,74,1140
fan-balance,17,68,646
fan-balance,89,214,732
fan-balance,-1,29,710
fan-balance,-27,-134,1042
fan-balance,578,-257,1613
fan-balance,-68,-105,1515
fan-balance,-39,85,1462
fan-balance,1,70,951
fan-balance,68,195,730
fan-balance,-17,41,763
fan-balance,-41,-134,1060
fan-balance,767,-585,2591
fan-balance,-212,-318,1664
fan-balance,-25,111,1480
fan-balance,-9,27,779
fan-balance,-35,121,802
fan-balance,-11,-56,1056
fan-balance,-46,-177,1068
fan-balance,291,-37,1214
fan-balance,101,128,1318
fan-balance,-5,99,1222
fan-balance,1,39,664
fan-balance,70,224,763
fan-balance,-5,23,738
fan-balance,-19,-123,1050
fan-balance,416,-123,871
fan-balance,21,39,1441
fan-balance,-46,70,1347
fan-balance,13,105,1070
fan-balance,5,169,753
fan-balance,-11,-11,890
fan-balance,-25,-123,1044
fan-balance,630,-242,1597
fan-balance,-101,-148,1544
fan-balance,-42,89,1433
fan-balance,-11,52,910
